,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
68,1,1.0,17.0,292,2792,,EFIX,17.0,,127.05892333874083,,386.26929725257736,,1332.7505280434143,study,True,False,2502,obj1start,4.0,301,4,1660.0,1380.0,260.0,,1588.6,430.0,650.0,430.0,,324.9
69,1,1.0,17.0,50,2842,screen,ESACC,17.0,533.573172114191,143.29846475102235,405.6800833168915,389.8595259833983,883.0290652068027,1321.852658203629,study,True,False,2794,obj1start,4.0,301,4,1660.0,1380.0,260.0,1136.8,1576.7,430.0,650.0,430.0,325.3,313.4
70,1,1.0,17.0,232,3074,,EFIX,17.0,,563.8915232560249,,442.61230213359414,,861.9823954118784,study,True,False,2844,screen,4.0,301,4,1660.0,1380.0,260.0,,1111.8,430.0,650.0,430.0,,297.9
71,1,1.0,17.0,64,3138,obj3end,ESACC,17.0,1285.9945450895195,568.4372964540593,1038.2494738741743,452.8851510040929,121.08662188697811,862.0446392153947,study,True,False,3076,screen,4.0,301,4,1660.0,1380.0,260.0,374.6,1110.0,430.0,650.0,430.0,390.9,286.4
72,1,1.0,17.0,222,3360,,EFIX,17.0,,1305.799065706512,,1053.9483858330066,,97.11436556967251,study,True,False,3140,obj3start,4.0,301,4,1660.0,1380.0,260.0,,354.4,430.0,650.0,430.0,,407.2
73,1,1.0,17.0,24,3384,obj3end,ESACC,17.0,1456.8338168782325,1298.7949068270939,1202.0618827664405,1047.0683884064115,62.327923116368964,103.86630830062266,study,True,False,3362,obj3start,4.0,301,4,1660.0,1380.0,260.0,203.4,361.4,430.0,650.0,430.0,403.9,407.5
74,1,1.0,17.0,250,3634,,EFIX,17.0,,1475.8373521496194,,1217.812748332025,,76.52378715144724,study,True,False,3386,obj3start,4.0,301,4,1660.0,1380.0,260.0,,184.2,430.0,650.0,430.0,,419.5
75,1,1.0,17.0,56,3690,screen,ESACC,17.0,833.4337706140783,1471.5514058299152,627.6749556896468,1213.9339108864206,576.9331417070786,72.55025844199317,study,True,False,3636,obj3start,4.0,301,4,1660.0,1380.0,260.0,830.8,188.5,430.0,650.0,430.0,346.1,417.7
76,1,1.0,17.0,326,4016,,EFIX,17.0,,822.8569559771613,,617.068529419545,,586.6630804814635,study,True,False,3692,screen,4.0,301,4,1660.0,1380.0,260.0,,841.1,430.0,650.0,430.0,,349.4
77,1,1.0,5.0,204,206,,EFIX,5.0,,463.28527928264674,,258.8769012484505,,764.4247837426518,study,False,True,4,screen,5.0,301,5,540.0,820.0,260.0,,1001.9,430.0,650.0,650.0,,465.8
78,1,1.0,5.0,48,254,obj1end,ESACC,5.0,28.55240795449658,471.0684132904688,351.14561082263293,279.3947923637805,384.6339038618411,778.0472029382279,study,False,True,208,screen,5.0,301,5,540.0,820.0,260.0,562.0,1010.8,430.0,650.0,650.0,411.8,445.9
79,1,1.0,5.0,206,460,,EFIX,5.0,,22.011815009217177,,376.35690507814513,,360.550301622395,study,False,True,256,obj1start,5.0,301,5,540.0,820.0,260.0,,529.6,430.0,650.0,650.0,,410.6
80,1,1.0,5.0,32,492,obj3end,ESACC,5.0,247.93777445157485,23.476371099469386,551.4391534883971,379.4247487974394,177.1020609705037,353.91968015356247,study,False,True,462,obj1start,5.0,301,5,540.0,820.0,260.0,296.5,523.3,430.0,650.0,650.0,476.7,413.5
81,1,1.0,5.0,166,658,,EFIX,5.0,,296.0813739497978,,589.2607063091854,,154.5450743310831,study,False,True,494,obj3start,5.0,301,5,540.0,820.0,260.0,,251.3,430.0,650.0,650.0,,495.7
82,1,1.0,5.0,24,682,screen,ESACC,5.0,460.57603063989336,303.3125945291425,727.9356290222372,596.6058414062002,186.08138004647324,155.54590962156476,study,False,True,660,obj3start,5.0,301,5,540.0,820.0,260.0,97.8,243.8,430.0,650.0,650.0,558.8,495.3
83,1,1.0,5.0,600,1282,,EFIX,5.0,,506.1768564444645,,756.345826986571,,200.14747063103246,study,False,True,684,screen,5.0,301,5,540.0,820.0,260.0,,65.0,430.0,650.0,650.0,,604.9
84,1,1.0,5.0,14,1296,obj3end,ESACC,5.0,460.2195128414266,500.327013062457,700.5041041992545,743.1817543508452,143.28293687665675,184.95166936256615,study,False,True,1284,screen,5.0,301,5,540.0,820.0,260.0,120.2,77.4,430.0,650.0,650.0,618.6,620.6
85,1,1.0,5.0,182,1478,,EFIX,5.0,,457.7058007060868,,691.8833716747354,,133.08117823343764,study,False,True,1298,obj3start,5.0,301,5,540.0,820.0,260.0,,128.4,430.0,650.0,650.0,,630.2
86,1,1.0,5.0,42,1520,obj1end,ESACC,5.0,81.40399253107921,457.2851408038533,418.59599854752554,690.5372546068749,290.6933263767849,131.55113074390508,study,False,True,1480,obj3start,5.0,301,5,540.0,820.0,260.0,459.0,129.7,430.0,650.0,650.0,438.1,631.9
87,1,1.0,5.0,254,1774,,EFIX,5.0,,75.83772148475984,,421.3399577538309,,304.7217747388591,study,False,True,1522,obj1start,5.0,301,5,540.0,820.0,260.0,,464.4,430.0,650.0,650.0,,424.0
88,1,1.0,5.0,16,1790,obj1end,ESACC,5.0,119.31211170706854,74.9771298463738,470.80290993153386,419.3585220309705,309.643956827838,303.27144606771014,study,False,True,1776,obj1start,5.0,301,5,540.0,820.0,260.0,427.7,465.1,430.0,650.0,650.0,389.7,426.6
89,1,1.0,5.0,354,2144,,EFIX,5.0,,139.03830407481243,,490.15880079827195,,306.5675292655763,study,False,True,1792,obj1start,5.0,301,5,540.0,820.0,260.0,,409.4,430.0,650.0,650.0,,382.3
90,1,1.0,5.0,40,2184,obj2end,ESACC,5.0,252.43173334586913,144.5230777419302,168.11240287379155,496.8449657589377,551.4687479812432,312.16489232455336,study,False,True,2146,obj1start,5.0,301,5,540.0,820.0,260.0,786.3,406.6,430.0,650.0,650.0,485.3,374.4
91,1,1.0,5.0,326,2510,,EFIX,5.0,,259.94987978454617,,147.11199815106855,,547.6878125355721,study,False,True,2186,obj2start,5.0,301,5,540.0,820.0,260.0,,788.5,430.0,650.0,650.0,,506.3
92,1,1.0,5.0,12,2522,obj2end,ESACC,5.0,290.92103739674786,259.1091854797896,136.90525921234726,145.22248448501352,575.3251689262343,545.5433713280731,study,False,True,2512,obj2start,5.0,301,5,540.0,820.0,260.0,818.8,786.9,430.0,650.0,650.0,513.1,508.6
93,1,1.0,5.0,692,3214,,EFIX,5.0,,288.15898389604314,,131.52794379902696,,569.5643949546004,study,False,True,2524,obj2start,5.0,301,5,540.0,820.0,260.0,,814.2,430.0,650.0,650.0,,518.6
94,1,1.0,5.0,44,3258,obj1end,ESACC,5.0,11.596551211459335,273.68251679637854,367.62818172713577,132.14431504987263,352.3839950962586,554.1607348053451,study,False,True,3216,obj2start,5.0,301,5,540.0,820.0,260.0,530.2,798.6,430.0,650.0,650.0,423.8,519.6
95,1,1.0,5.0,458,3716,,EFIX,5.0,,32.46166970443756,,387.44000825934324,,341.3352604112267,study,False,True,3260,obj1start,5.0,301,5,540.0,820.0,260.0,,510.0,430.0,650.0,650.0,,417.6
96,1,1.0,5.0,16,3732,obj1end,ESACC,5.0,70.46651687149013,38.73602973976553,378.1025390023188,392.28112368555287,285.63180845277014,334.9932536634134,study,False,True,3718,obj1start,5.0,301,5,540.0,820.0,260.0,485.2,502.8,430.0,650.0,650.0,474.3,419.2
97,1,1.0,5.0,284,4016,,EFIX,5.0,,81.87142358601076,,380.1091027586685,,274.3481911731878,study,False,True,3734,obj1start,5.0,301,5,540.0,820.0,260.0,,478.2,430.0,650.0,650.0,,483.7
98,1,1.0,1.0,88,90,,EFIX,1.0,,857.8392040470056,,594.9992436969984,,628.1465593314986,study,True,True,4,screen,6.0,301,6,260.0,540.0,1660.0,,1081.9,210.0,210.0,210.0,,455.7
99,1,1.0,1.0,22,112,screen,ESACC,1.0,766.3846358063294,861.5041555326359,514.8450349376985,599.8044764754595,737.5265486746902,630.9274205485128,study,True,True,92,screen,6.0,301,6,260.0,540.0,1660.0,975.5,1082.9,210.0,210.0,210.0,484.6,465.0
100,1,1.0,1.0,108,220,,EFIX,1.0,,769.7996232786815,,518.8366409574404,,737.2865521627259,study,True,True,114,screen,6.0,301,6,260.0,540.0,1660.0,,977.5,210.0,210.0,210.0,,488.9
101,1,1.0,1.0,52,272,obj2end,ESACC,1.0,318.82887259468833,768.2039638012811,69.48273166765968,518.5222560315035,1088.8213122454943,742.8171578524556,study,True,True,222,screen,6.0,301,6,260.0,540.0,1660.0,572.9,973.7,210.0,210.0,210.0,271.2,494.2
102,1,1.0,1.0,224,496,,EFIX,1.0,,293.0452695403902,,50.473062122284574,,1112.3108962875444,study,True,True,274,obj2start,6.0,301,6,260.0,540.0,1660.0,,548.8,210.0,210.0,210.0,,259.7
103,1,1.0,1.0,14,510,obj2end,ESACC,1.0,238.4354210263232,284.8934011169792,49.75389431994241,40.549352645880795,1163.1730094874108,1118.7333238980593,study,True,True,498,obj2start,6.0,301,6,260.0,540.0,1660.0,497.1,542.0,210.0,210.0,210.0,235.2,250.5
104,1,1.0,1.0,192,702,,EFIX,1.0,,235.4955838227121,,52.55635071045171,,1166.1810193962172,study,True,True,512,obj2start,6.0,301,6,260.0,540.0,1660.0,,494.1,210.0,210.0,210.0,,235.6
105,1,1.0,1.0,34,736,obj1end,ESACC,1.0,39.24130476933711,233.11226908938104,312.1087630938933,54.160225258024894,1431.3978762035383,1168.4610947738056,study,True,True,704,obj2start,6.0,301,6,260.0,540.0,1660.0,228.8,491.8,210.0,210.0,210.0,233.8,234.7
106,1,1.0,1.0,236,972,,EFIX,1.0,,61.13100686231169,,332.8798582071315,,1451.5843068867891,study,True,True,738,obj1start,6.0,301,6,260.0,540.0,1660.0,,208.8,210.0,210.0,210.0,,243.4
107,1,1.0,1.0,14,986,obj1end,ESACC,1.0,97.81462058404153,62.76081580094383,372.95535925898696,332.5100299239107,1491.7130085911297,1450.8821178855296,study,True,True,974,obj1start,6.0,301,6,260.0,540.0,1660.0,168.7,209.6,210.0,210.0,210.0,245.1,247.4
108,1,1.0,1.0,436,1422,,EFIX,1.0,,101.439095027509,,377.0542268692926,,1495.8910020452695,study,True,True,988,obj1start,6.0,301,6,260.0,540.0,1660.0,,164.5,210.0,210.0,210.0,,244.2
