,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart,manip_accuracy,all_accuracy
43,1,1.0,9.0,22,386,obj3end,ESACC,9.0,270.04592202068153,219.7544083744397,889.968988223747,793.6170361074667,66.78922068717375,46.69047011971498,study,False,False,366,obj3start,5.0,406,5,820.0,1660.0,820.0,771.2,866.4,650.0,430.0,430.0,384.4,435.2,True,False
44,1,1.0,9.0,1232,1618,,EFIX,9.0,,300.3239084721694,,912.6524256254404,,100.35163177547237,study,False,False,388,obj3start,5.0,406,5,820.0,1660.0,820.0,,750.2,650.0,430.0,430.0,,357.9,True,False
45,1,1.0,9.0,42,1660,screen,ESACC,9.0,423.9604816489386,290.05835619750724,528.2939428007859,902.6504583724532,321.7677578627169,87.78297101374501,study,False,False,1620,obj3start,5.0,406,5,820.0,1660.0,820.0,1135.5,759.6,650.0,430.0,430.0,366.8,366.3,True,False
46,1,1.0,9.0,300,1960,,EFIX,9.0,,434.5912677447626,,506.384804274378,,341.04775325458445,study,False,False,1662,screen,5.0,406,5,820.0,1660.0,820.0,,1156.6,650.0,430.0,430.0,,375.1,True,False
47,1,1.0,9.0,36,1996,obj3end,ESACC,9.0,271.7740237771079,427.8851831975489,783.7277078169433,508.44245495434393,73.46509375206708,337.19093997318487,study,False,False,1962,screen,5.0,406,5,820.0,1660.0,820.0,877.6,1153.8,650.0,430.0,430.0,384.4,382.3,True,False
48,1,1.0,9.0,1010,3006,,EFIX,9.0,,267.1883230981474,,826.9253896210952,,48.9652938314476,study,False,False,1998,obj3start,5.0,406,5,820.0,1660.0,820.0,,834.4,650.0,430.0,430.0,,383.2,True,False
49,1,1.0,9.0,40,3046,screen,ESACC,9.0,460.5318012906384,263.9835032724583,464.3420506480109,815.1191876038743,380.1967122424917,49.9928994958284,study,False,False,3008,obj3start,5.0,406,5,820.0,1660.0,820.0,1197.7,846.0,650.0,430.0,430.0,386.5,387.3,True,False
50,1,1.0,9.0,852,3898,,EFIX,9.0,,492.0192272665774,,433.6022601417111,,412.963581929448,study,False,False,3048,screen,5.0,406,5,820.0,1660.0,820.0,,1229.6,650.0,430.0,430.0,,377.4,True,False
51,1,1.0,9.0,38,3936,obj3end,ESACC,9.0,292.2378654452568,490.68813924936063,747.2315370753565,434.48688127491266,110.39461037568815,411.8578031311291,study,False,False,3900,screen,5.0,406,5,820.0,1660.0,820.0,914.9,1228.6,650.0,430.0,430.0,373.6,378.3,True,False
52,1,1.0,9.0,80,4016,,EFIX,9.0,,286.2879145196318,,776.3148652447666,,88.18599662077874,study,False,False,3938,obj3start,5.0,406,5,820.0,1660.0,820.0,,885.9,650.0,430.0,430.0,,371.4,True,False
53,1,1.0,14.0,502,504,,EFIX,14.0,,465.19598020619225,,499.53908755972236,,703.803452676953,study,True,False,4,screen,6.0,406,6,1380.0,1380.0,260.0,,916.1,430.0,650.0,210.0,,464.7,True,True
54,1,1.0,14.0,40,544,screen,ESACC,14.0,200.15259178936444,473.10203973350195,281.85290489899154,513.4642538677839,951.7862470113761,690.1865979573929,study,True,False,506,screen,6.0,406,6,1380.0,1380.0,260.0,1180.9,907.3,430.0,650.0,210.0,450.5,449.5,True,True
55,1,1.0,14.0,216,760,,EFIX,14.0,,174.67827569563423,,258.4811405112566,,979.2918359712799,study,True,False,546,obj1start,6.0,406,6,1380.0,1380.0,260.0,,1207.5,430.0,650.0,210.0,,457.5,True,True
56,1,1.0,14.0,38,798,screen,ESACC,14.0,495.5462642377601,179.04775899184,552.3568592857339,260.2731257736765,654.7198637585391,975.5850039847885,study,True,False,762,obj1start,6.0,406,6,1380.0,1380.0,260.0,885.1,1203.3,430.0,650.0,210.0,404.7,458.9,True,True
57,1,1.0,14.0,698,1496,,EFIX,14.0,,518.92081284142,,575.5647748081878,,631.0014342297488,study,True,False,800,screen,6.0,406,6,1380.0,1380.0,260.0,,862.0,430.0,650.0,210.0,,399.1,True,True
58,1,1.0,14.0,22,1518,screen,ESACC,14.0,434.68722088416627,513.9458434504553,502.61414623943875,572.3917626940486,711.2615412068898,634.9616760088754,study,True,False,1498,screen,6.0,406,6,1380.0,1380.0,260.0,946.7,867.2,430.0,650.0,210.0,395.3,395.7,True,True
59,1,1.0,14.0,326,1844,,EFIX,14.0,,382.3777320922336,,458.12741677398,,762.0713418046896,study,True,False,1520,screen,6.0,406,6,1380.0,1380.0,260.0,,999.2,430.0,650.0,210.0,,395.3,True,True
60,1,1.0,14.0,24,1868,screen,ESACC,14.0,518.7832784506455,376.33453203233955,579.0993783453752,450.4172288001426,628.9579397702203,768.850882811485,study,True,False,1846,screen,6.0,406,6,1380.0,1380.0,260.0,862.8,1004.8,430.0,650.0,210.0,389.5,400.8,True,True
61,1,1.0,14.0,624,2492,,EFIX,14.0,,557.734928079639,,616.7756885610846,,590.0476675659348,study,True,False,1870,screen,6.0,406,6,1380.0,1380.0,260.0,,824.3,430.0,650.0,210.0,,382.4,True,True
62,1,1.0,14.0,24,2516,screen,ESACC,14.0,421.76772043389,554.9549981755277,499.3435791116173,613.0081973350765,721.24337778589,593.4669746498114,study,True,False,2494,screen,6.0,406,6,1380.0,1380.0,260.0,961.5,826.8,430.0,650.0,210.0,377.6,385.9,True,True
63,1,1.0,14.0,1202,3718,,EFIX,14.0,,385.16575652568076,,467.0039186131097,,757.5675943438974,study,True,False,2518,screen,6.0,406,6,1380.0,1380.0,260.0,,997.9,430.0,650.0,210.0,,381.5,True,True
64,1,1.0,14.0,38,3756,obj1end,ESACC,14.0,149.1164645503642,380.36745391791874,277.59632562409763,461.7698560971688,993.0738743920313,762.5637022570639,study,True,False,3720,screen,6.0,406,6,1380.0,1380.0,260.0,1231.6,1002.4,430.0,650.0,210.0,415.4,384.2,True,True
65,1,1.0,14.0,260,4016,,EFIX,14.0,,118.18481289912009,,256.8572560781572,,1024.2380826741407,study,True,False,3758,obj1start,6.0,406,6,1380.0,1380.0,260.0,,1262.1,430.0,650.0,210.0,,421.8,True,True
66,1,1.0,13.0,310,312,,EFIX,13.0,,452.8491581089668,,246.15515432344696,,711.460722738789,study,True,False,4,screen,7.0,406,7,1380.0,820.0,260.0,,971.0,210.0,210.0,430.0,,404.4,True,True
67,1,1.0,13.0,24,336,obj2end,ESACC,13.0,560.748829691155,456.4447502162775,131.11540718008698,242.76286783608404,581.5593262944031,707.0967472701313,study,True,False,314,screen,7.0,406,7,1380.0,820.0,260.0,834.6,966.6,210.0,210.0,430.0,340.3,403.5,True,True
68,1,1.0,13.0,1350,1686,,EFIX,13.0,,598.633928206546,,83.77696580803104,,545.4599710336222,study,True,False,338,obj2start,7.0,406,7,1380.0,820.0,260.0,,786.3,210.0,210.0,430.0,,286.7,True,True
69,1,1.0,13.0,22,1708,obj2end,ESACC,13.0,474.6132846855427,590.3368868705394,109.5890961729314,83.05203188363303,668.279709403181,553.217534067748,study,True,False,1688,obj2start,7.0,406,7,1380.0,820.0,260.0,909.6,795.0,210.0,210.0,430.0,273.1,289.2,True,True
70,1,1.0,13.0,2306,4014,,EFIX,13.0,,432.1958005348964,,143.08462530963973,,710.5893399144122,study,True,False,1710,obj2start,7.0,406,7,1380.0,820.0,260.0,,951.5,210.0,210.0,430.0,,266.4,True,True
71,1,1.0,9.0,396,398,,EFIX,9.0,,217.08993528028884,,683.467658342368,,422.7623918940756,study,False,False,4,screen,8.0,406,8,820.0,260.0,540.0,,915.0,650.0,650.0,650.0,,454.8,True,False
72,1,1.0,9.0,38,436,obj3end,ESACC,9.0,290.21366266942016,212.65417936170454,311.4353383930603,674.8079726855634,110.48968277626646,414.6007718275498,study,False,False,400,screen,8.0,406,8,820.0,260.0,540.0,551.4,906.2,650.0,650.0,650.0,540.1,455.6,True,False
73,1,1.0,9.0,390,826,,EFIX,9.0,,321.99742234993124,,276.1201550050268,,107.52832185057112,study,False,False,438,obj3start,8.0,406,8,820.0,260.0,540.0,,515.5,650.0,650.0,650.0,,545.3,True,False
74,1,1.0,9.0,24,850,obj3end,ESACC,9.0,196.91038570882944,325.7299494980466,426.9024478730475,273.38617375427015,179.19179668723675,109.63576058932597,study,False,False,828,obj3start,8.0,406,8,820.0,260.0,540.0,668.1,512.0,650.0,650.0,650.0,524.7,544.0,True,False
75,1,1.0,9.0,224,1074,,EFIX,9.0,,175.27535479924157,,464.00156249736915,,211.20949315785973,study,False,False,852,obj1start,8.0,406,8,820.0,260.0,540.0,,704.8,650.0,650.0,650.0,,517.9,True,False
76,1,1.0,9.0,56,1130,screen,ESACC,9.0,327.42574730769104,168.350141075082,822.3622194629322,465.1771383032489,559.7710424807627,209.68016119795405,study,False,False,1076,obj1start,8.0,406,8,820.0,260.0,540.0,1048.1,707.9,650.0,650.0,650.0,415.1,524.4,True,False
77,1,1.0,9.0,728,1858,,EFIX,9.0,,337.75760539179566,,790.3013349349727,,539.3776042810824,study,False,False,1132,screen,8.0,406,8,820.0,260.0,540.0,,995.8,650.0,650.0,650.0,,361.6,True,False
78,1,1.0,9.0,40,1898,screen,ESACC,9.0,240.36723986433756,326.7394221700222,542.8226321737147,778.0633971598972,312.756151018649,526.9446365606163,study,False,False,1860,screen,8.0,406,8,820.0,260.0,540.0,751.5,985.2,650.0,650.0,650.0,419.6,368.1,True,False
79,1,1.0,9.0,1850,3748,,EFIX,9.0,,226.7777987370016,,511.4099823038264,,279.4354487175885,study,False,False,1900,screen,8.0,406,8,820.0,260.0,540.0,,727.6,650.0,650.0,650.0,,442.9,True,False
80,1,1.0,9.0,18,3766,screen,ESACC,9.0,185.67283053801924,212.1078263525417,594.8936039326696,516.6950067496299,340.2740072353456,278.5349708743949,study,False,False,3750,screen,8.0,406,8,820.0,260.0,540.0,825.2,738.2,650.0,650.0,650.0,464.4,454.3,True,False
81,1,1.0,9.0,220,3986,,EFIX,9.0,,169.04534894518687,,595.2078040483004,,336.1909130241327,study,False,False,3768,obj1start,8.0,406,8,820.0,260.0,540.0,,830.8,650.0,650.0,650.0,,481.3,True,False
82,1,1.0,9.0,28,4014,obj3end,ESACC,9.0,255.32553730482977,164.3864349634726,332.99719218035455,592.863306336292,98.17907108951474,332.94879486191275,study,False,False,3988,obj1start,8.0,406,8,820.0,260.0,540.0,580.8,829.7,650.0,650.0,650.0,560.7,485.9,True,False
83,1,1.0,14.0,4012,4014,,EFIX,14.0,,639.0536518947373,,238.5740346307619,,368.0075678569668,study,True,False,4,screen,9.0,406,9,1380.0,540.0,1100.0,,749.9,430.0,650.0,650.0,,536.6,True,True
84,1,1.0,17.0,66,68,,EFIX,17.0,,702.8229151073548,,453.82380942387766,,298.7909804528912,study,False,False,4,screen,10.0,406,10,1660.0,540.0,820.0,,958.6,430.0,650.0,210.0,,474.7,True,False
85,1,1.0,17.0,12,80,screen,ESACC,17.0,742.9908343983794,710.2622895804056,412.32921312950884,444.7926708029259,295.4849911586035,301.6231423481958,study,False,False,70,screen,10.0,406,10,1660.0,540.0,820.0,919.3,951.6,430.0,650.0,210.0,488.3,481.4,True,False
86,1,1.0,17.0,1238,1318,,EFIX,17.0,,757.404495629647,,407.8254160789884,,268.1968866336818,study,False,False,82,screen,10.0,406,10,1660.0,540.0,820.0,,903.4,430.0,650.0,210.0,,464.9,True,False
87,1,1.0,17.0,22,1340,screen,ESACC,17.0,827.2196383065383,760.6860653383892,362.84477397366487,405.99419946595293,226.06266830239795,264.6795987604636,study,False,False,1320,screen,10.0,406,10,1660.0,540.0,820.0,832.8,900.0,430.0,650.0,210.0,435.7,462.3,True,False
88,1,1.0,17.0,602,1942,,EFIX,17.0,,860.0891407290293,,355.5465229755454,,198.68902838355217,study,False,False,1342,screen,10.0,406,10,1660.0,540.0,820.0,,800.2,430.0,650.0,210.0,,407.7,True,False
89,1,1.0,17.0,48,1990,screen,ESACC,17.0,431.2496376810072,861.6395650154419,740.5810219010476,370.3980831483878,446.5380722849957,176.8918878863584,study,False,False,1944,obj3start,10.0,406,10,1660.0,540.0,820.0,1231.2,799.5,430.0,650.0,210.0,384.1,385.7,True,False
90,1,1.0,17.0,566,2556,,EFIX,17.0,,415.1194767774694,,756.8514913772715,,460.87761933077206,study,False,False,1992,screen,10.0,406,10,1660.0,540.0,820.0,,1247.7,430.0,650.0,210.0,,381.7,True,False
91,1,1.0,17.0,42,2598,obj3end,ESACC,17.0,765.2255223135204,413.411417355641,470.0703138893159,760.6766724436868,158.20903893267283,461.2905808706698,study,False,False,2558,screen,10.0,406,10,1660.0,540.0,820.0,899.3,1250.0,430.0,650.0,210.0,346.9,377.0,True,False
92,1,1.0,17.0,730,3328,,EFIX,17.0,,812.1697482669496,,443.63915517005483,,130.22941296036004,study,False,False,2600,obj3start,10.0,406,10,1660.0,540.0,820.0,,853.3,430.0,650.0,210.0,,335.9,True,False
93,1,1.0,17.0,34,3362,screen,ESACC,17.0,588.2905744612945,805.6330740479812,601.5561486677699,442.9409102803669,302.57197490845056,138.43644751292922,study,False,False,3330,obj3start,10.0,406,10,1660.0,540.0,820.0,1074.4,859.1,430.0,650.0,210.0,373.8,342.8,True,False
94,1,1.0,17.0,654,4016,,EFIX,17.0,,566.5861982081808,,616.4186239886009,,325.01679956580716,study,False,False,3364,screen,10.0,406,10,1660.0,540.0,820.0,,1095.4,430.0,650.0,210.0,,382.6,True,False
