,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
64,1,2.0,10.0,58,746,obj1end,ESACC,10.0,57.35372699310836,840.0656462443873,601.3131047964946,1399.1191121559307,801.1600651555217,63.04197014687914,study,690,obj3start,4.0,423,4,1100.0,1660.0,260.0,1060.1,262.3,210.0,210.0,210.0,168.8,147.0
65,1,2.0,10.0,186,932,,EFIX,10.0,,84.80689830432428,,621.5401917816739,,783.9082918301094,study,748,obj1start,4.0,423,4,1100.0,1660.0,260.0,,1041.5,210.0,210.0,210.0,,148.6
66,1,2.0,10.0,70,1002,obj3end,ESACC,10.0,976.5195850570535,91.02010766858065,1535.6374897741978,635.2422057766629,150.6734880461722,769.033588343188,study,934,obj1start,4.0,423,4,1100.0,1660.0,260.0,125.9,1027.1,210.0,210.0,210.0,141.3,155.5
67,1,2.0,10.0,266,1268,,EFIX,10.0,,973.2066841118592,,1532.400486165415,,146.46245252623623,study,1004,obj3start,4.0,423,4,1100.0,1660.0,260.0,,129.0,210.0,210.0,210.0,,144.5
68,1,2.0,10.0,64,1332,obj1end,ESACC,10.0,30.47244657063164,945.82752127436,558.727634899152,1504.887271525678,842.6485447682205,124.28073060615633,study,1270,obj3start,4.0,423,4,1100.0,1660.0,260.0,1102.1,156.7,210.0,210.0,210.0,179.6,140.9
69,1,2.0,10.0,864,2196,,EFIX,10.0,,40.42103412828524,,544.7511909119612,,857.2945001573263,study,1334,obj1start,4.0,423,4,1100.0,1660.0,260.0,,1116.5,210.0,210.0,210.0,,173.1
70,1,2.0,10.0,40,2236,obj2end,ESACC,10.0,453.63423592140845,33.39011829868229,133.1766496049513,536.1892389819102,1289.9054306421074,864.6033194477106,study,2198,obj1start,4.0,423,4,1100.0,1660.0,260.0,1547.9,1124.3,210.0,210.0,210.0,281.9,187.1
71,1,2.0,10.0,184,2420,,EFIX,10.0,,498.55094022577066,,116.52055612637629,,1333.048026141594,study,2238,obj2start,4.0,423,4,1100.0,1660.0,260.0,,1589.8,210.0,210.0,210.0,,303.0
72,1,2.0,10.0,328,2748,screen,ESACC,10.0,346.8524758452792,488.27669409874557,262.6987628444413,127.7424361752977,1171.857772940044,1321.9523932426614,study,2422,obj2start,4.0,423,4,1100.0,1660.0,260.0,1425.8,1578.3,210.0,210.0,210.0,329.0,308.2
73,1,2.0,10.0,676,3424,,EFIX,10.0,,328.94900820643926,,236.43910421078823,,1167.3317651807477,study,2750,screen,4.0,423,4,1100.0,1660.0,260.0,,1426.7,210.0,210.0,210.0,,248.4
74,1,2.0,10.0,26,3450,screen,ESACC,10.0,199.44395202662827,308.6816645024451,361.2449169192558,254.15815942046785,1039.0851216334493,1147.7440350531126,study,3426,screen,4.0,423,4,1100.0,1660.0,260.0,1299.0,1407.4,210.0,210.0,210.0,223.3,238.1
75,1,2.0,10.0,152,3602,,EFIX,10.0,,155.10631837549357,,404.90242034347,,995.1009848251582,study,3452,obj1start,4.0,423,4,1100.0,1660.0,260.0,,1255.1,210.0,210.0,210.0,,208.6
76,1,2.0,10.0,38,3640,obj2end,ESACC,10.0,520.7984831007095,147.5808253127756,86.43529371732362,412.80031492236054,1357.5238708766783,987.3419367169613,study,3604,obj1start,4.0,423,4,1100.0,1660.0,260.0,1615.5,1247.3,210.0,210.0,210.0,284.1,200.9
77,1,2.0,10.0,376,4016,,EFIX,10.0,,542.4517029192552,,81.47300166312768,,1379.0133610665273,study,3642,obj2start,4.0,423,4,1100.0,1660.0,260.0,,1636.8,210.0,210.0,210.0,,288.1
78,1,2.0,17.0,1466,1466,screen,ESACC,17.0,,,,,,,study,2,screen,5.0,423,5,1660.0,1380.0,820.0,,,430.0,650.0,430.0,,
79,1,2.0,17.0,80,1546,,blink,17.0,,230.95698733746934,,125.30414997118018,,677.7884109366286,study,1468,obj2start,5.0,423,5,1660.0,1380.0,820.0,,1481.7,430.0,650.0,430.0,,576.8
80,1,2.0,17.0,1336,2882,obj2end,ESACC,17.0,219.75406708409287,306.75599423646145,161.02127188666728,49.912323127660606,739.083114405951,633.9363059487918,study,1548,obj2start,5.0,423,5,1660.0,1380.0,820.0,1536.4,1423.2,430.0,650.0,430.0,611.7,625.0
81,1,2.0,17.0,1006,3888,,EFIX,17.0,,175.7687401104076,,195.7004087885357,,754.8765793161157,study,2884,obj1start,5.0,423,5,1660.0,1380.0,820.0,,1560.8,430.0,650.0,430.0,,575.1
82,1,2.0,17.0,32,3920,obj2end,ESACC,17.0,219.75406708409287,306.75599423646145,161.02127188666728,49.912323127660606,739.083114405951,633.9363059487918,study,3890,obj2start,5.0,423,5,1660.0,1380.0,820.0,1536.4,1423.2,430.0,650.0,430.0,611.7,625.0
83,1,2.0,17.0,96,4016,,EFIX,17.0,,139.95088424157956,,228.0487886396242,,709.5253695252904,study,3922,obj1start,5.0,423,5,1660.0,1380.0,820.0,,1528.0,430.0,650.0,430.0,,476.5
84,1,2.0,6.0,8,10,,blink,6.0,,910.1642159522643,,322.7055933819555,,225.97101584052763,study,4,screen,6.0,423,6,540.0,1100.0,1380.0,,1422.7,650.0,430.0,650.0,,428.1
