,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
20,1,1.0,14.0,476,898,,EFIX,14.0,,414.64763353961155,,74.13946317582828,,972.7120128794544,study,424,obj2start,2.0,402,2,1380.0,1100.0,260.0,,1086.5,430.0,650.0,210.0,,722.9
21,1,1.0,14.0,74,972,obj3end,ESACC,14.0,1266.530544440204,402.7098831665297,1056.8858121859712,67.04662556758542,133.0850104256674,979.0072778074737,study,900,obj2start,2.0,402,2,1380.0,1100.0,260.0,128.9,1097.5,430.0,650.0,210.0,232.9,717.0
22,1,1.0,14.0,1278,2250,,EFIX,14.0,,1309.9311317775448,,1101.780182250525,,172.1614649101244,study,974,obj3start,2.0,402,2,1380.0,1100.0,260.0,,87.9,430.0,650.0,210.0,,214.6
23,1,1.0,14.0,66,2316,obj2end,ESACC,14.0,502.5400481553684,1307.4666343735123,157.8812845146631,1098.9035444478282,832.5662135830399,170.14405661086138,study,2252,obj3start,2.0,402,2,1380.0,1100.0,260.0,945.5,90.0,430.0,650.0,210.0,682.5,217.0
24,1,1.0,14.0,300,2616,,EFIX,14.0,,491.89862776795786,,138.1602692527776,,872.8346120543113,study,2318,obj2start,2.0,402,2,1380.0,1100.0,260.0,,975.5,430.0,650.0,210.0,,709.9
25,1,1.0,14.0,18,2634,obj2end,ESACC,14.0,420.2201803816661,488.326704164333,67.4166151627327,135.24411262602158,945.2116165176981,870.7209484099943,study,2618,obj2start,2.0,402,2,1380.0,1100.0,260.0,1064.0,976.4,430.0,650.0,210.0,707.0,704.9
26,1,1.0,14.0,854,3488,,EFIX,14.0,,406.47373838908703,,53.07447597480351,,945.5077471919519,study,2636,obj2start,2.0,402,2,1380.0,1100.0,260.0,,1071.7,430.0,650.0,210.0,,694.9
27,1,1.0,14.0,48,3536,obj1end,ESACC,14.0,86.85395788333423,408.93564285838414,329.678039911669,55.248167390421145,1180.423487567068,944.0997616777584,study,3490,obj2start,2.0,402,2,1380.0,1100.0,260.0,1400.5,1069.4,430.0,650.0,210.0,514.4,696.0
28,1,1.0,14.0,478,4014,,EFIX,14.0,,79.35653722284003,,333.54678832211823,,1178.9917132872476,study,3538,obj1start,2.0,402,2,1380.0,1100.0,260.0,,1401.1,430.0,650.0,210.0,,506.5
29,1,1.0,13.0,278,280,,EFIX,13.0,,633.7178315307216,,463.0575450200547,,97.27430287593944,study,4,obj3start,3.0,402,3,1380.0,1380.0,820.0,,917.0,210.0,650.0,650.0,,642.7
30,1,1.0,13.0,24,304,obj3end,ESACC,13.0,772.2056850347581,637.973416374068,560.9042877354389,461.20069384162906,100.4271875539687,98.80323881331012,study,282,obj3start,3.0,402,3,1380.0,1380.0,820.0,828.1,918.8,210.0,650.0,650.0,750.1,650.8
31,1,1.0,13.0,1374,1678,,EFIX,13.0,,836.7811302843774,,645.2926932795691,,128.26012630587888,study,306,obj3start,3.0,402,3,1380.0,1380.0,820.0,,742.9,210.0,650.0,650.0,,752.5
32,1,1.0,13.0,58,1736,obj2end,ESACC,13.0,493.7836368289253,846.664425850053,74.28512637129994,656.5185831337907,508.34464686863765,136.9111025446804,study,1680,obj3start,3.0,402,3,1380.0,1380.0,820.0,1325.8,731.9,210.0,650.0,650.0,700.8,754.8
33,1,1.0,13.0,210,1946,,EFIX,13.0,,479.22856759588115,,40.64504889897415,,550.2908503691481,study,1738,obj2start,3.0,402,3,1380.0,1380.0,820.0,,1368.9,210.0,650.0,650.0,,689.1
34,1,1.0,13.0,10,1956,obj2end,ESACC,13.0,490.2086188552788,489.8808528611829,52.00471132503284,50.589030431507545,576.4724538085059,553.3455068942006,study,1948,obj2start,3.0,402,3,1380.0,1380.0,820.0,1394.3,1371.1,210.0,650.0,650.0,700.0,699.8
35,1,1.0,13.0,654,2610,,EFIX,13.0,,468.5658544964624,,52.172406499988085,,605.5757260657002,study,1958,obj2start,3.0,402,3,1380.0,1380.0,820.0,,1425.0,210.0,650.0,650.0,,676.4
36,1,1.0,13.0,34,2644,screen,ESACC,13.0,222.4861568727367,458.2405045388284,218.4950571523301,56.430133793922636,614.657701489211,614.5830781920375,study,2612,obj2start,3.0,402,3,1380.0,1380.0,820.0,1394.7,1434.4,210.0,650.0,650.0,432.0,665.0
37,1,1.0,13.0,226,2870,,EFIX,13.0,,179.00807244367502,,261.0055363397489,,616.2952944814684,study,2646,obj1start,3.0,402,3,1380.0,1380.0,820.0,,1378.3,210.0,650.0,650.0,,389.0
38,1,1.0,13.0,24,2894,obj1end,ESACC,13.0,73.68527668401606,162.40249382321687,367.61599529944283,277.6014589298839,680.3333888616668,625.8358970209364,study,2872,obj1start,3.0,402,3,1380.0,1380.0,820.0,1392.6,1380.9,210.0,650.0,650.0,282.6,372.4
39,1,1.0,13.0,1120,4014,,EFIX,13.0,,24.377243486497807,,416.12768473150163,,701.525658832234,study,2896,obj1start,3.0,402,3,1380.0,1380.0,820.0,,1384.8,210.0,650.0,650.0,,233.9
40,1,1.0,14.0,252,254,,EFIX,14.0,,513.6583008187447,,464.54370085063044,,89.8045099090241,study,4,obj3start,4.0,402,4,1380.0,1100.0,820.0,,908.2,430.0,210.0,650.0,,633.1
41,1,1.0,14.0,38,292,obj3end,ESACC,14.0,647.439773260803,524.0952680572493,578.9423632798001,469.4122388689925,57.46529387378088,78.7137218024913,study,256,obj3start,4.0,402,4,1380.0,1100.0,820.0,791.5,896.9,430.0,210.0,650.0,699.9,633.2
42,1,1.0,14.0,288,580,,EFIX,14.0,,671.5632881568199,,606.0175327496722,,84.48224665573235,study,294,obj3start,4.0,402,4,1380.0,1100.0,820.0,,775.0,430.0,210.0,650.0,,721.5
43,1,1.0,14.0,42,622,screen,ESACC,14.0,326.1970110224801,666.3532471594928,242.34786980701935,602.460496630277,309.3549579366718,81.0348690379642,study,582,obj3start,4.0,402,4,1380.0,1100.0,820.0,1054.3,780.4,430.0,210.0,650.0,448.0,720.7
44,1,1.0,14.0,366,988,,EFIX,14.0,,320.3346531363723,,205.3930135131183,,338.4941506141576,study,624,screen,4.0,402,4,1380.0,1100.0,820.0,,1060.2,430.0,210.0,650.0,,411.5
45,1,1.0,14.0,168,1156,obj3end,ESACC,14.0,699.8469904200489,976.9997441146031,617.4316237446864,874.1101189209515,101.34007104793245,377.8736561338988,study,990,screen,4.0,402,4,1380.0,1100.0,820.0,739.0,492.5,430.0,210.0,650.0,710.9,838.5
46,1,1.0,14.0,978,2134,,EFIX,14.0,,711.6562231864484,,646.98885616369,,125.74012883721728,study,1158,obj3start,4.0,402,4,1380.0,1100.0,820.0,,744.7,430.0,210.0,650.0,,750.7
47,1,1.0,14.0,54,2188,obj2end,ESACC,14.0,353.46428390998716,710.3299655793777,108.70602559196064,647.1820918412375,413.25173925828796,125.78020511988362,study,2136,obj3start,4.0,402,4,1380.0,1100.0,820.0,1049.0,747.1,430.0,210.0,650.0,306.0,752.5
48,1,1.0,14.0,776,2964,,EFIX,14.0,,380.6117444325648,,61.881338059224355,,465.94989000964466,study,2190,obj2start,4.0,402,4,1380.0,1100.0,820.0,,1048.1,430.0,210.0,650.0,,243.7
49,1,1.0,14.0,50,3014,obj1end,ESACC,14.0,30.640006527414428,383.0142556093702,382.9814747478003,57.16572399611493,602.7626481460178,472.7831638288318,study,2966,obj2start,4.0,402,4,1380.0,1100.0,820.0,1391.5,1049.4,430.0,210.0,650.0,458.4,236.6
50,1,1.0,14.0,672,3686,,EFIX,14.0,,60.25885826996722,,416.23446517557863,,630.9319535417428,study,3016,obj1start,4.0,402,4,1380.0,1100.0,820.0,,1424.8,430.0,210.0,650.0,,470.3
51,1,1.0,14.0,14,3700,obj1end,ESACC,14.0,18.860540819393215,51.54076056869948,374.90761528675296,407.613113135483,612.5060979288287,630.4890562095429,study,3688,obj1start,4.0,402,4,1380.0,1100.0,820.0,1395.6,1421.4,430.0,210.0,650.0,440.6,460.7
52,1,1.0,14.0,316,4016,,EFIX,14.0,,28.447847018711307,,345.4059640481038,,573.3910358559855,study,3702,obj1start,4.0,402,4,1380.0,1100.0,820.0,,1354.8,430.0,210.0,650.0,,443.2
53,1,1.0,17.0,246,248,,EFIX,17.0,,764.0068716968453,,422.6659437428097,,111.02477201057434,study,4,obj3start,5.0,402,5,1660.0,1100.0,820.0,,912.7,430.0,210.0,650.0,,588.9
54,1,1.0,17.0,22,270,obj3end,ESACC,17.0,855.9370187110732,767.8453620358724,507.83479597207594,421.0730340451642,14.148498153514385,109.501141546561,study,250,obj3start,5.0,402,5,1660.0,1100.0,820.0,830.3,907.9,430.0,210.0,650.0,640.3,584.7
55,1,1.0,17.0,288,558,,EFIX,17.0,,881.333086863304,,543.7793762179658,,22.803727765433447,study,272,obj3start,5.0,402,5,1660.0,1100.0,820.0,,812.4,430.0,210.0,650.0,,671.5
56,1,1.0,17.0,50,608,screen,ESACC,17.0,297.36531404990734,866.1202514662731,360.9073703874721,522.2186228008343,577.2678147965638,4.036087214122143,study,560,obj3start,5.0,402,5,1660.0,1100.0,820.0,1363.8,823.0,430.0,210.0,650.0,456.3,652.7
57,1,1.0,17.0,360,968,,EFIX,17.0,,274.4166904544985,,376.1389636823071,,599.6736779282545,study,610,screen,5.0,402,5,1660.0,1100.0,820.0,,1386.6,430.0,210.0,650.0,,453.6
58,1,1.0,17.0,44,1012,obj2end,ESACC,17.0,568.7827353216692,282.24799379269297,64.75955527951066,370.69115176923225,477.2774874221495,592.0776384900885,study,970,screen,5.0,402,5,1660.0,1100.0,820.0,1113.2,1378.8,430.0,210.0,650.0,273.4,454.3
59,1,1.0,17.0,204,1216,,EFIX,17.0,,596.3439024589754,,38.184420906961535,,486.03914451410185,study,1014,obj2start,5.0,402,5,1660.0,1100.0,820.0,,1092.3,430.0,210.0,650.0,,247.4
60,1,1.0,17.0,62,1278,obj3end,ESACC,17.0,956.8616880197472,602.8271476965848,595.6813661681889,33.295194848506334,89.06340438137315,488.84820752458523,study,1218,obj2start,5.0,402,5,1660.0,1100.0,820.0,737.0,1087.6,430.0,210.0,650.0,682.3,240.9
61,1,1.0,17.0,1148,2426,,EFIX,17.0,,966.1128091480829,,624.2739462767928,,106.91099101589136,study,1280,obj3start,5.0,402,5,1660.0,1100.0,820.0,,738.0,430.0,210.0,650.0,,718.6
62,1,1.0,17.0,12,2438,obj3end,ESACC,17.0,948.5320711499428,969.7163966851339,631.0697980413894,631.016552873219,109.62248856872391,112.77362280249754,study,2428,obj3start,5.0,402,5,1660.0,1100.0,820.0,765.3,736.5,430.0,210.0,650.0,745.0,725.8
63,1,1.0,17.0,442,2880,,EFIX,17.0,,942.7370630244681,,602.2202005911126,,83.16952566896123,study,2440,obj3start,5.0,402,5,1660.0,1100.0,820.0,,758.6,430.0,210.0,650.0,,706.1
64,1,1.0,17.0,10,2890,obj3end,ESACC,17.0,952.2850046073391,944.0536425436852,613.5264704965874,593.381226531477,94.43902794925411,78.8243617164136,study,2882,obj3start,5.0,402,5,1660.0,1100.0,820.0,751.3,752.8,430.0,210.0,650.0,714.8,691.2
65,1,1.0,17.0,896,3786,,EFIX,17.0,,950.9930231079512,,624.060678139554,,102.78000778361526,study,2892,obj3start,5.0,402,5,1660.0,1100.0,820.0,,758.3,430.0,210.0,650.0,,732.2
66,1,1.0,17.0,230,4016,screen,ESACC,17.0,1046.0766750100108,935.4506133409716,704.3808699844141,596.8147535039662,190.78891477232108,76.8625396405817,study,3788,obj3start,5.0,402,5,1660.0,1100.0,820.0,670.0,765.7,430.0,210.0,650.0,767.9,704.4
67,1,1.0,18.0,234,236,,EFIX,15.0,,473.5650430511103,,845.5435234214734,,405.999815270894,study,4,screen,6.0,402,6,1380.0,1660.0,540.0,,909.2,650.0,210.0,430.0,,598.9
68,1,1.0,18.0,48,284,obj3end,ESACC,15.0,880.4555411830855,478.2583402304659,1186.127295023599,848.129141110008,81.20320190731398,400.7930139111708,study,238,screen,6.0,402,6,1380.0,1660.0,540.0,511.4,904.8,650.0,210.0,430.0,506.0,596.0
69,1,1.0,18.0,1364,1648,,EFIX,15.0,,974.2060613648429,,1255.355507416126,,114.05897597295883,study,286,obj3start,6.0,402,6,1380.0,1660.0,540.0,,427.2,650.0,210.0,430.0,,446.9
70,1,1.0,18.0,226,1874,obj1end,ESACC,15.0,116.9648237719359,996.9300125886471,445.5207851492452,1270.2210240741567,973.3081577794363,131.64136887772023,study,1650,obj3start,6.0,402,6,1380.0,1660.0,540.0,1493.9,408.4,650.0,210.0,430.0,623.4,426.7
71,1,1.0,18.0,240,2114,,EFIX,15.0,,113.1692979566455,,419.08386988763954,,945.2614929214033,study,1876,obj1start,6.0,402,6,1380.0,1660.0,540.0,,1472.5,650.0,210.0,430.0,,584.8
72,1,1.0,18.0,22,2136,obj1end,ESACC,15.0,62.149899436764976,129.20905541021503,502.16990152736156,402.00370645057484,930.364772548918,952.0939974603349,study,2116,obj1start,6.0,402,6,1380.0,1660.0,540.0,1441.0,1481.7,650.0,210.0,430.0,661.9,570.3
73,1,1.0,18.0,704,2840,,EFIX,15.0,,66.67683255824322,,527.6796376590629,,931.4707724883267,study,2138,obj1start,6.0,402,6,1380.0,1660.0,540.0,,1435.2,650.0,210.0,430.0,,687.4
74,1,1.0,18.0,44,2884,obj2end,ESACC,15.0,444.9934943344677,75.8617822094893,155.0587308086842,513.8278018947593,1175.9622485437192,943.5480962833849,study,2842,obj1start,6.0,402,6,1380.0,1660.0,540.0,1713.6,1450.1,650.0,210.0,430.0,355.5,679.0
75,1,1.0,18.0,226,3110,,EFIX,15.0,,465.9859439940222,,140.02464068870162,,1187.1153692880907,study,2886,obj2start,6.0,402,6,1380.0,1660.0,540.0,,1723.3,650.0,210.0,430.0,,334.9
76,1,1.0,18.0,20,3130,obj2end,ESACC,15.0,515.6595970211357,479.96125885325364,99.76382109763043,137.64741188994432,1204.7957586246725,1198.6203777677067,study,3112,obj2start,6.0,402,6,1380.0,1660.0,540.0,1734.9,1734.1,650.0,210.0,430.0,275.9,326.0
77,1,1.0,18.0,422,3552,,EFIX,15.0,,534.0505687666665,,76.43304259284724,,1202.333568524143,study,3132,obj2start,6.0,402,6,1380.0,1660.0,540.0,,1728.0,650.0,210.0,430.0,,244.9
78,1,1.0,18.0,54,3606,screen,ESACC,15.0,354.8699620987947,512.71692969903,447.4155674537934,75.19740687018407,696.0665844586997,1186.7091682463738,study,3554,obj2start,6.0,402,6,1380.0,1660.0,540.0,1228.7,1714.7,650.0,210.0,430.0,329.0,261.6
79,1,1.0,18.0,410,4016,,EFIX,15.0,,366.4234299277272,,477.49568584438543,,665.5840517921083,study,3608,screen,6.0,402,6,1380.0,1660.0,540.0,,1198.3,650.0,210.0,430.0,,331.8
80,1,1.0,5.0,350,352,,EFIX,5.0,,416.89734947586317,,431.8094487155185,,282.7497126435322,study,4,screen,7.0,402,7,540.0,820.0,1100.0,,903.8,430.0,210.0,430.0,,633.6
81,1,1.0,5.0,28,380,obj3end,ESACC,5.0,445.44495731796087,420.8294785301999,340.0370715083872,420.2873421838921,146.49645046894483,263.98759440549475,study,354,screen,7.0,402,7,540.0,820.0,1100.0,978.0,915.9,430.0,210.0,430.0,511.1,619.2
82,1,1.0,5.0,234,614,,EFIX,5.0,,478.33466318049744,,332.1265572037262,,96.93322443826989,study,382,obj3start,7.0,402,7,540.0,820.0,1100.0,,1015.9,430.0,210.0,430.0,,478.2
83,1,1.0,5.0,44,658,obj2end,ESACC,5.0,267.58792947365913,478.99236945905517,88.99044892571342,332.9649981604673,379.5619843978056,96.71447668265594,study,616,obj3start,7.0,402,7,540.0,820.0,1100.0,755.3,1016.5,430.0,210.0,430.0,271.1,478.8
84,1,1.0,5.0,510,1168,,EFIX,5.0,,270.8243157473125,,96.07190015816279,,421.31438380382883,study,660,obj2start,7.0,402,7,540.0,820.0,1100.0,,727.0,430.0,210.0,430.0,,234.1
85,1,1.0,5.0,188,1356,obj1end,ESACC,5.0,93.99542542060226,284.97877113918497,322.93519473727235,103.77331063428598,584.0711771693584,444.2486916131549,study,1170,obj2start,7.0,402,7,540.0,820.0,1100.0,523.3,716.3,430.0,210.0,430.0,337.5,206.1
86,1,1.0,5.0,456,1812,,EFIX,5.0,,109.74101329949528,,303.73523009358,,573.5879095657439,study,1358,obj1start,7.0,402,7,540.0,820.0,1100.0,,537.0,430.0,210.0,430.0,,320.3
87,1,1.0,5.0,26,1838,obj1end,ESACC,5.0,122.52803760772468,97.52051066314203,461.3253949220658,312.99560699792573,682.4229773388349,576.1581814050721,study,1814,obj1start,7.0,402,7,540.0,820.0,1100.0,417.6,532.1,430.0,210.0,430.0,435.6,332.8
88,1,1.0,5.0,372,2210,,EFIX,5.0,,159.60664146582374,,503.1841412445349,,717.4191801171752,study,1840,obj1start,7.0,402,7,540.0,820.0,1100.0,,383.2,430.0,210.0,430.0,,459.8
89,1,1.0,5.0,40,2250,obj2end,ESACC,5.0,225.44278653352384,157.40168359963627,137.14390252577766,500.8026457597843,436.9627558499694,715.3679402936644,study,2212,obj1start,7.0,402,7,540.0,820.0,1100.0,694.9,385.2,430.0,210.0,430.0,266.2,458.5
90,1,1.0,5.0,548,2798,,EFIX,5.0,,275.234391019727,,97.12862605843858,,427.9742632448825,study,2252,obj2start,7.0,402,7,540.0,820.0,1100.0,,724.1,430.0,210.0,430.0,,225.4
91,1,1.0,5.0,38,2836,obj3end,ESACC,5.0,470.24846623885975,305.91927039661954,256.985641622251,73.82817890209675,102.28206098822996,419.5457066876028,study,2800,obj2start,7.0,402,7,540.0,820.0,1100.0,1008.1,746.4,430.0,210.0,430.0,385.1,204.2
92,1,1.0,5.0,628,3464,,EFIX,5.0,,485.804662390142,,290.9745177846334,,75.72430257189572,study,2838,obj3start,7.0,402,7,540.0,820.0,1100.0,,1025.6,430.0,210.0,430.0,,415.9
93,1,1.0,5.0,266,3730,obj2end,ESACC,5.0,301.1530673926467,459.10891953870816,59.103045606804415,245.12241839538052,391.82288090411464,114.94781424629181,study,3466,obj3start,7.0,402,7,540.0,820.0,1100.0,763.9,996.4,430.0,210.0,430.0,228.6,380.2
94,1,1.0,5.0,284,4014,,EFIX,5.0,,305.04852073071913,,65.28859012109243,,407.52742239019943,study,3732,obj2start,7.0,402,7,540.0,820.0,1100.0,,754.8,430.0,210.0,430.0,,213.4
95,1,1.0,5.0,74,76,,blink,5.0,,402.4646319864641,,664.0977187131423,,86.47415798954042,study,4,obj3start,8.0,402,8,540.0,260.0,820.0,,898.3,430.0,430.0,650.0,,613.3
96,1,1.0,5.0,246,322,obj3end,ESACC,5.0,271.30536301370825,410.57260015738996,520.0986444896776,668.7076042636273,84.84456376221166,79.58555145250926,study,78,obj3start,8.0,402,8,540.0,260.0,820.0,751.6,897.5,430.0,430.0,650.0,599.8,631.9
97,1,1.0,5.0,184,506,,EFIX,5.0,,274.9727259202265,,519.5478803729258,,82.76472678623425,study,324,obj3start,8.0,402,8,540.0,260.0,820.0,,747.0,430.0,430.0,650.0,,611.0
98,1,1.0,5.0,46,552,obj2end,ESACC,5.0,161.50792550212512,267.7841668209679,118.51080119550285,514.3659786572202,492.56553878646446,89.0188744031287,study,508,obj3start,8.0,402,8,540.0,260.0,820.0,378.5,744.4,430.0,430.0,650.0,431.6,603.0
99,1,1.0,5.0,660,1212,,EFIX,5.0,,191.79481223432504,,89.4497065394851,,525.5294948906293,study,554,obj2start,8.0,402,8,540.0,260.0,820.0,,348.6,430.0,430.0,650.0,,417.7
100,1,1.0,5.0,210,1422,obj2end,ESACC,5.0,420.4571916378646,200.08483200882569,143.91751109576623,84.62824587571221,744.9511728965865,537.0716339558439,study,1214,obj2start,8.0,402,8,540.0,260.0,820.0,121.3,341.3,430.0,430.0,650.0,391.6,406.5
101,1,1.0,5.0,464,1886,,EFIX,5.0,,418.69141381212967,,139.47938915839862,,737.7767277435634,study,1424,obj2start,8.0,402,8,540.0,260.0,820.0,,121.7,430.0,430.0,650.0,,411.9
102,1,1.0,5.0,40,1926,obj2end,ESACC,5.0,173.91529547454994,408.4249012976559,117.63728150548192,129.56426976601227,519.0053275256431,728.7955131585265,study,1888,obj2start,8.0,402,8,540.0,260.0,820.0,370.7,132.1,430.0,430.0,650.0,390.2,409.3
103,1,1.0,5.0,1284,3210,,EFIX,5.0,,164.13241605484274,,139.81219546234155,,515.215925607895,study,1928,obj2start,8.0,402,8,540.0,260.0,820.0,,386.8,430.0,430.0,650.0,,371.1
104,1,1.0,5.0,44,3254,obj3end,ESACC,5.0,256.0870555104259,160.08728868963956,482.3158508695313,136.48421154111563,123.12830706218621,509.17181775899576,study,3212,obj2start,8.0,402,8,540.0,260.0,820.0,698.3,387.5,430.0,430.0,650.0,631.3,381.3
105,1,1.0,5.0,418,3672,,EFIX,5.0,,315.13260700854175,,525.9320868705389,,111.23200978135743,study,3256,obj3start,8.0,402,8,540.0,260.0,820.0,,716.6,430.0,430.0,650.0,,691.0
106,1,1.0,5.0,14,3686,obj3end,ESACC,5.0,349.8165948036199,315.50862111834596,567.0658251032238,530.0808334584452,84.87431884851856,102.6337663734504,study,3674,obj3start,8.0,402,8,540.0,260.0,820.0,755.7,724.0,430.0,430.0,650.0,705.4,686.3
107,1,1.0,5.0,328,4014,,EFIX,5.0,,375.36483585972724,,583.9886642735456,,106.37086067152039,study,3688,obj3start,8.0,402,8,540.0,260.0,820.0,,757.4,430.0,430.0,650.0,,736.0
108,1,1.0,2.0,304,306,,EFIX,2.0,,658.0207899451202,,485.66589338762503,,759.3782720094116,study,4,screen,9.0,402,9,260.0,1380.0,1660.0,,908.0,430.0,430.0,650.0,,544.4
109,1,1.0,2.0,48,354,obj2end,ESACC,2.0,1103.2142131064122,665.035938878494,17.70875489694289,482.29534519835454,366.1387715061053,752.7023316026064,study,308,screen,9.0,402,9,260.0,1380.0,1660.0,1363.2,913.6,430.0,430.0,650.0,435.6,552.8
110,1,1.0,2.0,458,812,,EFIX,2.0,,1136.498992520451,,22.22521091013543,,333.93107073167056,study,356,obj2start,9.0,402,9,260.0,1380.0,1660.0,,1396.4,430.0,430.0,650.0,,445.0
111,1,1.0,2.0,78,890,obj1end,ESACC,2.0,89.61930595580397,1137.4516121576337,1207.2843989715097,51.576835885889714,1506.5177131384814,314.261308467969,study,814,obj2start,9.0,402,9,260.0,1380.0,1660.0,172.9,1396.4,430.0,430.0,650.0,408.9,478.9
112,1,1.0,2.0,274,1164,,EFIX,2.0,,126.66317539048197,,1246.6064174389605,,1542.9463892177198,study,892,obj1start,9.0,402,9,260.0,1380.0,1660.0,,133.4,430.0,430.0,650.0,,426.0
