,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
24,1,2.0,14.0,16,1008,obj1end,ESACC,14.0,47.251772453528126,28.604370295463582,626.7732684153019,583.8957184292414,266.79717014990996,235.23224693906232,study,True,False,994,obj1start,2.0,407,2,1380.0,820.0,1380.0,1387.2,1355.0,430.0,650.0,650.0,383.3,416.1
25,1,2.0,14.0,554,1562,,EFIX,14.0,,76.75083061439793,,653.1115448374803,,293.95695263082314,study,True,False,1010,obj1start,2.0,407,2,1380.0,820.0,1380.0,,1403.7,430.0,650.0,650.0,,357.0
26,1,2.0,14.0,34,1596,obj3end,ESACC,14.0,183.64871358111932,80.77648172580929,585.0289309085491,663.141643994705,44.75321217521706,294.88445194686005,study,True,False,1564,obj1start,2.0,407,2,1380.0,820.0,1380.0,1403.8,1415.0,430.0,650.0,650.0,612.1,357.2
27,1,2.0,14.0,588,2184,,EFIX,14.0,,202.54246468333494,,582.7001372919009,,29.179616172938356,study,True,False,1598,obj3start,2.0,407,2,1380.0,820.0,1380.0,,1402.4,430.0,650.0,650.0,,631.3
28,1,2.0,14.0,46,2230,obj2end,ESACC,14.0,627.8308689448139,195.12114185807746,48.20373429517678,585.6998036537146,598.9220316535367,36.500136986044254,study,True,False,2186,obj3start,2.0,407,2,1380.0,820.0,1380.0,781.8,1405.1,430.0,650.0,650.0,620.6,623.5
29,1,2.0,14.0,598,2828,,EFIX,14.0,,661.2121974071562,,80.95412281039185,,634.9374536125587,study,True,False,2232,obj2start,2.0,407,2,1380.0,820.0,1380.0,,745.9,430.0,650.0,650.0,,617.4
30,1,2.0,14.0,24,2852,obj2end,ESACC,14.0,537.0579484562164,671.4607509006017,88.76508322533138,96.66198839254236,523.8694875634579,648.6289694424694,study,True,False,2830,obj2start,2.0,407,2,1380.0,820.0,1380.0,862.0,732.7,430.0,650.0,650.0,571.8,608.5
31,1,2.0,14.0,168,3020,,EFIX,14.0,,497.74283520709776,,118.54083684536735,,487.56120641412815,study,True,False,2854,obj2start,2.0,407,2,1380.0,820.0,1380.0,,900.3,430.0,650.0,650.0,,562.8
32,1,2.0,14.0,46,3066,obj1end,ESACC,14.0,49.34541518722898,494.61031125523454,579.5610149069724,119.93064662545602,254.43853874757264,483.63556527616953,study,True,False,3022,obj2start,2.0,407,2,1380.0,820.0,1380.0,1342.1,904.0,430.0,650.0,650.0,398.4,564.4
33,1,2.0,14.0,238,3304,,EFIX,14.0,,49.62509445834843,,597.5806640111441,,264.6632766365595,study,True,False,3068,obj1start,2.0,407,2,1380.0,820.0,1380.0,,1356.3,430.0,650.0,650.0,,386.4
34,1,2.0,14.0,30,3334,obj3end,ESACC,14.0,169.78412764448862,44.534593295549456,450.2961803080279,592.5025991504173,157.83108058934405,257.59528334191214,study,True,False,3306,obj1start,2.0,407,2,1380.0,820.0,1380.0,1258.8,1354.2,430.0,650.0,650.0,548.9,393.7
35,1,2.0,14.0,188,3522,,EFIX,14.0,,205.2784694019322,,420.70328023441886,,164.72780578882245,study,True,False,3336,obj3start,2.0,407,2,1380.0,820.0,1380.0,,1233.8,430.0,650.0,650.0,,574.1
36,1,2.0,14.0,36,3558,obj3end,ESACC,14.0,183.2948444446815,205.02987587178595,611.356688030809,424.09108691412047,66.18912297349164,159.39024436897003,study,True,False,3524,obj3start,2.0,407,2,1380.0,820.0,1380.0,1429.8,1237.9,430.0,650.0,650.0,606.4,577.8
37,1,2.0,14.0,370,3928,,EFIX,14.0,,210.37777924486224,,672.7873438167517,,119.00760479902115,study,True,False,3560,obj3start,2.0,407,2,1380.0,820.0,1380.0,,1491.5,430.0,650.0,650.0,,608.4
38,1,2.0,14.0,32,3960,obj1end,ESACC,14.0,138.1774221788784,213.34577567882607,736.514086762772,674.2346920768761,274.6142749385035,119.66795728180531,study,True,False,3930,obj3start,2.0,407,2,1380.0,820.0,1380.0,1517.0,1493.1,430.0,650.0,650.0,412.0,610.9
39,1,2.0,14.0,56,4016,,EFIX,14.0,,148.05542880961846,,749.6561945318667,,303.5529772543831,study,True,False,3962,obj1start,2.0,407,2,1380.0,820.0,1380.0,,1519.5,430.0,650.0,650.0,,380.4
40,1,2.0,6.0,28,30,,EFIX,6.0,,389.0380572643247,,447.34618585609957,,756.9191568456964,study,False,False,4,screen,3.0,407,3,540.0,1100.0,1660.0,,928.1,650.0,210.0,430.0,,623.0
41,1,2.0,6.0,10,40,screen,ESACC,6.0,388.8814986599388,389.90124390671025,423.6848120950289,439.61685590977976,753.392872278468,754.6515619807594,study,False,False,32,screen,3.0,407,3,540.0,1100.0,1660.0,925.1,928.3,650.0,210.0,430.0,595.9,614.7
42,1,2.0,6.0,186,226,,EFIX,6.0,,387.4577654403122,,417.28110429301734,,754.248977460361,study,False,False,42,screen,3.0,407,3,540.0,1100.0,1660.0,,922.4,650.0,210.0,430.0,,587.6
43,1,2.0,6.0,40,266,obj2end,ESACC,6.0,626.9404198167477,390.02180708262966,85.7804756340276,415.67897469080634,641.8148409003954,751.6787944328348,study,False,False,228,screen,3.0,407,3,540.0,1100.0,1660.0,1038.5,924.9,650.0,210.0,430.0,269.8,587.0
44,1,2.0,6.0,148,414,,EFIX,6.0,,646.3321514515583,,69.1755014437915,,654.2363869428236,study,False,False,268,obj2start,3.0,407,3,540.0,1100.0,1660.0,,1035.5,650.0,210.0,430.0,,235.0
45,1,2.0,6.0,12,426,obj2end,ESACC,6.0,683.3481469939023,658.6636850472327,50.87917059072406,62.7204113506918,652.3010731249797,656.9732490748767,study,False,False,416,obj2start,3.0,407,3,540.0,1100.0,1660.0,1051.0,1037.9,650.0,210.0,430.0,196.3,218.8
46,1,2.0,6.0,746,1172,,EFIX,6.0,,719.8966870322436,,68.90021770647755,,659.8630463967504,study,False,False,428,obj2start,3.0,407,3,540.0,1100.0,1660.0,,1061.0,650.0,210.0,430.0,,153.2
47,1,2.0,6.0,52,1224,obj3end,ESACC,6.0,1196.032992855966,732.3006213297924,627.4001275103471,73.81192315608642,68.8107549733324,657.2733069279476,study,False,False,1174,obj2start,3.0,407,3,540.0,1100.0,1660.0,1704.6,1068.6,650.0,210.0,430.0,377.6,143.2
48,1,2.0,6.0,316,1540,,EFIX,6.0,,1187.0877179046206,,631.0762632202228,,49.36851223198852,study,False,False,1226,obj3start,3.0,407,3,540.0,1100.0,1660.0,,1701.0,650.0,210.0,430.0,,402.5
49,1,2.0,6.0,12,1552,obj3end,ESACC,6.0,1152.773286470501,1176.5033701609188,592.3497699839174,619.6452049358569,37.87149323699818,42.00214280248095,study,False,False,1542,obj3start,3.0,407,3,540.0,1100.0,1660.0,1663.6,1689.7,650.0,210.0,430.0,392.3,400.3
50,1,2.0,6.0,108,1660,,EFIX,6.0,,1129.6678140055155,,569.1795586631691,,43.92459447735405,study,False,False,1554,obj3start,3.0,407,3,540.0,1100.0,1660.0,,1639.6,650.0,210.0,430.0,,391.1
51,1,2.0,6.0,74,1734,obj1end,ESACC,6.0,110.73716629930533,1116.6232757738842,767.0871658423181,560.0210174627377,1231.61305611787,45.82073766320221,study,False,False,1662,obj3start,3.0,407,3,540.0,1100.0,1660.0,440.4,1627.7,650.0,210.0,430.0,601.6,397.5
52,1,2.0,6.0,564,2298,,EFIX,6.0,,110.95737920480998,,776.9990604884925,,1238.0547403083597,study,False,False,1736,obj1start,3.0,407,3,540.0,1100.0,1660.0,,435.5,650.0,210.0,430.0,,612.7
53,1,2.0,6.0,20,2318,screen,ESACC,6.0,188.07362919877949,119.98416562196863,825.4378777352055,783.6505598798484,1305.0822541127436,1246.5810041870525,study,False,False,2300,obj1start,3.0,407,3,540.0,1100.0,1660.0,364.0,426.6,650.0,210.0,430.0,583.7,610.8
54,1,2.0,6.0,358,2676,,EFIX,6.0,,222.5934859783637,,845.5175101675896,,1333.5455972706745,study,False,False,2320,screen,3.0,407,3,540.0,1100.0,1660.0,,333.5,650.0,210.0,430.0,,566.9
55,1,2.0,6.0,54,2730,obj2end,ESACC,6.0,638.7397357296633,222.8467859315005,106.19063047180758,843.3058104863264,704.1139467444171,1332.235973842472,study,False,False,2678,screen,3.0,407,3,540.0,1100.0,1660.0,994.2,334.5,650.0,210.0,430.0,200.9,563.8
56,1,2.0,6.0,314,3044,,EFIX,6.0,,654.9244994653964,,101.06483067813454,,701.9815524641656,study,False,False,2732,obj2start,3.0,407,3,540.0,1100.0,1660.0,,1001.9,650.0,210.0,430.0,,185.7
57,1,2.0,6.0,62,3106,obj3end,ESACC,6.0,1175.6076088559482,649.9050776844261,618.1045623517108,104.04138599615057,42.10997506529777,704.4094051047302,study,False,False,3046,obj2start,3.0,407,3,540.0,1100.0,1660.0,1688.5,998.1,650.0,210.0,430.0,399.0,189.0
58,1,2.0,6.0,502,3608,,EFIX,6.0,,1158.9345538036218,,612.4975918320006,,19.112822920751423,study,False,False,3108,obj3start,3.0,407,3,540.0,1100.0,1660.0,,1675.7,650.0,210.0,430.0,,419.1
59,1,2.0,6.0,114,3722,screen,ESACC,6.0,305.91477571375987,1155.7572409463849,980.305998145477,609.8252208625025,1445.4161511481736,16.211107303327477,study,False,False,3610,obj3start,3.0,407,3,540.0,1100.0,1660.0,234.8,1672.6,650.0,210.0,430.0,670.9,419.8
60,1,2.0,6.0,174,3896,,EFIX,6.0,,326.8979810277207,,1002.5957759735476,,1466.993623026358,study,False,False,3724,screen,3.0,407,3,540.0,1100.0,1660.0,,214.5,650.0,210.0,430.0,,680.2
61,1,2.0,6.0,14,3910,screen,ESACC,6.0,358.6045175398659,322.9684969157209,1019.3199693913585,998.9177393559493,1495.1432038436985,1463.0654975085702,study,False,False,3898,screen,3.0,407,3,540.0,1100.0,1660.0,181.4,218.4,650.0,210.0,430.0,651.8,679.7
62,1,2.0,6.0,104,4014,,EFIX,6.0,,361.3621175496956,,1018.1073519035209,,1496.5782906350073,study,False,False,3912,screen,3.0,407,3,540.0,1100.0,1660.0,,178.7,650.0,210.0,430.0,,643.3
63,1,2.0,5.0,198,200,,EFIX,5.0,,366.2503105800731,,277.65318294591907,,449.7235706520173,study,False,False,4,screen,4.0,407,4,540.0,820.0,540.0,,903.5,430.0,210.0,210.0,,474.8
64,1,2.0,5.0,40,240,obj3end,ESACC,5.0,172.8319704221415,363.86872632860326,187.03713535017587,270.4966728076337,151.09894109489977,444.33371467850606,study,False,False,202,screen,4.0,407,4,540.0,820.0,540.0,658.3,901.9,430.0,210.0,210.0,304.0,467.8
65,1,2.0,5.0,132,372,,EFIX,5.0,,179.04817787400125,,196.53562018117736,,118.0264800796838,study,False,False,242,obj3start,4.0,407,4,540.0,820.0,540.0,,635.9,430.0,210.0,210.0,,278.8
66,1,2.0,5.0,20,392,obj3end,ESACC,5.0,269.8439919657282,189.73059848110952,150.58479338897408,189.42465520623236,131.31557409538286,115.86932294615342,study,False,False,374,obj3start,4.0,407,4,540.0,820.0,540.0,670.3,639.9,430.0,210.0,210.0,193.7,268.7
67,1,2.0,5.0,148,540,,EFIX,5.0,,295.25319642638925,,147.14091884992425,,144.45224124256433,study,False,False,394,obj3start,4.0,407,4,540.0,820.0,540.0,,678.6,430.0,210.0,210.0,,169.3
68,1,2.0,5.0,30,570,obj3end,ESACC,5.0,294.1061373042052,298.04363774454237,346.81179334042264,161.9444657899738,90.67756062003434,135.59502203252154,study,False,False,542,obj3start,4.0,407,4,540.0,820.0,540.0,479.9,666.0,430.0,210.0,210.0,142.1,159.9
69,1,2.0,5.0,160,730,,EFIX,5.0,,298.5543334135346,,378.4001717758595,,112.72395486319667,study,False,False,572,obj3start,4.0,407,4,540.0,820.0,540.0,,447.0,430.0,210.0,210.0,,146.3
70,1,2.0,5.0,28,758,obj2end,ESACC,5.0,328.72943281671627,295.79683906357076,143.44002230897766,374.74760839797233,169.891259339614,108.90257113585521,study,False,False,732,obj3start,4.0,407,4,540.0,820.0,540.0,694.8,450.4,430.0,210.0,210.0,140.0,148.1
71,1,2.0,5.0,254,1012,,EFIX,5.0,,343.08216217110447,,111.28957722985561,,201.10039781164036,study,False,False,760,obj2start,4.0,407,4,540.0,820.0,540.0,,730.1,430.0,210.0,210.0,,144.4
72,1,2.0,5.0,14,1026,obj2end,ESACC,5.0,347.0179390175672,342.9239565851299,71.34038127175941,108.65008053379432,228.80876294407955,202.57551678324808,study,False,False,1014,obj2start,4.0,407,4,540.0,820.0,540.0,764.4,732.2,430.0,210.0,210.0,165.3,146.0
73,1,2.0,5.0,54,1080,,EFIX,5.0,,347.0802788981247,,63.187973539274054,,233.94170213965702,study,False,False,1028,obj2start,4.0,407,4,540.0,820.0,540.0,,770.6,430.0,210.0,210.0,,170.6
74,1,2.0,5.0,32,1112,obj3end,ESACC,5.0,285.25954848172915,341.54616086262774,351.2221661569782,69.81246307071544,87.84651387505369,225.74715945056758,study,False,False,1082,obj2start,4.0,407,4,540.0,820.0,540.0,473.5,762.3,430.0,210.0,210.0,152.6,170.7
75,1,2.0,5.0,648,1760,,EFIX,5.0,,289.1274113604589,,385.42270301579276,,113.9063650548116,study,False,False,1114,obj3start,4.0,407,4,540.0,820.0,540.0,,437.9,430.0,210.0,210.0,,159.5
76,1,2.0,5.0,26,1786,obj1end,ESACC,5.0,130.3207197647404,290.47913866575686,393.94351117895064,387.21328747861946,158.08696973501642,115.784843567714,study,False,False,1762,obj3start,4.0,407,4,540.0,820.0,540.0,447.5,436.2,430.0,210.0,210.0,338.2,158.7
77,1,2.0,5.0,1562,3348,,EFIX,5.0,,117.15161117116571,,414.27587426737756,,190.74721492069025,study,False,False,1788,obj1start,4.0,407,4,540.0,820.0,540.0,,438.5,430.0,210.0,210.0,,371.5
78,1,2.0,5.0,36,3384,obj2end,ESACC,5.0,320.1925982904664,93.27775726291878,102.52463118685189,392.31714211846514,190.30317916419574,181.99104373567397,study,False,False,3350,obj1start,4.0,407,4,540.0,820.0,540.0,725.9,464.3,430.0,210.0,210.0,169.3,375.5
79,1,2.0,5.0,420,3804,,EFIX,5.0,,343.5841672720092,,98.64116787629803,,209.23211990514264,study,False,False,3386,obj2start,4.0,407,4,540.0,820.0,540.0,,740.8,430.0,210.0,210.0,,151.2
80,1,2.0,5.0,32,3836,obj3end,ESACC,5.0,317.6836476748528,343.62968439877255,351.57772967012573,98.9209785637,109.53949059585771,209.09653273069836,study,False,False,3806,obj2start,4.0,407,4,540.0,820.0,540.0,480.7,740.6,430.0,210.0,210.0,117.9,151.0
81,1,2.0,5.0,178,4014,,EFIX,5.0,,315.33628081779614,,384.4020941670323,,125.14379728935829,study,False,False,3838,obj3start,4.0,407,4,540.0,820.0,540.0,,444.1,430.0,210.0,210.0,,129.6
82,1,2.0,6.0,230,232,,EFIX,6.0,,392.7309129671358,,596.956924744156,,75.4292383628524,study,False,False,4,obj3start,5.0,407,5,540.0,1380.0,820.0,,801.4,650.0,210.0,430.0,,356.9
83,1,2.0,6.0,14,246,obj3end,ESACC,6.0,354.33820002929406,386.40507243047415,626.9191016391189,598.8229120533049,58.40856101634419,66.72990334175526,study,False,False,234,obj3start,5.0,407,5,540.0,1380.0,820.0,779.0,801.8,650.0,210.0,430.0,388.4,365.8
84,1,2.0,6.0,152,398,,EFIX,6.0,,344.22053977065343,,632.8031131402563,,53.17687467311335,study,False,False,248,obj3start,5.0,407,5,540.0,1380.0,820.0,,776.3,650.0,210.0,430.0,,399.7
85,1,2.0,6.0,36,434,obj1end,ESACC,6.0,59.22035123165008,343.0428690411739,969.4839090980314,631.1183803376352,369.8365179373178,47.77457482804005,study,False,False,400,obj3start,5.0,407,5,540.0,1380.0,820.0,496.7,779.6,650.0,210.0,430.0,609.6,404.5
86,1,2.0,6.0,608,1042,,EFIX,6.0,,101.91962519554319,,1019.1661346414528,,418.33432802006575,study,False,False,436,obj1start,5.0,407,5,540.0,1380.0,820.0,,444.5,650.0,210.0,430.0,,614.4
87,1,2.0,6.0,38,1080,obj3end,ESACC,6.0,318.34636797048586,123.3973257408766,685.0929936877183,1040.3282655008466,111.17738079303724,439.1251530031046,study,False,False,1044,obj1start,5.0,407,5,540.0,1380.0,820.0,717.9,421.7,650.0,210.0,430.0,386.0,614.9
88,1,2.0,6.0,666,1746,,EFIX,6.0,,349.97647063767016,,687.9269801367002,,145.53188654037297,study,False,False,1082,obj3start,5.0,407,5,540.0,1380.0,820.0,,704.7,650.0,210.0,430.0,,341.2
89,1,2.0,6.0,56,1802,obj2end,ESACC,6.0,974.3695448853068,353.78333765173284,62.19332761639307,697.0356160197267,622.6234897592605,160.3703526216738,study,False,False,1748,obj3start,5.0,407,5,540.0,1380.0,820.0,1375.1,693.6,650.0,210.0,430.0,148.0,331.3
90,1,2.0,6.0,528,2330,,EFIX,6.0,,980.0043112150069,,56.430931234563175,,628.9868440595558,study,False,False,1804,obj2start,5.0,407,5,540.0,1380.0,820.0,,1385.1,650.0,210.0,430.0,,153.8
91,1,2.0,6.0,56,2386,obj3end,ESACC,6.0,383.1318571980148,977.1140005137578,609.3718240942882,55.63964413976781,77.52431876514622,626.0285696356037,study,False,False,2332,obj2start,5.0,407,5,540.0,1380.0,820.0,789.1,1382.1,650.0,210.0,430.0,358.9,154.4
92,1,2.0,6.0,226,2612,,EFIX,6.0,,354.0413111488545,,631.6527922838623,,66.82252614201292,study,False,False,2388,obj3start,5.0,407,5,540.0,1380.0,820.0,,772.5,650.0,210.0,430.0,,383.0
93,1,2.0,6.0,38,2650,obj1end,ESACC,6.0,116.440886289997,350.9359200765861,957.3747855463919,633.7980908775286,355.86300734973844,65.848462396627,study,False,False,2614,obj3start,5.0,407,5,540.0,1380.0,820.0,484.2,771.1,650.0,210.0,430.0,547.8,385.9
94,1,2.0,6.0,470,3120,,EFIX,6.0,,104.87907322244989,,980.7138318592229,,379.06677512016273,study,False,False,2652,obj1start,5.0,407,5,540.0,1380.0,820.0,,468.9,650.0,210.0,430.0,,572.9
95,1,2.0,6.0,38,3158,obj3end,ESACC,6.0,331.4029873130295,105.87960143483728,695.1862628101911,982.8868144399945,137.54977280969973,381.23810145367156,study,False,False,3122,obj1start,5.0,407,5,540.0,1380.0,820.0,701.3,466.8,650.0,210.0,430.0,360.5,573.5
96,1,2.0,6.0,244,3402,,EFIX,6.0,,357.3266992543379,,678.9597705313622,,141.429735204447,study,False,False,3160,obj3start,5.0,407,5,540.0,1380.0,820.0,,713.1,650.0,210.0,430.0,,337.4
97,1,2.0,6.0,54,3456,obj2end,ESACC,6.0,887.9209424267456,357.3856320559068,90.44114108081561,677.894158405278,535.4134850748532,140.13026082898728,study,False,False,3404,obj3start,5.0,407,5,540.0,1380.0,820.0,1294.2,714.3,650.0,210.0,430.0,181.4,338.0
98,1,2.0,6.0,362,3818,,EFIX,6.0,,913.7287671951672,,69.08154601628426,,561.7617466506597,study,False,False,3458,obj2start,5.0,407,5,540.0,1380.0,820.0,,1320.5,650.0,210.0,430.0,,174.9
99,1,2.0,6.0,12,3830,obj2end,ESACC,6.0,944.8121135971955,920.400141242927,45.846810139856004,59.333127340466454,593.9107087770012,568.9959753811971,study,False,False,3820,obj2start,5.0,407,5,540.0,1380.0,820.0,1354.8,1330.1,650.0,210.0,430.0,171.7,177.9
100,1,2.0,6.0,142,3972,,EFIX,6.0,,954.0226464817279,,44.62297614458277,,603.2273286249554,study,False,False,3832,obj2start,5.0,407,5,540.0,1380.0,820.0,,1363.6,650.0,210.0,430.0,,168.5
101,1,2.0,6.0,46,4018,obj3end,ESACC,6.0,394.5551925903396,948.8613017717606,600.647816944339,42.6353140014237,83.96308712761817,598.2054580158895,study,False,False,3974,obj2start,5.0,407,5,540.0,1380.0,820.0,795.8,1359.9,650.0,210.0,430.0,349.6,172.4
102,1,2.0,5.0,46,46,screen,ESACC,5.0,,,,,,,study,True,False,2,screen,6.0,407,6,540.0,1100.0,820.0,,,430.0,210.0,210.0,,
103,1,2.0,5.0,132,178,,EFIX,5.0,,423.5279683798934,,382.2092882178559,,369.92423548613306,study,True,False,48,screen,6.0,407,6,540.0,1100.0,820.0,,943.5,430.0,210.0,210.0,,558.7
104,1,2.0,5.0,36,214,obj3end,ESACC,5.0,420.49586204860566,411.8227409942292,182.6712073644886,381.89785283502187,145.27480855261868,361.4830148153575,study,True,False,180,screen,6.0,407,6,540.0,1100.0,820.0,938.1,932.9,430.0,210.0,210.0,294.6,553.4
105,1,2.0,5.0,120,334,,EFIX,5.0,,431.6251267014005,,171.05627728908397,,125.10895251739586,study,True,False,216,obj3start,6.0,407,6,540.0,1100.0,820.0,,935.7,430.0,210.0,210.0,,257.6
106,1,2.0,5.0,36,370,obj3end,ESACC,5.0,390.8266751387372,430.58704114267067,287.021758757067,173.22009121346176,54.52971666898701,119.21912598236909,study,True,False,336,obj3start,6.0,407,6,540.0,1100.0,820.0,818.2,931.8,430.0,210.0,210.0,155.5,251.4
107,1,2.0,5.0,194,564,,EFIX,5.0,,367.3904870842466,,331.6199179783989,,77.69021817449094,study,True,False,372,obj3start,6.0,407,6,540.0,1100.0,820.0,,774.4,430.0,210.0,210.0,,147.1
108,1,2.0,5.0,30,594,obj2end,ESACC,5.0,551.3246684123612,368.6986438814225,114.34548526286463,327.039278986485,201.5611321659015,73.6660708874852,study,True,False,566,obj3start,6.0,407,6,540.0,1100.0,820.0,1009.2,778.7,430.0,210.0,210.0,140.5,149.0
