,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
52,1,2.0,15.0,40,374,obj1end,ESACC,15.0,136.06682181928107,528.4502814835091,987.077595733993,623.5348426511545,456.01554798054855,795.7284084409706,study,336,screen,3.0,302,3,1380.0,260.0,1660.0,1246.7,868.9,650.0,650.0,430.0,622.7,515.7
53,1,2.0,15.0,900,1274,,EFIX,15.0,,132.521432228904,,1011.8151659270582,,417.6385159441116,study,376,obj1start,3.0,302,3,1380.0,260.0,1660.0,,1269.2,650.0,650.0,430.0,,577.3
54,1,2.0,15.0,290,1564,screen,ESACC,15.0,1228.6935215911249,134.66788778324255,252.0788963796851,994.9107698683334,1554.331936878349,441.5058776505699,study,1276,obj1start,3.0,302,3,1380.0,260.0,1660.0,174.4,1253.8,650.0,650.0,430.0,887.1,603.0
55,1,2.0,15.0,304,1868,,EFIX,15.0,,1258.9297438697681,,145.46511609317199,,1560.880552765009,study,1566,obj2start,3.0,302,3,1380.0,260.0,1660.0,,121.9,650.0,650.0,430.0,,695.7
56,1,2.0,15.0,72,1940,screen,ESACC,15.0,303.8158159148401,1251.5108029897306,816.2058870162601,131.60277352700436,624.9768395708755,1546.4899902682848,study,1870,obj2start,3.0,302,3,1380.0,260.0,1660.0,1076.2,128.5,650.0,650.0,430.0,653.1,644.8
57,1,2.0,15.0,118,2058,,EFIX,15.0,,273.55134801349453,,846.5165916861878,,597.5971385473662,study,1942,screen,3.0,302,3,1380.0,260.0,1660.0,,1106.5,650.0,650.0,430.0,,655.3
58,1,2.0,15.0,32,2090,obj1end,ESACC,15.0,101.36133385073413,272.182475556381,1029.31536469636,847.9264708687895,411.42936210241476,596.8310481199851,study,2060,screen,3.0,302,3,1380.0,260.0,1660.0,1288.4,1107.9,650.0,650.0,430.0,606.6,656.7
59,1,2.0,15.0,160,2250,,EFIX,15.0,,82.75131418896011,,1058.0433734020548,,381.6330436427118,study,2092,obj1start,3.0,302,3,1380.0,260.0,1660.0,,1316.7,650.0,650.0,430.0,,596.7
60,1,2.0,15.0,38,2288,obj3end,ESACC,15.0,228.10359488618323,70.28997083510569,1326.6616938767772,1070.9307540639588,138.67678248358663,371.7589003642011,study,2252,obj1start,3.0,302,3,1380.0,260.0,1660.0,1582.5,1329.8,650.0,650.0,430.0,545.0,600.8
61,1,2.0,15.0,250,2538,,EFIX,15.0,,287.353249503116,,1364.3972625302354,,70.42648649478402,study,2290,obj3start,3.0,302,3,1380.0,260.0,1660.0,,1614.2,650.0,650.0,430.0,,483.5
62,1,2.0,15.0,606,3144,screen,ESACC,15.0,508.0054330418131,297.9649643833987,824.9445557126855,1370.9263729318218,863.3409060156944,58.848279499064326,study,2540,obj3start,3.0,302,3,1380.0,260.0,1660.0,1008.6,1619.4,650.0,650.0,430.0,996.6,472.6
63,1,2.0,15.0,338,3482,,EFIX,15.0,,534.6681961740385,,591.9308067671423,,826.6741074933943,study,3146,screen,3.0,302,3,1380.0,260.0,1660.0,,848.8,650.0,650.0,430.0,,589.2
64,1,2.0,15.0,52,3534,screen,ESACC,15.0,211.0804585933998,540.9013680884898,959.83902817087,581.2248188093829,458.1385816540667,840.525008551203,study,3484,screen,3.0,302,3,1380.0,260.0,1660.0,1211.4,840.2,650.0,650.0,430.0,523.0,615.5
65,1,2.0,15.0,198,3732,,EFIX,15.0,,171.96889253583035,,979.259567224135,,443.86630870116727,study,3536,obj1start,3.0,302,3,1380.0,260.0,1660.0,,1234.9,650.0,650.0,430.0,,557.7
66,1,2.0,15.0,26,3758,obj1end,ESACC,15.0,86.90684668079953,149.3328162193427,1096.7300488269664,981.6049561814569,335.71535562139553,451.9826213473256,study,3734,obj1start,3.0,302,3,1380.0,260.0,1660.0,1353.6,1240.2,650.0,650.0,430.0,567.2,597.5
67,1,2.0,15.0,258,4016,,EFIX,15.0,,36.108863177895834,,1121.3812242052209,,334.3229725878855,study,3760,obj1start,3.0,302,3,1380.0,260.0,1660.0,,1380.8,650.0,650.0,430.0,,613.9
68,1,2.0,11.0,28,38,,EFIX,11.0,,455.1058887775459,,860.2007730756815,,720.9503242249081,study,12,screen,4.0,302,4,1100.0,260.0,260.0,,866.1,430.0,210.0,430.0,,820.4
69,1,2.0,11.0,26,64,screen,ESACC,11.0,373.99054800890354,425.19366175896835,704.6225443455525,825.5069048772397,589.6481408433339,692.3334817846094,study,40,screen,4.0,302,4,1100.0,260.0,260.0,803.7,857.7,430.0,210.0,430.0,658.2,779.4
70,1,2.0,11.0,190,254,,EFIX,11.0,,329.4733373127483,,622.3702113694067,,539.7561301180376,study,66,screen,4.0,302,4,1100.0,260.0,260.0,,788.8,430.0,210.0,430.0,,538.2
71,1,2.0,11.0,32,286,obj1end,ESACC,11.0,115.4435792930902,322.3949441290914,755.0120661287474,616.1156547272598,724.9546330633386,539.0607572435597,study,256,screen,4.0,302,4,1100.0,260.0,260.0,984.9,791.1,430.0,210.0,430.0,421.1,522.3
72,1,2.0,11.0,220,506,,EFIX,11.0,,79.3123571708722,,790.4748256586038,,760.9221050804083,study,288,obj1start,4.0,302,4,1100.0,260.0,260.0,,1020.9,430.0,210.0,430.0,,424.2
73,1,2.0,11.0,62,568,obj3end,ESACC,11.0,934.6768532492928,88.97825577072192,204.70666818645648,779.5082616624406,101.33518638656567,753.0080544057945,study,508,obj1start,4.0,302,4,1100.0,260.0,260.0,166.1,1012.8,430.0,210.0,430.0,391.9,412.3
74,1,2.0,11.0,294,862,,EFIX,11.0,,959.7531766032348,,169.55872139173496,,149.41940971640867,study,570,obj3start,4.0,302,4,1100.0,260.0,260.0,,145.0,430.0,210.0,430.0,,334.6
75,1,2.0,11.0,24,886,obj2end,ESACC,11.0,1032.4031431567805,963.4405274847015,165.27628384012027,165.25631606689043,291.09491579208316,157.20575689204264,study,864,obj3start,4.0,302,4,1100.0,260.0,260.0,96.0,142.2,430.0,210.0,430.0,189.5,325.9
76,1,2.0,11.0,288,1174,,EFIX,11.0,,1050.4089298934962,,182.8193644010393,,331.37127214047996,study,888,screen,4.0,302,4,1100.0,260.0,260.0,,88.6,430.0,210.0,430.0,,146.4
77,1,2.0,11.0,58,1232,screen,ESACC,11.0,191.95801624313577,1034.7959025817604,676.4435527078368,166.4769053052104,654.6937299226257,306.1283390997965,study,1176,obj2start,4.0,302,4,1100.0,260.0,260.0,913.2,98.4,430.0,210.0,430.0,385.8,170.0
78,1,2.0,11.0,376,1608,,EFIX,11.0,,158.89065422484734,,711.6278802857572,,682.2068894404395,study,1234,obj1start,4.0,302,4,1100.0,260.0,260.0,,942.0,430.0,210.0,430.0,,413.2
79,1,2.0,11.0,60,1668,obj2end,ESACC,11.0,925.5843127451977,160.15873376122823,59.41649602593543,712.0497314092605,226.526643024612,680.1608780281324,study,1610,obj1start,4.0,302,4,1100.0,260.0,260.0,200.6,940.1,430.0,210.0,430.0,211.4,420.9
80,1,2.0,11.0,262,1930,,EFIX,11.0,,950.3698332754466,,104.26322458086553,,198.78334940331396,study,1670,obj2start,4.0,302,4,1100.0,260.0,260.0,,165.9,430.0,210.0,430.0,,254.9
81,1,2.0,11.0,64,1994,obj1end,ESACC,11.0,127.34739887410343,939.3973919486897,743.4523253040506,106.39295089431442,713.0619608421136,179.49779942940805,study,1932,obj2start,4.0,302,4,1100.0,260.0,260.0,973.0,173.9,430.0,210.0,430.0,420.6,272.5
82,1,2.0,11.0,320,2314,,EFIX,11.0,,112.90867991434492,,759.2498732301508,,727.101347818858,study,1996,obj1start,4.0,302,4,1100.0,260.0,260.0,,987.1,430.0,210.0,430.0,,428.6
83,1,2.0,11.0,62,2376,obj2end,ESACC,11.0,920.4018361563606,119.39585419938166,52.07244952947767,751.3130971838572,238.11665208464527,720.9489371654555,study,2316,obj1start,4.0,302,4,1100.0,260.0,260.0,209.5,980.9,430.0,210.0,430.0,197.3,421.6
84,1,2.0,11.0,362,2738,,EFIX,11.0,,960.165782560491,,110.78957532186861,,207.22531216045977,study,2378,obj2start,4.0,302,4,1100.0,260.0,260.0,,156.8,430.0,210.0,430.0,,250.3
85,1,2.0,11.0,246,2984,screen,ESACC,11.0,366.43198550344914,971.5005146679027,560.6642489048147,116.34968843963442,485.189035325408,221.4616219573947,study,2740,obj2start,4.0,302,4,1100.0,260.0,260.0,740.2,147.4,430.0,210.0,430.0,499.4,239.3
86,1,2.0,11.0,114,3098,,EFIX,11.0,,384.296981512996,,487.44247865773866,,464.28027095710195,study,2986,screen,4.0,302,4,1100.0,260.0,260.0,,720.4,430.0,210.0,430.0,,370.1
87,1,2.0,11.0,36,3134,obj1end,ESACC,11.0,146.4547711752676,405.76344093572555,742.757699387896,463.48675277725033,739.7898350207307,450.68389143611506,study,3100,screen,4.0,302,4,1100.0,260.0,260.0,993.0,702.9,430.0,210.0,430.0,330.0,346.6
88,1,2.0,11.0,196,3330,,EFIX,11.0,,98.34886882928551,,773.9589782410951,,756.5080964536995,study,3136,obj1start,4.0,302,4,1100.0,260.0,260.0,,1014.9,430.0,210.0,430.0,,380.7
89,1,2.0,11.0,62,3392,obj3end,ESACC,11.0,969.2723095188472,93.14531657576777,172.6291111023862,775.301264025798,159.37631568084387,751.6142960322136,study,3332,obj1start,4.0,302,4,1100.0,260.0,260.0,135.9,1011.1,430.0,210.0,430.0,330.0,402.2
90,1,2.0,11.0,246,3638,,EFIX,11.0,,1001.2891690216169,,203.73512215619573,,181.33946068079058,study,3394,screen,4.0,302,4,1100.0,260.0,260.0,,102.8,430.0,210.0,430.0,,339.6
91,1,2.0,11.0,58,3696,obj1end,ESACC,11.0,92.85138663477241,995.5302356031182,779.8367649707213,216.86966131757572,762.2318413711147,167.14200549233578,study,3640,obj3start,4.0,302,4,1100.0,260.0,260.0,1020.7,106.7,430.0,210.0,430.0,381.7,363.4
92,1,2.0,11.0,244,3940,,EFIX,11.0,,60.6399208442756,,814.4035854537968,,780.6953310991425,study,3698,obj1start,4.0,302,4,1100.0,260.0,260.0,,1040.6,430.0,210.0,430.0,,442.2
93,1,2.0,11.0,76,4016,obj2end,ESACC,11.0,928.9844831858065,60.738126411670045,120.64895358021137,811.8085488586579,152.25035303735754,779.6262694394026,study,3942,obj1start,4.0,302,4,1100.0,260.0,260.0,180.1,1039.6,430.0,210.0,430.0,300.4,436.4
94,1,2.0,5.0,264,266,,EFIX,5.0,,211.239603294458,,247.9479179182596,,451.83865483156706,study,4,screen,5.0,302,5,540.0,820.0,1100.0,,649.9,430.0,430.0,650.0,,610.4
95,1,2.0,5.0,38,304,obj3end,ESACC,5.0,514.734193540705,218.91260813393092,316.01153459960915,241.7658578046122,136.9499543628986,440.41654146955017,study,268,screen,5.0,302,5,540.0,820.0,1100.0,974.8,661.2,430.0,430.0,650.0,705.5,612.3
96,1,2.0,5.0,352,656,,EFIX,5.0,,542.8803367225598,,340.2926093819847,,121.96335515227516,study,306,obj3start,5.0,302,5,540.0,820.0,1100.0,,999.5,430.0,430.0,650.0,,719.1
97,1,2.0,5.0,36,692,obj2end,ESACC,5.0,275.78928550616314,522.0584641589484,119.54802382306448,314.7332839087725,326.7594375071668,119.03377671904731,study,658,obj3start,5.0,302,5,540.0,820.0,1100.0,790.3,989.8,430.0,430.0,650.0,545.8,695.0
98,1,2.0,5.0,630,1322,,EFIX,5.0,,256.9717688774391,,126.59577402109443,,346.6676939087345,study,694,obj2start,5.0,302,5,540.0,820.0,1100.0,,769.3,430.0,430.0,650.0,,546.0
99,1,2.0,5.0,314,1636,screen,ESACC,5.0,412.9613178010745,264.91479762368874,389.5138636813843,118.13488053915317,416.2175512877851,337.57939806806934,study,1324,obj2start,5.0,302,5,540.0,820.0,1100.0,713.6,780.4,430.0,430.0,650.0,804.7,541.3
100,1,2.0,5.0,384,2020,,EFIX,5.0,,224.76736862809952,,166.18173786550673,,388.86549088341593,study,1638,obj2start,5.0,302,5,540.0,820.0,1100.0,,720.9,430.0,430.0,650.0,,563.4
101,1,2.0,5.0,592,2612,screen,ESACC,5.0,641.2830264399643,204.95194558725228,675.8904644985014,92.59211629507124,653.1676048304906,400.0716185884722,study,2022,obj2start,5.0,302,5,540.0,820.0,1100.0,598.6,739.7,430.0,430.0,650.0,1068.6,476.1
102,1,2.0,5.0,478,3090,,EFIX,5.0,,305.4246879346855,,447.9868748077336,,617.1387526318534,study,2614,screen,5.0,302,5,540.0,820.0,1100.0,,488.2,430.0,430.0,650.0,,731.0
103,1,2.0,5.0,34,3124,obj2end,ESACC,5.0,170.89441184544336,206.6476469742639,113.61734022586515,413.4528389066884,461.1733947226357,649.8640242389172,study,3092,screen,5.0,302,5,540.0,820.0,1100.0,709.1,451.0,430.0,430.0,650.0,405.3,616.5
104,1,2.0,5.0,646,3770,,EFIX,5.0,,196.00091836519542,,89.17600574145494,,414.352941343488,study,3126,obj2start,5.0,302,5,540.0,820.0,1100.0,,734.4,430.0,430.0,650.0,,455.0
105,1,2.0,5.0,42,3812,obj3end,ESACC,5.0,528.23881909606,199.11687522658642,308.5259308388842,93.16399519127552,94.89072662805364,407.2339990717868,study,3772,obj2start,5.0,302,5,540.0,820.0,1100.0,1008.3,735.3,430.0,430.0,650.0,674.4,468.8
106,1,2.0,5.0,204,4016,,EFIX,5.0,,554.9763328287071,,340.2215895559833,,93.11675466853428,study,3814,obj3start,5.0,302,5,540.0,820.0,1100.0,,1023.3,430.0,430.0,650.0,,702.8
107,1,2.0,2.0,274,276,,EFIX,2.0,,634.8419094546296,,489.4366659742607,,413.5266013208823,study,4,screen,6.0,302,6,260.0,540.0,1100.0,,881.2,430.0,210.0,210.0,,560.9
108,1,2.0,2.0,38,314,obj3end,ESACC,2.0,759.3734851836743,631.276246979086,455.5612911563054,487.59173495866395,108.95912077471986,416.61697036966706,study,278,screen,6.0,302,6,260.0,540.0,1100.0,994.7,877.3,430.0,210.0,210.0,238.0,562.1
109,1,2.0,2.0,182,496,,EFIX,2.0,,757.1044049535045,,448.3827382939714,,112.5303514612835,study,316,obj3start,6.0,302,6,260.0,540.0,1100.0,,988.2,430.0,210.0,210.0,,222.8
110,1,2.0,2.0,52,548,obj2end,ESACC,2.0,257.26688477143733,753.134390397889,110.30072529226632,445.74365951744056,666.6980200960552,115.92846932483843,study,498,obj3start,6.0,302,6,260.0,540.0,1100.0,434.0,985.4,430.0,210.0,210.0,240.5,227.5
111,1,2.0,2.0,294,842,,EFIX,2.0,,282.30735024083236,,118.53033367033099,,678.0925010645672,study,550,obj2start,6.0,302,6,260.0,540.0,1100.0,,422.0,430.0,210.0,210.0,,198.8
112,1,2.0,2.0,40,882,screen,ESACC,2.0,217.4139369957685,279.94858456509473,456.5269104883085,122.50391830468118,1012.3165611605887,682.0903239307827,study,844,obj2start,6.0,302,6,260.0,540.0,1100.0,91.1,418.0,430.0,210.0,210.0,293.1,198.9
113,1,2.0,2.0,280,1162,,EFIX,2.0,,200.02332364001956,,490.7232723236183,,1038.1644041287486,study,884,screen,6.0,302,6,260.0,540.0,1100.0,,72.7,430.0,210.0,210.0,,359.8
