,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
782,3,1.0,13.0,528,3160,,EFIX,13.0,,1249.984679906118,,153.18518205100648,,689.3197371321961,study,True,False,2634,obj2start,45.0,409,45,1380.0,260.0,820.0,,136.7,210.0,430.0,430.0,,339.1
783,3,1.0,13.0,44,3204,obj3end,ESACC,13.0,704.1684812599893,1263.8055427952515,437.70909289161443,171.2321523546323,144.9594770961872,705.4817148587198,study,True,False,3162,obj2start,45.0,409,45,1380.0,260.0,820.0,692.3,121.8,210.0,430.0,430.0,361.4,328.9
784,3,1.0,13.0,346,3550,,EFIX,13.0,,682.8599636821594,,460.892319311138,,115.26374104634992,study,True,False,3206,obj3start,45.0,409,45,1380.0,260.0,820.0,,717.8,210.0,430.0,430.0,,376.7
785,3,1.0,13.0,46,3596,obj1end,ESACC,13.0,86.50745632603004,651.2677252866135,1081.3101035318223,495.43279059828086,556.2441370477535,78.16425014032944,study,True,False,3552,obj3start,45.0,409,45,1380.0,260.0,820.0,1307.7,753.7,210.0,430.0,430.0,162.5,388.6
786,3,1.0,13.0,420,4016,,EFIX,13.0,,82.52617766502935,,1098.4491658697732,,574.7195576974914,study,True,False,3598,obj1start,45.0,409,45,1380.0,260.0,820.0,,1322.4,210.0,430.0,430.0,,150.9
787,3,1.0,5.0,278,280,,EFIX,5.0,,385.1882656571978,,231.01947969814148,,125.09996003196804,study,False,False,4,obj3start,46.0,409,46,540.0,1100.0,820.0,,917.0,430.0,650.0,430.0,,509.0
788,3,1.0,5.0,24,304,obj3end,ESACC,5.0,296.8076818412893,387.32277237466946,316.9712920754812,226.3690128970836,51.369251503209604,130.02665111430042,study,False,False,282,obj3start,46.0,409,46,540.0,1100.0,820.0,832.6,917.7,430.0,650.0,430.0,479.8,515.8
789,3,1.0,5.0,146,450,,EFIX,5.0,,253.43995344065226,,374.75833546433626,,26.977953962448694,study,False,False,306,obj3start,46.0,409,46,540.0,1100.0,820.0,,793.4,430.0,650.0,430.0,,434.5
790,3,1.0,5.0,24,474,obj3end,ESACC,5.0,161.92745289171944,243.37399203694716,499.880485716336,396.7000126039826,146.11125897753394,41.45961890804108,study,False,False,452,obj3start,46.0,409,46,540.0,1100.0,820.0,688.7,782.7,430.0,650.0,430.0,365.9,411.9
791,3,1.0,5.0,112,586,,EFIX,5.0,,128.91784205454266,,539.5626098980543,,187.94629552082156,study,False,False,476,obj1start,46.0,409,46,540.0,1100.0,820.0,,646.6,430.0,650.0,430.0,,357.5
792,3,1.0,5.0,24,610,obj1end,ESACC,5.0,98.66316435225455,123.91254980832247,672.5908265803214,549.5182617529649,328.99607900399053,198.01595895280767,study,False,False,588,obj1start,46.0,409,46,540.0,1100.0,820.0,504.1,637.4,430.0,650.0,430.0,338.1,353.4
793,3,1.0,5.0,576,1186,,EFIX,5.0,,142.28098959453436,,723.1568847767406,,378.14796045992364,study,False,False,612,obj1start,46.0,409,46,540.0,1100.0,820.0,,460.8,430.0,650.0,430.0,,311.8
794,3,1.0,5.0,30,1216,obj3end,ESACC,5.0,197.4458153519593,149.4005689413531,515.2716273966577,726.5786468098274,159.65227840528928,380.1480369540266,study,False,False,1188,obj1start,46.0,409,46,540.0,1100.0,820.0,704.1,461.8,430.0,650.0,430.0,320.2,302.7
795,3,1.0,5.0,660,1876,,EFIX,5.0,,224.80720629018995,,465.4742527788191,,111.11381552264325,study,False,False,1218,obj3start,46.0,409,46,540.0,1100.0,820.0,,748.2,430.0,650.0,430.0,,345.2
796,3,1.0,5.0,38,1914,obj2end,ESACC,5.0,570.9941243130265,235.73654786646898,109.5001826482495,444.4364071495493,301.20141101927135,90.53021595025608,study,False,False,1878,obj3start,46.0,409,46,540.0,1100.0,820.0,1100.2,764.6,430.0,650.0,430.0,540.5,358.4
797,3,1.0,5.0,202,2116,,EFIX,5.0,,586.4618316651136,,81.78924134627981,,321.32457111151643,study,False,False,1916,obj2start,46.0,409,46,540.0,1100.0,820.0,,1109.8,430.0,650.0,430.0,,568.8
798,3,1.0,5.0,14,2130,obj2end,ESACC,5.0,626.7714096861789,595.2066951908388,102.96795618055158,77.47909395443395,357.8748384561284,330.6463518625301,study,False,False,2118,obj2start,46.0,409,46,540.0,1100.0,820.0,1152.8,1117.4,430.0,650.0,430.0,561.6,574.5
799,3,1.0,5.0,166,2296,,EFIX,5.0,,628.8423093272272,,118.33279342599845,,357.51734223670894,study,False,False,2132,obj2start,46.0,409,46,540.0,1100.0,820.0,,1157.9,430.0,650.0,430.0,,546.8
800,3,1.0,5.0,50,2346,obj1end,ESACC,5.0,116.45402526319131,614.6334192020477,686.0594289126853,110.77111536858335,340.07284513762636,344.0672027380698,study,False,False,2298,obj2start,46.0,409,46,540.0,1100.0,820.0,497.7,1143.2,430.0,650.0,430.0,321.5,548.0
801,3,1.0,5.0,588,2934,,EFIX,5.0,,149.59294769473593,,719.8458515543449,,371.8091580367541,study,False,False,2348,obj1start,46.0,409,46,540.0,1100.0,820.0,,473.1,430.0,650.0,430.0,,296.2
802,3,1.0,5.0,30,2964,obj3end,ESACC,5.0,227.02902898087723,157.957874131048,510.1158495871306,722.4864635410133,158.28512248471114,372.9325542239508,study,False,False,2936,obj1start,46.0,409,46,540.0,1100.0,820.0,727.3,476.2,430.0,650.0,430.0,301.7,285.5
803,3,1.0,5.0,102,3066,,EFIX,5.0,,243.0336602201432,,487.6570106129922,,138.94372961742465,study,False,False,2966,obj3start,46.0,409,46,540.0,1100.0,820.0,,751.0,430.0,650.0,430.0,,309.4
804,3,1.0,5.0,38,3104,obj2end,ESACC,5.0,538.4371922517983,243.8902212061812,119.34240654520089,484.9684938220214,269.4041759141828,136.39076215052103,study,False,False,3068,obj3start,46.0,409,46,540.0,1100.0,820.0,1068.1,753.0,430.0,650.0,430.0,535.0,311.2
805,3,1.0,5.0,138,3242,,EFIX,5.0,,552.1815100127857,,90.17993124858764,,288.44483008020796,study,False,False,3106,obj2start,46.0,409,46,540.0,1100.0,820.0,,1075.9,430.0,650.0,430.0,,563.1
806,3,1.0,5.0,16,3258,obj2end,ESACC,5.0,620.512642901013,560.387160809382,110.77878858337459,88.48598759125652,350.0913309409418,295.92189847998753,study,False,False,3244,obj2start,46.0,409,46,540.0,1100.0,820.0,1148.7,1084.4,430.0,650.0,430.0,550.5,562.9
807,3,1.0,5.0,484,3742,,EFIX,5.0,,623.048834362123,,117.61738817028714,,351.63311846297995,study,False,False,3260,obj2start,46.0,409,46,540.0,1100.0,820.0,,1152.4,430.0,650.0,430.0,,544.7
808,3,1.0,5.0,44,3786,obj3end,ESACC,5.0,249.5616156383028,626.9459705588672,435.59729108432253,134.168737044067,84.717176534632,353.3005094816593,study,False,False,3744,obj2start,46.0,409,46,540.0,1100.0,820.0,778.4,1159.0,430.0,650.0,430.0,356.2,529.5
809,3,1.0,5.0,230,4016,,EFIX,5.0,,225.7213326205567,,473.37735476044907,,119.69177081153076,study,False,False,3788,obj3start,46.0,409,46,540.0,1100.0,820.0,,745.4,430.0,650.0,430.0,,336.4
810,3,1.0,17.0,288,290,,EFIX,17.0,,760.975282121568,,167.1866621474333,,467.3321944826828,study,False,False,4,obj2start,47.0,409,47,1660.0,820.0,540.0,,902.7,430.0,650.0,210.0,,504.7
811,3,1.0,17.0,24,314,obj2end,ESACC,17.0,895.8950664000779,762.8497165235102,53.96267228371846,163.14315799321776,468.7600345592615,468.58050535633686,study,False,False,292,obj2start,47.0,409,47,1660.0,820.0,540.0,782.6,901.2,430.0,650.0,210.0,611.1,508.5
812,3,1.0,17.0,136,450,,EFIX,17.0,,913.2548932253251,,64.54843142943129,,463.73106430343876,study,False,False,316,obj2start,47.0,409,47,1660.0,820.0,540.0,,765.7,430.0,650.0,210.0,,615.1
813,3,1.0,17.0,44,494,obj3end,ESACC,17.0,1197.519678335183,915.3123018948232,603.5771533118198,78.10640178628127,82.08154481977053,447.4959329424123,study,False,False,452,obj2start,47.0,409,47,1660.0,820.0,540.0,498.3,760.5,430.0,650.0,210.0,139.3,599.4
814,3,1.0,17.0,206,700,,EFIX,17.0,,1225.2506682307912,,640.4179885043831,,118.89154721846292,study,False,False,496,obj3start,47.0,409,47,1660.0,820.0,540.0,,477.6,430.0,650.0,210.0,,108.8
815,3,1.0,17.0,12,712,obj3end,ESACC,17.0,1258.2126410110493,1232.487505007657,671.4931496299869,645.2204661974076,150.4096074059101,123.73136223286319,study,False,False,702,obj3start,47.0,409,47,1660.0,820.0,540.0,448.4,470.4,430.0,650.0,210.0,90.7,107.7
816,3,1.0,17.0,396,1108,,EFIX,17.0,,1262.461444955845,,674.2142834440695,,153.3782905107499,study,False,False,714,obj3start,47.0,409,47,1660.0,820.0,540.0,,444.1,430.0,650.0,210.0,,90.3
817,3,1.0,17.0,50,1158,obj2end,ESACC,17.0,923.9592902287417,1259.9448281571697,134.58369143399213,662.1245879741969,387.14437875294016,142.5516397660862,study,False,False,1110,obj3start,47.0,409,47,1660.0,820.0,540.0,742.6,442.4,430.0,650.0,210.0,539.9,106.1
818,3,1.0,17.0,234,1392,,EFIX,17.0,,918.494991820859,,110.8379447662216,,411.44264484858644,study,False,False,1160,obj2start,47.0,409,47,1660.0,820.0,540.0,,751.2,430.0,650.0,210.0,,563.1
819,3,1.0,17.0,16,1408,obj2end,ESACC,17.0,879.4075562559149,925.9307155505751,64.20007788157267,101.64492117169459,458.43391017681057,423.626828706587,study,False,False,1394,obj2start,47.0,409,47,1660.0,820.0,540.0,795.4,746.3,430.0,650.0,210.0,590.7,580.0
820,3,1.0,17.0,156,1564,,EFIX,17.0,,845.1310490095605,,52.100767748661866,,486.6400004109814,study,False,False,1410,obj2start,47.0,409,47,1660.0,820.0,540.0,,832.0,430.0,650.0,210.0,,599.3
821,3,1.0,17.0,56,1620,obj1end,ESACC,17.0,45.510987684294435,832.6508992368891,881.9134027783,66.29871793632209,1134.5004407226998,483.7639093607542,study,False,False,1566,obj2start,47.0,409,47,1660.0,820.0,540.0,1661.0,842.4,430.0,650.0,210.0,384.5,587.6
822,3,1.0,17.0,1234,2854,,EFIX,17.0,,64.53479681536157,,892.0183518291537,,1136.2186145280318,study,False,False,1622,obj1start,47.0,409,47,1660.0,820.0,540.0,,1665.5,430.0,650.0,210.0,,365.7
823,3,1.0,17.0,64,2918,obj2end,ESACC,17.0,758.6479816093891,55.709604198917106,129.68716204775242,902.8219979597308,510.3751169483089,1153.3601172227172,study,False,False,2856,obj1start,47.0,409,47,1660.0,820.0,540.0,912.4,1681.0,430.0,650.0,210.0,559.0,378.4
824,3,1.0,17.0,128,3046,,EFIX,17.0,,798.6171172721005,,99.12265129626029,,487.7553690119669,study,False,False,2920,obj2start,47.0,409,47,1660.0,820.0,540.0,,873.1,430.0,650.0,210.0,,566.3
825,3,1.0,17.0,16,3062,obj2end,ESACC,17.0,877.3645080580818,815.5041446859727,64.93442846441317,84.25562295775872,458.196988204855,483.324952800908,study,False,False,3048,obj2start,47.0,409,47,1660.0,820.0,540.0,797.2,857.4,430.0,650.0,210.0,589.2,574.5
826,3,1.0,17.0,156,3218,,EFIX,17.0,,892.8965561586627,,66.485035910346,,455.0914853081741,study,False,False,3064,obj2start,47.0,409,47,1660.0,820.0,540.0,,782.5,430.0,650.0,210.0,,595.1
827,3,1.0,17.0,46,3264,obj3end,ESACC,17.0,1229.8494948569926,898.5268888575345,618.2861635197735,71.68381965269428,100.42798414784598,450.16726891234555,study,False,False,3220,obj2start,47.0,409,47,1660.0,820.0,540.0,463.7,776.4,430.0,650.0,210.0,144.7,593.1
828,3,1.0,17.0,750,4014,,EFIX,17.0,,1264.1384140987095,,665.2081854577557,,146.03400288973796,study,False,False,3266,obj3start,47.0,409,47,1660.0,820.0,540.0,,438.3,430.0,650.0,210.0,,105.2
829,3,1.0,13.0,264,266,,EFIX,13.0,,530.9178561698599,,386.4010481352244,,418.9627310394088,study,False,False,4,screen,48.0,409,48,1380.0,540.0,540.0,,923.1,210.0,430.0,650.0,,480.4
830,3,1.0,13.0,44,310,obj2end,ESACC,13.0,918.9398728970247,534.295218020899,60.05405898022215,383.87938209807515,246.14323066052415,415.63370893131366,study,False,False,268,screen,48.0,409,48,1380.0,540.0,540.0,483.2,920.3,210.0,430.0,650.0,410.5,482.3
831,3,1.0,13.0,142,452,,EFIX,13.0,,945.0250419962425,,93.70341509251412,,269.6522390042404,study,False,False,312,obj2start,48.0,409,48,1380.0,540.0,540.0,,453.2,210.0,430.0,650.0,,394.7
832,3,1.0,13.0,24,476,obj3end,ESACC,13.0,1021.2184193403485,953.0334936401764,173.67515654232187,107.96684676325413,154.7871441690168,284.14228829936593,study,False,False,454,obj2start,48.0,409,48,1380.0,540.0,540.0,418.5,442.8,210.0,430.0,650.0,554.1,383.0
833,3,1.0,13.0,360,836,,EFIX,13.0,,1021.1109636077756,,184.0097823486567,,136.51227051074932,study,False,False,478,obj3start,48.0,409,48,1380.0,540.0,540.0,,426.2,210.0,430.0,650.0,,574.6
834,3,1.0,13.0,30,866,obj2end,ESACC,13.0,975.8560652063397,1025.7648853416654,136.01124953473519,190.4982939556152,304.8000328083972,135.41639487152213,study,False,False,838,obj3start,48.0,409,48,1380.0,540.0,540.0,417.5,423.6,210.0,430.0,650.0,370.9,580.8
835,3,1.0,13.0,842,1708,,EFIX,13.0,,962.1951984914496,,144.8985852242871,,330.27806466672894,study,False,False,868,obj2start,48.0,409,48,1380.0,540.0,540.0,,426.6,210.0,430.0,650.0,,339.8
836,3,1.0,13.0,60,1768,obj1end,ESACC,13.0,103.54689758751834,959.7635229576085,810.0184936160407,155.7627041367734,910.7633940821293,346.10117018005013,study,False,False,1710,obj2start,48.0,409,48,1380.0,540.0,540.0,1298.6,426.9,210.0,430.0,650.0,146.0,322.9
837,3,1.0,13.0,146,1914,,EFIX,13.0,,111.22589626521332,,835.0348495721602,,939.2865377508612,study,False,False,1770,obj1start,48.0,409,48,1380.0,540.0,540.0,,1315.2,210.0,430.0,650.0,,119.6
838,3,1.0,13.0,14,1928,obj1end,ESACC,13.0,86.96694774453108,100.13675648831457,885.721880727805,839.4589745782696,983.7495870393034,941.3540088617034,study,False,False,1916,obj1start,48.0,409,48,1380.0,540.0,540.0,1371.0,1323.1,210.0,430.0,650.0,123.5,127.6
839,3,1.0,13.0,392,2320,,EFIX,13.0,,87.46073404677094,,899.4250274480914,,996.281777410387,study,False,False,1930,obj1start,48.0,409,48,1380.0,540.0,540.0,,1385.3,210.0,430.0,650.0,,122.7
840,3,1.0,13.0,12,2332,obj1end,ESACC,13.0,88.2960927787861,85.05304227363064,863.5532409759111,888.8318288630309,962.9476621291523,986.193703082716,study,False,False,2322,obj1start,48.0,409,48,1380.0,540.0,540.0,1348.8,1374.9,210.0,430.0,650.0,127.4,125.1
841,3,1.0,13.0,560,2892,,EFIX,13.0,,89.64016956699714,,843.0725710162797,,942.7127664352488,study,False,False,2334,obj1start,48.0,409,48,1380.0,540.0,540.0,,1330.0,210.0,430.0,650.0,,135.6
842,3,1.0,13.0,60,2952,obj2end,ESACC,13.0,849.001590104518,90.49005470216044,160.44843408397605,834.9541604184029,380.3625901689071,934.4712141098837,study,False,False,2894,obj1start,48.0,409,48,1380.0,540.0,540.0,533.1,1322.9,210.0,430.0,650.0,269.7,139.8
843,3,1.0,13.0,124,3076,,EFIX,13.0,,876.4912435386905,,158.99968553428025,,376.8459897623962,study,False,False,2954,obj2start,48.0,409,48,1380.0,540.0,540.0,,505.9,210.0,430.0,650.0,,274.7
844,3,1.0,13.0,18,3094,obj2end,ESACC,13.0,932.9489428687939,883.1345197646846,141.79467549947,154.6433962379254,343.32743846072077,371.49236869685495,study,False,False,3078,obj2start,48.0,409,48,1380.0,540.0,540.0,453.3,499.7,210.0,430.0,650.0,317.8,280.7
845,3,1.0,13.0,396,3490,,EFIX,13.0,,943.0130911074352,,139.1462899253875,,335.09653832888216,study,False,False,3096,obj2start,48.0,409,48,1380.0,540.0,540.0,,444.5,210.0,430.0,650.0,,328.8
846,3,1.0,13.0,30,3520,obj3end,ESACC,13.0,1036.1723794813292,947.2091902003485,186.49718496535007,147.81491805633155,164.69729809562756,343.3675144797481,study,False,False,3492,obj2start,48.0,409,48,1380.0,540.0,540.0,403.8,439.4,210.0,430.0,650.0,557.4,321.7
847,3,1.0,13.0,398,3918,,EFIX,13.0,,1053.6611409746495,,213.35838394588572,,156.49217232820308,study,False,False,3522,obj3start,48.0,409,48,1380.0,540.0,540.0,,396.4,210.0,430.0,650.0,,587.8
848,3,1.0,13.0,30,3948,obj2end,ESACC,13.0,975.0688027006095,1064.6849299205846,127.91860693425329,221.47234590350095,291.4775634590079,167.38578195294843,study,False,False,3920,obj3start,48.0,409,48,1380.0,540.0,540.0,420.6,384.6,210.0,430.0,650.0,384.1,587.8
849,3,1.0,13.0,68,4016,,EFIX,13.0,,969.4436548866571,,146.08559134972896,,326.38167840735184,study,False,False,3950,obj2start,48.0,409,48,1380.0,540.0,540.0,,420.2,210.0,430.0,650.0,,346.4
850,3,1.0,18.0,352,354,,EFIX,18.0,,800.7738569658728,,267.59441324511994,,590.9439651946706,study,True,False,4,screen,49.0,409,49,1660.0,1100.0,1380.0,,871.4,650.0,650.0,210.0,,510.9
851,3,1.0,18.0,26,380,obj2end,ESACC,18.0,634.1104162525639,796.2353232556316,110.56229013547066,262.58463397540993,495.69347383236743,588.9097469052452,study,True,False,356,screen,49.0,409,49,1660.0,1100.0,1380.0,1031.9,875.5,650.0,650.0,210.0,562.9,513.8
852,3,1.0,18.0,296,676,,EFIX,18.0,,609.2356604795882,,91.03894770920854,,484.553495498691,study,True,False,382,obj2start,49.0,409,49,1660.0,1100.0,1380.0,,1056.0,650.0,650.0,210.0,,570.3
853,3,1.0,18.0,46,722,obj1end,ESACC,18.0,67.71506479358932,611.8828972932648,510.61661743425475,95.16659077638545,457.12288282255133,483.4383931795239,study,True,False,678,obj2start,49.0,409,49,1660.0,1100.0,1380.0,1608.7,1053.8,650.0,650.0,210.0,605.8,566.8
854,3,1.0,18.0,212,934,,EFIX,18.0,,39.85097238462322,,553.6823096325184,,484.631922184249,study,True,False,724,obj1start,49.0,409,49,1660.0,1100.0,1380.0,,1652.3,650.0,650.0,210.0,,610.9
855,3,1.0,18.0,12,946,obj1end,ESACC,18.0,65.53846198988806,45.18074811244274,588.3190375977987,574.5339850696389,486.9982443500182,493.11388137021663,study,True,False,936,obj1start,49.0,409,49,1660.0,1100.0,1380.0,1685.2,1672.9,650.0,650.0,210.0,589.5,606.7
856,3,1.0,18.0,254,1200,,EFIX,18.0,,86.92640565443854,,587.6633389960615,,466.4292014872138,study,True,False,948,obj1start,49.0,409,49,1660.0,1100.0,1380.0,,1681.6,650.0,650.0,210.0,,565.8
857,3,1.0,18.0,170,1370,obj3end,ESACC,18.0,586.499863597597,83.38932785434841,572.4876330541997,576.6608882176769,68.74656355047864,460.6189097290731,study,True,False,1202,obj1start,49.0,409,49,1660.0,1100.0,1380.0,1365.5,1670.7,650.0,650.0,210.0,142.8,567.3
858,3,1.0,18.0,966,2336,,EFIX,18.0,,599.3942025078321,,557.2731915317657,,77.88074216390082,study,True,False,1372,obj3start,49.0,409,49,1660.0,1100.0,1380.0,,1336.5,650.0,650.0,210.0,,145.4
859,3,1.0,18.0,124,2460,obj2end,ESACC,18.0,667.009355256731,590.453461332898,174.00425282159057,545.0828285682828,471.00475581463087,69.651202430396,study,True,False,2338,obj3start,49.0,409,49,1660.0,1100.0,1380.0,1009.8,1334.0,650.0,650.0,210.0,501.2,157.7
860,3,1.0,18.0,262,2722,,EFIX,18.0,,590.0617255847053,,98.53344609826657,,457.88736606287796,study,True,False,2462,obj2start,49.0,409,49,1660.0,1100.0,1380.0,,1077.8,650.0,650.0,210.0,,554.0
861,3,1.0,18.0,16,2738,obj2end,ESACC,18.0,600.528975154405,593.3219193658699,54.94588246629582,89.88270133902297,513.0643721795541,468.86981135492175,study,True,False,2724,obj2start,49.0,409,49,1660.0,1100.0,1380.0,1060.7,1072.9,650.0,650.0,210.0,611.6,564.3
862,3,1.0,18.0,264,3002,,EFIX,18.0,,613.5629144594709,,57.23154724450498,,535.2564338707195,study,True,False,2740,obj2start,49.0,409,49,1660.0,1100.0,1380.0,,1046.8,650.0,650.0,210.0,,628.9
863,3,1.0,18.0,42,3044,obj1end,ESACC,18.0,42.18554254718077,622.7348231791763,548.3681427654237,64.79706783489513,480.7864598758996,544.1972620291285,study,True,False,3004,obj2start,49.0,409,49,1660.0,1100.0,1380.0,1646.9,1037.5,650.0,650.0,210.0,609.9,632.9
864,3,1.0,18.0,542,3586,,EFIX,18.0,,46.1212532353578,,563.2895969215126,,484.0900432770747,study,True,False,3046,obj1start,49.0,409,49,1660.0,1100.0,1380.0,,1661.4,650.0,650.0,210.0,,603.9
865,3,1.0,18.0,44,3630,obj3end,ESACC,18.0,479.21070522266086,62.600479231392505,524.8341642843004,555.5815151712662,47.7797028035965,465.6681436387934,study,True,False,3588,obj1start,49.0,409,49,1660.0,1100.0,1380.0,1420.9,1652.1,650.0,650.0,210.0,234.7,587.9
866,3,1.0,18.0,188,3818,,EFIX,18.0,,495.6044592212624,,508.65290719703944,,26.07259097213013,study,True,False,3632,obj3start,49.0,409,49,1660.0,1100.0,1380.0,,1391.7,650.0,650.0,210.0,,233.3
867,3,1.0,18.0,16,3834,obj3end,ESACC,18.0,555.6417730876612,505.64458861931865,521.6452626066875,512.4650719805205,37.970778238008286,16.13846337170924,study,True,False,3820,obj3start,49.0,409,49,1660.0,1100.0,1380.0,1347.3,1386.2,650.0,650.0,210.0,190.7,224.9
868,3,1.0,18.0,182,4016,,EFIX,18.0,,575.0354858615249,,530.3525336981054,,56.301065709274035,study,True,False,3836,obj3start,49.0,409,49,1660.0,1100.0,1380.0,,1335.9,650.0,650.0,210.0,,175.0
869,3,1.0,7.0,252,254,,EFIX,7.0,,293.39205851556375,,703.2374421203696,,204.57492514968686,study,True,False,4,screen,50.0,409,50,820.0,260.0,1100.0,,904.7,210.0,210.0,430.0,,490.9
870,3,1.0,7.0,26,280,obj3end,ESACC,7.0,277.33353565697746,291.21890391937126,800.5210115918258,703.4489675875571,79.40963417621316,202.44616568362068,study,True,False,256,screen,50.0,409,50,820.0,260.0,1100.0,1043.5,906.1,210.0,210.0,430.0,374.2,488.2
871,3,1.0,7.0,84,364,,EFIX,7.0,,270.8930600809109,,802.6500171307542,,91.47158028590079,study,True,False,282,obj3start,50.0,409,50,820.0,260.0,1100.0,,1049.7,210.0,210.0,430.0,,353.6
872,3,1.0,7.0,36,400,obj1end,ESACC,7.0,65.63573721685468,262.4451371239331,532.0489169239986,796.3299881330604,417.080387934988,100.90317140704742,study,True,False,366,obj3start,50.0,409,50,820.0,260.0,1100.0,788.9,1044.7,210.0,210.0,430.0,152.2,345.6
873,3,1.0,7.0,122,522,,EFIX,7.0,,96.28795355598747,,510.1601415242081,,449.3009793000678,study,True,False,402,obj1start,50.0,409,50,820.0,260.0,1100.0,,764.1,210.0,210.0,430.0,,131.6
874,3,1.0,7.0,46,568,obj2end,ESACC,7.0,597.9027512898731,102.12213276268763,115.376340728938,504.7899860337961,928.7086195357508,455.6412294777548,study,True,False,524,obj1start,50.0,409,50,820.0,260.0,1100.0,232.7,758.2,210.0,210.0,430.0,97.9,128.7
875,3,1.0,7.0,162,730,,EFIX,7.0,,623.6961199173842,,127.95643789977899,,954.0507586077379,study,True,False,570,obj2start,50.0,409,50,820.0,260.0,1100.0,,207.3,210.0,210.0,430.0,,93.4
876,3,1.0,7.0,14,744,obj2end,ESACC,7.0,666.5813153697004,628.2124481415502,161.9711394045248,132.04120568973914,997.614479646321,958.8049228075541,study,True,False,732,obj2start,50.0,409,50,820.0,260.0,1100.0,166.7,203.2,210.0,210.0,430.0,77.6,90.8
877,3,1.0,7.0,610,1354,,EFIX,7.0,,660.8984869100549,,164.2522754789108,,993.4237816762793,study,True,False,746,obj2start,50.0,409,50,820.0,260.0,1100.0,,174.1,210.0,210.0,430.0,,70.0
878,3,1.0,7.0,42,1396,obj1end,ESACC,7.0,129.1932660783835,646.5690450369551,485.66953785470224,151.74824545937918,483.50274042656673,978.6580250526739,study,True,False,1356,obj2start,50.0,409,50,820.0,260.0,1100.0,735.7,187.3,210.0,210.0,430.0,112.1,76.8
879,3,1.0,7.0,200,1596,,EFIX,7.0,,116.85212877821266,,501.2049680519937,,469.38515102205776,study,True,False,1398,obj1start,50.0,409,50,820.0,260.0,1100.0,,752.1,210.0,210.0,430.0,,114.9
880,3,1.0,7.0,10,1606,obj1end,ESACC,7.0,111.5477476240556,119.39367654947222,529.160561644573,505.8051502307979,455.9461591021466,470.4538765915315,study,True,False,1598,obj1start,50.0,409,50,820.0,260.0,1100.0,778.9,755.7,210.0,210.0,430.0,106.3,109.4
881,3,1.0,7.0,634,2240,,EFIX,7.0,,109.69412017059072,,537.9077987908337,,450.6537473493369,study,True,False,1608,obj1start,50.0,409,50,820.0,260.0,1100.0,,787.6,210.0,210.0,430.0,,105.2
882,3,1.0,7.0,22,2262,obj1end,ESACC,7.0,77.25554996244608,102.7388923436495,482.92485957962447,538.8239786794942,422.0194545278689,444.3819078225395,study,True,False,2242,obj1start,50.0,409,50,820.0,260.0,1100.0,742.9,789.8,210.0,210.0,430.0,205.1,111.8
883,3,1.0,7.0,258,2520,,EFIX,7.0,,85.37476207873142,,476.36209966788925,,417.27790499857525,study,True,False,2264,obj1start,50.0,409,50,820.0,260.0,1100.0,,736.1,210.0,210.0,430.0,,225.8
884,3,1.0,7.0,32,2552,obj3end,ESACC,7.0,224.29025837071038,88.28182145832746,760.5906389116291,478.88378548453693,136.03720079448854,407.9922548284465,study,True,False,2522,obj1start,50.0,409,50,820.0,260.0,1100.0,1011.6,737.8,210.0,210.0,430.0,326.6,242.2
885,3,1.0,7.0,414,2966,,EFIX,7.0,,254.64479181793598,,785.5672918343787,,104.74717179952887,study,True,False,2554,obj3start,50.0,409,50,820.0,260.0,1100.0,,1033.1,210.0,210.0,430.0,,349.4
886,3,1.0,7.0,10,2976,obj3end,ESACC,7.0,288.0333661227462,266.2289616101149,818.5079229915858,797.4445811465522,76.10006570299404,94.83596364249165,study,True,False,2968,obj3start,50.0,409,50,820.0,260.0,1100.0,1064.1,1044.5,210.0,210.0,430.0,362.9,353.1
887,3,1.0,7.0,1038,4014,,EFIX,7.0,,292.58272334503965,,827.6645757793432,,80.80006188116438,study,True,False,2978,obj3start,50.0,409,50,820.0,260.0,1100.0,,1075.2,210.0,210.0,430.0,,353.1
888,3,1.0,11.0,238,240,,EFIX,8.0,,104.1578129570701,,825.717173128911,,510.61614741408243,study,False,False,4,obj1start,51.0,409,51,820.0,1660.0,1380.0,,889.7,430.0,210.0,650.0,,507.4
889,3,1.0,11.0,26,266,obj1end,ESACC,8.0,119.10751445647753,97.71847317677454,971.2273678186792,838.1604261715056,720.5349401659853,522.2115471722163,study,False,False,242,obj1start,51.0,409,51,820.0,1660.0,1380.0,706.4,877.1,430.0,210.0,650.0,394.2,509.3
890,3,1.0,11.0,558,824,,EFIX,8.0,,152.79021565532258,,995.2551682860028,,754.4513569475503,study,False,False,268,obj1start,51.0,409,51,820.0,1660.0,1380.0,,678.2,430.0,210.0,650.0,,373.1
891,3,1.0,11.0,46,870,obj3end,ESACC,8.0,494.4532333800641,161.1435384990661,477.84934864452833,997.6167801315293,142.5061402185884,762.558351865613,study,False,False,826,obj1start,51.0,409,51,820.0,1660.0,1380.0,1304.4,674.0,430.0,210.0,650.0,529.2,361.8
