,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
10,1,2.0,2.0,128,4018,,EFIX,2.0,,678.6440377694333,,145.92371294618297,,733.7559062794656,study,3892,obj2start,1.0,411,1,260.0,820.0,1660.0,,932.2,430.0,430.0,430.0,,336.7
11,1,2.0,15.0,378,506,,EFIX,15.0,,445.63235968677145,,387.200464875754,,732.8002456331466,study,130,screen,2.0,411,2,1380.0,1380.0,260.0,,992.8,650.0,430.0,430.0,,429.4
12,1,2.0,15.0,36,542,obj2end,ESACC,15.0,175.29269807952642,440.07438007682293,61.28237919663369,380.50159000981847,1158.2243003839974,739.500818119899,study,508,screen,2.0,411,2,1380.0,1380.0,260.0,1417.2,999.5,650.0,430.0,430.0,478.7,428.9
13,1,2.0,15.0,170,712,,EFIX,15.0,,166.37226331332997,,75.94557261618345,,1167.8526148448698,study,544,obj2start,2.0,411,2,1380.0,1380.0,260.0,,1426.3,650.0,430.0,430.0,,490.2
14,1,2.0,15.0,24,736,obj2end,ESACC,15.0,279.04023007444647,168.55628140179172,89.39491036966263,74.66739582977306,1195.896086622914,1168.3455054049723,study,714,obj2start,2.0,411,2,1380.0,1380.0,260.0,1454.9,1426.9,650.0,430.0,430.0,381.2,488.1
15,1,2.0,15.0,1480,2216,,EFIX,15.0,,356.7105969830445,,140.536294244583,,1169.139191884354,study,738,obj2start,2.0,411,2,1380.0,1380.0,260.0,,1421.4,650.0,430.0,430.0,,295.7
16,1,2.0,15.0,46,2262,screen,ESACC,15.0,454.5897931102281,358.0186866631405,403.9552945562169,140.1048892794252,716.2875679501914,1158.7913444619785,study,2218,obj2start,2.0,411,2,1380.0,1380.0,260.0,976.2,1410.7,650.0,430.0,430.0,441.2,293.3
17,1,2.0,15.0,64,2326,,EFIX,15.0,,457.30144325160404,,422.54539401110503,,700.57163088438,study,2264,screen,2.0,411,2,1380.0,1380.0,260.0,,959.4,650.0,430.0,430.0,,470.5
18,1,2.0,15.0,24,2350,screen,ESACC,15.0,524.0663507610462,460.7584725211247,535.4040903840762,429.0621982883135,617.9462274340705,694.9175274807795,study,2328,screen,2.0,411,2,1380.0,1380.0,260.0,862.5,953.4,650.0,430.0,430.0,567.3,475.9
19,1,2.0,15.0,1664,4014,,EFIX,15.0,,520.5170986624744,,538.4255287409765,,622.9077379516167,study,2352,screen,2.0,411,2,1380.0,1380.0,260.0,,863.8,650.0,430.0,430.0,,583.1
20,1,2.0,18.0,2464,2466,,EFIX,18.0,,754.4317132782794,,689.6428133461553,,480.3157399044924,study,4,screen,3.0,411,3,1660.0,260.0,540.0,,948.9,650.0,430.0,650.0,,398.0
21,1,2.0,18.0,130,2596,screen,ESACC,18.0,742.3573061538493,770.625434306447,685.660535542188,665.1011652372893,452.5377000869651,449.29228793737377,study,2468,screen,3.0,411,3,1660.0,260.0,540.0,945.4,925.0,650.0,430.0,650.0,448.9,418.4
22,1,2.0,18.0,1420,4016,,EFIX,18.0,,742.9284555056429,,688.5279151929863,,461.0669040388824,study,2598,screen,3.0,411,3,1660.0,260.0,540.0,,948.5,650.0,430.0,650.0,,436.2
23,1,2.0,9.0,416,418,,EFIX,9.0,,242.81556786993704,,717.1829613146147,,406.80142575954676,study,4,screen,4.0,411,4,820.0,260.0,540.0,,946.6,650.0,650.0,430.0,,442.8
24,1,2.0,9.0,36,454,obj3end,ESACC,9.0,302.90094090312766,220.42660910153296,444.25778552547615,702.0625969242344,96.25476611576173,398.07020737553324,study,420,screen,4.0,411,4,820.0,260.0,540.0,634.3,936.7,650.0,650.0,430.0,410.7,463.0
25,1,2.0,9.0,216,670,,EFIX,9.0,,317.1640742581039,,436.4963344634179,,84.52839759512771,study,456,obj3start,4.0,411,4,820.0,260.0,540.0,,620.3,650.0,650.0,430.0,,403.6
26,1,2.0,9.0,20,690,obj3end,ESACC,9.0,402.42788173783384,321.7530108639234,364.7632108642537,426.2640027025505,48.950995904067156,73.68174807915454,study,672,obj3start,4.0,411,4,820.0,260.0,540.0,514.2,609.8,650.0,650.0,430.0,388.4,406.4
27,1,2.0,9.0,188,878,,EFIX,9.0,,426.1597118452189,,352.6756300058171,,70.31429442154706,study,692,obj3start,4.0,411,4,820.0,260.0,540.0,,488.9,650.0,650.0,430.0,,381.7
28,1,2.0,9.0,14,892,obj3end,ESACC,9.0,456.530612336128,429.8223819207185,366.43717060363844,349.00326646035853,102.00098038744531,73.77858767962422,study,880,obj3start,4.0,411,4,820.0,260.0,540.0,473.8,483.8,650.0,650.0,430.0,352.4,382.2
29,1,2.0,9.0,270,1162,,EFIX,9.0,,471.4347568858283,,383.24239066157594,,119.54384133028353,study,894,obj3start,4.0,411,4,820.0,260.0,540.0,,472.7,650.0,650.0,430.0,,331.2
30,1,2.0,9.0,36,1198,screen,ESACC,9.0,741.9209189664355,477.409520223466,193.32524408364264,391.28487065052747,480.44005869619156,127.07419092797721,study,1164,obj3start,4.0,411,4,820.0,260.0,540.0,81.9,473.2,650.0,650.0,430.0,574.8,321.9
31,1,2.0,9.0,754,1952,,EFIX,9.0,,704.3857607873686,,152.9944443435774,,452.58733963733454,study,1200,obj2start,4.0,411,4,820.0,260.0,540.0,,117.9,650.0,650.0,430.0,,593.3
32,1,2.0,9.0,28,1980,obj2end,ESACC,9.0,558.9797223513569,706.5148972243968,150.71274000561465,154.74915185551097,268.213217422259,454.9277964688463,study,1954,obj2start,4.0,411,4,820.0,260.0,540.0,281.3,115.7,650.0,650.0,430.0,500.8,594.1
33,1,2.0,9.0,44,2024,,blink,9.0,,550.9029406347365,,179.83895573540235,,246.10170661740648,study,1982,obj2start,4.0,411,4,820.0,260.0,540.0,,297.9,650.0,650.0,430.0,,474.2
34,1,2.0,9.0,196,2220,obj3end,ESACC,9.0,473.1495429565583,552.8505222933229,322.88463884180055,191.06988250375827,119.00626033953004,242.56895926725662,study,2026,screen,4.0,411,4,820.0,260.0,540.0,433.2,299.7,650.0,650.0,430.0,377.5,463.1
35,1,2.0,9.0,682,2902,,EFIX,9.0,,483.5184587996615,,385.72282794773764,,131.43097047499876,study,2222,obj3start,4.0,411,4,820.0,260.0,540.0,,464.1,650.0,650.0,430.0,,322.7
36,1,2.0,9.0,48,2950,screen,ESACC,9.0,754.6035051601601,490.4586628860785,195.47493445452284,395.2387885822949,514.2007876306686,140.06320002056216,study,2904,obj3start,4.0,411,4,820.0,260.0,540.0,65.7,464.7,650.0,650.0,430.0,628.6,311.9
37,1,2.0,9.0,1042,3992,,EFIX,9.0,,728.9850478576361,,170.91284328569344,,487.30606398853683,study,2952,obj2start,4.0,411,4,820.0,260.0,540.0,,91.6,650.0,650.0,430.0,,620.8
38,1,2.0,9.0,24,4016,offscreen,ESACC,9.0,756.6763641081966,721.4979140648987,491.6412513205133,163.21531790858356,770.2928793647259,481.4636434872316,study,3994,obj2start,4.0,411,4,820.0,260.0,540.0,244.6,99.0,650.0,650.0,430.0,1141.4,623.2
39,1,2.0,1.0,94,96,,blink,1.0,,738.0985977496503,,154.92430409719452,,713.0228187091911,study,4,obj2start,5.0,411,5,260.0,820.0,260.0,,972.5,210.0,430.0,430.0,,402.7
40,1,2.0,1.0,112,208,obj2end,ESACC,1.0,734.8464669575544,734.9476239841857,143.48285611877128,145.39604533824155,668.1402023527697,705.002134748541,study,98,obj2start,5.0,411,5,260.0,820.0,260.0,920.2,964.9,210.0,430.0,430.0,532.7,418.0
41,1,2.0,1.0,136,344,,EFIX,1.0,,733.4823583427211,,139.9012866273931,,699.9002571795498,study,210,obj2start,5.0,411,5,260.0,820.0,260.0,,959.9,210.0,430.0,430.0,,429.4
42,1,2.0,1.0,18,362,obj2end,ESACC,1.0,619.5637174657663,718.3957683617018,65.01692087449234,132.77228626486774,599.2021361777676,691.1761569961742,study,346,obj2start,5.0,411,5,260.0,820.0,260.0,856.8,950.8,210.0,430.0,430.0,376.4,407.2
43,1,2.0,1.0,478,840,,EFIX,1.0,,582.8192258325046,,86.70784278253032,,573.8416593451542,study,364,obj2start,5.0,411,5,260.0,820.0,260.0,,827.3,210.0,430.0,430.0,,343.6
44,1,2.0,1.0,48,888,screen,ESACC,1.0,182.1160344395847,568.9899208246135,419.9598195065809,83.55555038416058,219.3769586807147,558.5315837085669,study,842,obj2start,5.0,411,5,260.0,820.0,260.0,425.5,812.3,210.0,430.0,430.0,286.0,346.8
45,1,2.0,1.0,190,1078,,EFIX,1.0,,166.05821268458843,,436.7279817002799,,206.56071746583376,study,890,obj1start,5.0,411,5,260.0,820.0,260.0,,407.8,210.0,430.0,430.0,,285.7
46,1,2.0,1.0,22,1100,obj1end,ESACC,1.0,50.65372641770788,155.54253437564915,551.6428192227286,447.04527734895044,214.56420950382196,204.21919596355286,study,1080,obj1start,5.0,411,5,260.0,820.0,260.0,309.4,398.8,210.0,430.0,430.0,221.2,280.2
47,1,2.0,1.0,142,1242,,EFIX,1.0,,24.263758983306786,,602.7642408106175,,242.94182431191217,study,1102,obj1start,5.0,411,5,260.0,820.0,260.0,,268.3,210.0,430.0,430.0,,187.2
48,1,2.0,1.0,16,1258,obj1end,ESACC,1.0,72.19037331943922,27.022398117117586,659.7904591610885,613.0597116105413,284.7234623279226,247.0024493805679,study,1244,obj1start,5.0,411,5,260.0,820.0,260.0,223.7,258.9,210.0,430.0,430.0,147.6,183.0
49,1,2.0,1.0,1014,2272,,EFIX,1.0,,76.24099946878977,,655.3050358420878,,292.54861134519166,study,1260,obj1start,5.0,411,5,260.0,820.0,260.0,,233.0,210.0,430.0,430.0,,138.7
50,1,2.0,1.0,22,2294,obj1end,ESACC,1.0,90.72386676062702,57.96136644351994,627.8493609139058,646.2441643837103,153.58001172027562,272.8800469070614,study,2274,obj1start,5.0,411,5,260.0,820.0,260.0,209.1,233.6,210.0,430.0,430.0,285.1,158.4
51,1,2.0,1.0,336,2630,,EFIX,1.0,,114.82512791196883,,629.7148640456251,,134.09254267109708,study,2296,obj1start,5.0,411,5,260.0,820.0,260.0,,202.0,210.0,430.0,430.0,,309.1
52,1,2.0,1.0,16,2646,obj1end,ESACC,1.0,62.61732986961358,72.04248746399585,660.3066938930726,661.0280780723313,266.66257705197404,213.08711833426253,study,2632,obj1start,5.0,411,5,260.0,820.0,260.0,214.2,190.4,210.0,430.0,430.0,167.3,228.6
53,1,2.0,1.0,680,3326,,EFIX,1.0,,93.76929134850067,,681.7922557495061,,301.6366688584132,study,2648,obj1start,5.0,411,5,260.0,820.0,260.0,,206.2,210.0,430.0,430.0,,133.2
54,1,2.0,1.0,148,3474,obj2end,ESACC,1.0,649.8001077254451,83.51005927431738,98.61125696389841,679.1626682908889,635.3173852492941,285.0367169330997,study,3328,obj1start,5.0,411,5,260.0,820.0,260.0,891.7,200.7,210.0,430.0,430.0,362.3,151.2
55,1,2.0,1.0,346,3820,,EFIX,1.0,,644.6962463051883,,120.12181317312856,,639.7978196274195,study,3476,obj2start,5.0,411,5,260.0,820.0,260.0,,892.6,210.0,430.0,430.0,,334.3
56,1,2.0,1.0,196,4016,obj2end,ESACC,1.0,641.5414250069905,640.4601470817681,40.192039012719945,99.94598541212152,595.5160787082075,628.8825009491043,study,3822,obj2start,5.0,411,5,260.0,820.0,260.0,855.2,884.2,210.0,430.0,430.0,449.4,353.4
57,1,2.0,16.0,46,50,,EFIX,16.0,,949.5566333821273,,723.4872493693306,,814.9514095944616,study,6,screen,6.0,411,6,1660.0,1660.0,1660.0,,967.6,210.0,650.0,430.0,,859.8
58,1,2.0,16.0,14,64,screen,ESACC,16.0,969.8092235073865,946.5572988467206,730.5517983004354,720.4017767884808,829.8903120292465,811.8341702589267,study,52,screen,6.0,411,6,1660.0,1660.0,1660.0,970.8,970.4,210.0,650.0,430.0,892.3,858.4
59,1,2.0,16.0,578,642,,EFIX,16.0,,961.6362825933721,,727.4505756407096,,823.7501684370085,study,66,screen,6.0,411,6,1660.0,1660.0,1660.0,,969.7,210.0,650.0,430.0,,879.5
60,1,2.0,16.0,52,694,obj2end,ESACC,16.0,395.5557735642345,952.6934501716698,45.960526541805415,720.4282129400541,175.7508748200133,815.4267655651242,study,644,screen,6.0,411,6,1660.0,1660.0,1660.0,1648.9,974.5,210.0,650.0,430.0,605.4,871.6
61,1,2.0,16.0,382,1076,,EFIX,16.0,,333.2162210937517,,107.26159610969806,,113.44183531660622,study,696,obj2start,6.0,411,6,1660.0,1660.0,1660.0,,1651.2,210.0,650.0,430.0,,543.1
62,1,2.0,16.0,26,1102,obj3end,ESACC,16.0,124.49425689564964,320.4877688773785,316.05509013461557,119.83492813032436,96.40964682022229,100.67973976923061,study,1078,obj3start,6.0,411,6,1660.0,1660.0,1660.0,1650.1,1652.5,210.0,650.0,430.0,334.1,530.4
63,1,2.0,16.0,1226,2328,,EFIX,16.0,,43.90580827179933,,397.7633970088248,,177.9655022750196,study,1104,obj1start,6.0,411,6,1660.0,1660.0,1660.0,,1648.6,210.0,650.0,430.0,,252.4
64,1,2.0,16.0,188,2516,obj3end,ESACC,16.0,265.3186197762984,43.8092455995307,177.72442150700616,406.39789615597175,50.891747857584996,187.45466118504496,study,2330,obj1start,6.0,411,6,1660.0,1660.0,1660.0,1685.4,1633.0,210.0,650.0,430.0,474.1,244.5
65,1,2.0,16.0,1500,4016,,EFIX,16.0,,236.11448494321564,,207.12810045959478,,30.43106964929105,study,2518,obj3start,6.0,411,6,1660.0,1660.0,1660.0,,1686.7,210.0,650.0,430.0,,444.6
66,1,2.0,10.0,1114,1116,,EFIX,10.0,,397.38612205259506,,394.41568173692076,,421.60138756887403,study,4,screen,7.0,411,7,1100.0,820.0,540.0,,955.8,210.0,210.0,650.0,,580.3
67,1,2.0,10.0,34,1150,obj3end,ESACC,10.0,700.8815163777684,388.5339110039174,486.4184412622531,374.74071035850915,77.32334705637103,410.188493256454,study,1118,screen,7.0,411,7,1100.0,820.0,540.0,505.3,941.2,210.0,210.0,650.0,580.9,564.6
68,1,2.0,10.0,516,1666,,EFIX,10.0,,695.4742985905374,,486.2555912274943,,62.325757115337154,study,1152,obj3start,7.0,411,7,1100.0,820.0,540.0,,518.5,210.0,210.0,650.0,,591.5
69,1,2.0,10.0,216,1882,obj2end,ESACC,10.0,289.57964362157776,723.8837821087029,83.14066393769056,514.9521628268009,594.555607155462,56.98885856024838,study,1668,obj3start,7.0,411,7,1100.0,820.0,540.0,822.6,497.8,210.0,210.0,650.0,126.9,611.7
70,1,2.0,10.0,2134,4016,,EFIX,10.0,,282.58212965437144,,117.59532303625005,,632.3327130553978,study,1884,obj2start,7.0,411,7,1100.0,820.0,540.0,,842.1,210.0,210.0,650.0,,94.5
71,1,2.0,4.0,384,386,,EFIX,4.0,,488.30236534344175,,239.34744619485704,,744.1983606539321,study,4,screen,8.0,411,8,540.0,1100.0,260.0,,963.2,210.0,650.0,210.0,,453.6
72,1,2.0,4.0,206,592,obj1end,ESACC,4.0,149.01493213768882,472.90114188908444,861.1698148449003,254.9891958495497,189.8353233726537,729.8242870718951,study,388,screen,8.0,411,8,540.0,1100.0,260.0,424.7,951.8,210.0,650.0,210.0,115.6,442.5
73,1,2.0,4.0,202,794,,EFIX,4.0,,167.4210261586041,,876.6195297847294,,215.40148560304777,study,594,obj1start,8.0,411,8,540.0,1100.0,260.0,,432.8,210.0,650.0,210.0,,81.4
74,1,2.0,4.0,28,822,obj3end,ESACC,4.0,320.34951225185284,176.67965361070867,1025.1711125465836,887.4365892839894,127.78031929839587,203.07560168567764,study,796,obj1start,8.0,411,8,540.0,1100.0,260.0,245.9,417.9,210.0,650.0,210.0,83.0,82.3
75,1,2.0,4.0,1034,1856,,EFIX,4.0,,348.8188355006077,,1050.159311723702,,131.70641594091003,study,824,obj3start,8.0,411,8,540.0,1100.0,260.0,,213.7,210.0,650.0,210.0,,86.7
76,1,2.0,4.0,60,1916,obj2end,ESACC,4.0,597.4910877996423,344.45210116937886,146.38169284442645,1045.7185328758403,851.2882003176127,128.24683231955478,study,1858,obj3start,8.0,411,8,540.0,1100.0,260.0,1056.6,217.5,210.0,650.0,210.0,510.2,89.0
77,1,2.0,4.0,264,2180,,EFIX,4.0,,632.1323041895581,,108.95526604987938,,882.4461739958988,study,1918,obj2start,8.0,411,8,540.0,1100.0,260.0,,1077.0,210.0,650.0,210.0,,543.5
78,1,2.0,4.0,16,2196,obj2end,ESACC,4.0,706.474571375361,630.1768719970609,112.36689904059831,119.41059416986417,960.8591572129601,882.5388886615706,study,2182,obj2start,8.0,411,8,540.0,1100.0,260.0,1157.4,1081.7,210.0,650.0,210.0,553.4,532.0
79,1,2.0,4.0,692,2888,,EFIX,4.0,,691.0145078071805,,123.17893488742303,,947.0105860020784,study,2198,obj2start,8.0,411,8,540.0,1100.0,260.0,,1148.8,210.0,650.0,210.0,,536.9
80,1,2.0,4.0,14,2902,obj2end,ESACC,4.0,628.0545358485996,671.6252675413575,127.29689705566271,116.20886368947943,881.7871058254367,926.3004372232587,study,2890,obj2start,8.0,411,8,540.0,1100.0,260.0,1084.1,1126.7,210.0,650.0,210.0,523.7,536.9
81,1,2.0,4.0,1112,4014,,EFIX,4.0,,516.1502494429311,,202.0175239923507,,765.3254732465136,study,2904,screen,8.0,411,8,540.0,1100.0,260.0,,970.2,210.0,650.0,210.0,,495.2
82,1,2.0,5.0,840,842,,EFIX,5.0,,540.7756281490504,,593.692075069223,,870.3552607987156,study,4,screen,9.0,411,9,540.0,1660.0,260.0,,1073.2,430.0,430.0,210.0,,520.2
83,1,2.0,5.0,40,882,obj1end,ESACC,5.0,33.601934468122494,498.9209656849469,1102.5684060410947,630.2460868581416,354.0580319665125,826.8144471403483,study,844,screen,9.0,411,9,540.0,1660.0,260.0,557.8,1033.8,430.0,430.0,210.0,401.5,501.3
84,1,2.0,5.0,1554,2436,,EFIX,5.0,,54.42324870861718,,1132.2552229952396,,316.46467417391153,study,884,obj1start,9.0,411,9,540.0,1660.0,260.0,,529.0,430.0,430.0,210.0,,376.7
85,1,2.0,5.0,222,2658,obj2end,ESACC,5.0,1031.3347516689234,50.40039682383465,99.77660046323477,1108.4747177991928,1336.709156847517,339.00471973115657,study,2438,obj1start,9.0,411,9,540.0,1660.0,260.0,1570.4,552.6,430.0,430.0,210.0,473.9,381.2
86,1,2.0,5.0,1356,4014,,EFIX,5.0,,983.8526973078846,,163.45681386837313,,1267.4423576636534,study,2660,obj2start,9.0,411,9,540.0,1660.0,260.0,,1520.2,430.0,430.0,210.0,,345.3
87,1,2.0,13.0,320,320,obj3end,ESACC,13.0,451.4439610848727,,758.2306047634848,,165.4014812509247,,study,2,screen,10.0,411,10,1380.0,260.0,820.0,985.4,,210.0,650.0,430.0,429.3,
88,1,2.0,13.0,174,494,,EFIX,13.0,,441.78703014008914,,763.2979627904164,,164.011523985359,study,322,obj3start,10.0,411,10,1380.0,260.0,820.0,,981.3,210.0,650.0,430.0,,400.3
89,1,2.0,13.0,22,516,obj3end,ESACC,13.0,568.9744546111011,473.92494131455044,644.1458918599109,731.2378887885938,85.60332937450507,132.8790803700868,study,496,obj3start,10.0,411,10,1380.0,260.0,820.0,827.2,951.8,210.0,650.0,430.0,344.7,413.1
90,1,2.0,13.0,186,702,,EFIX,13.0,,575.0936706311415,,641.2836579860741,,94.80891308310629,study,518,obj3start,10.0,411,10,1380.0,260.0,820.0,,818.7,210.0,650.0,430.0,,335.2
91,1,2.0,13.0,222,924,obj1end,ESACC,13.0,21.17474911303557,561.358682127568,1206.4826438867656,651.5178969145821,604.9994793386188,88.3151742341032,study,704,obj3start,10.0,411,10,1380.0,260.0,820.0,1375.1,834.6,210.0,650.0,430.0,189.4,342.9
92,1,2.0,13.0,412,1336,,EFIX,13.0,,72.38079855873382,,1185.8022516423216,,586.2448123437852,study,926,obj1start,10.0,411,10,1380.0,260.0,820.0,,1336.3,210.0,650.0,430.0,,152.3
93,1,2.0,13.0,60,1396,obj2end,ESACC,13.0,1182.6274688167866,95.08212239953413,135.64560442565025,1189.342932042731,588.6456744086377,591.4292941679505,study,1338,obj1start,10.0,411,10,1380.0,260.0,820.0,237.7,1329.4,210.0,650.0,430.0,516.2,129.5
94,1,2.0,13.0,150,1546,,EFIX,13.0,,1158.8923073348963,,111.63950913543104,,561.9140325708195,study,1398,obj2start,10.0,411,10,1380.0,260.0,820.0,,268.7,210.0,650.0,430.0,,538.7
95,1,2.0,13.0,18,1564,obj2end,ESACC,13.0,1251.2554695185152,1149.453022093552,142.12758352972867,108.63816088281312,656.4451614567663,551.8353468200456,study,1548,obj2start,10.0,411,10,1380.0,260.0,820.0,172.5,279.9,210.0,650.0,430.0,538.0,543.2
96,1,2.0,13.0,536,2100,,EFIX,13.0,,1250.8521935064912,,139.48193431408959,,655.7767989186565,study,1566,obj2start,10.0,411,10,1380.0,260.0,820.0,,173.6,210.0,650.0,430.0,,540.5
97,1,2.0,13.0,180,2280,obj3end,ESACC,13.0,604.1852861498697,1229.0967415138648,644.676554560502,126.64438400497669,168.29693996029758,633.5288470148774,study,2102,obj2start,10.0,411,10,1380.0,260.0,820.0,778.5,196.2,210.0,650.0,430.0,266.9,540.6
98,1,2.0,13.0,448,2728,,EFIX,13.0,,572.2664152298298,,675.503404876689,,172.90705595781802,study,2282,obj3start,10.0,411,10,1380.0,260.0,820.0,,809.7,210.0,650.0,430.0,,257.4
99,1,2.0,13.0,48,2776,obj1end,ESACC,13.0,59.41733753711952,562.7737111841668,1179.3974817677033,678.6414738284126,579.0115888304829,163.200030637252,study,2730,obj3start,10.0,411,10,1380.0,260.0,820.0,1336.9,820.1,210.0,650.0,430.0,169.1,266.8
100,1,2.0,13.0,994,3770,,EFIX,13.0,,53.70623799895129,,1206.2720920256756,,605.7956421104398,study,2778,obj1start,10.0,411,10,1380.0,260.0,820.0,,1362.0,210.0,650.0,430.0,,159.4
101,1,2.0,13.0,48,3818,obj3end,ESACC,13.0,582.304696872694,49.58709509539755,622.773441951405,1213.9567043350435,38.24604554721967,613.2494435382719,study,3772,obj1start,10.0,411,10,1380.0,260.0,820.0,827.0,1371.2,210.0,650.0,430.0,392.4,161.2
102,1,2.0,13.0,196,4014,,EFIX,13.0,,598.39827874084,,605.9905114768712,,25.544079548889588,study,3820,obj3start,10.0,411,10,1380.0,260.0,820.0,,814.3,210.0,650.0,430.0,,405.1
103,1,2.0,5.0,14,22,,blink,5.0,,363.63219054423666,,635.2986463073883,,122.34529006054953,study,10,obj3start,11.0,411,11,540.0,260.0,820.0,,884.6,430.0,430.0,210.0,,313.9
104,1,2.0,5.0,284,306,screen,ESACC,5.0,429.3802044808307,389.41131211098633,708.8352135722378,663.3981986710546,294.3184669707288,149.53651727922514,study,24,obj3start,11.0,411,11,540.0,260.0,820.0,968.0,915.1,430.0,430.0,210.0,464.4,325.4
105,1,2.0,5.0,218,524,,EFIX,5.0,,416.56774959182815,,696.4199092501592,,273.7821944539126,study,308,screen,11.0,411,11,540.0,260.0,820.0,,956.2,430.0,430.0,210.0,,447.5
106,1,2.0,5.0,32,556,obj3end,ESACC,5.0,239.33334493964688,404.93676049477153,498.46208481688956,684.6764053186,120.01854023441545,272.67889540630017,study,526,screen,11.0,411,11,540.0,260.0,820.0,741.4,944.3,430.0,430.0,210.0,300.7,452.7
107,1,2.0,5.0,142,698,,EFIX,5.0,,239.85697821827068,,495.61615187562234,,117.18092848241137,study,558,obj3start,11.0,411,11,540.0,260.0,820.0,,735.9,430.0,430.0,210.0,,291.6
108,1,2.0,5.0,22,720,obj1end,ESACC,5.0,177.58586655474582,240.9834019180574,399.93091903477523,491.1140397097196,201.96222419056497,115.20850663036997,study,700,obj3start,11.0,411,11,540.0,260.0,820.0,629.3,727.0,430.0,430.0,210.0,276.5,278.0
109,1,2.0,5.0,148,868,,EFIX,5.0,,173.01127130912596,,383.29740411330727,,219.8201537621153,study,722,obj1start,11.0,411,11,540.0,260.0,820.0,,608.9,430.0,430.0,210.0,,271.3
110,1,2.0,5.0,18,886,obj1end,ESACC,5.0,171.4912534212751,165.74151561995563,304.7248759126829,373.45715952435563,310.8460229760066,229.54356884914026,study,870,obj1start,11.0,411,11,540.0,260.0,820.0,513.3,600.0,430.0,430.0,210.0,260.6,275.5
111,1,2.0,5.0,148,1034,,EFIX,5.0,,161.99274675120486,,288.43309449506654,,324.39736435427466,study,888,obj1start,11.0,411,11,540.0,260.0,820.0,,501.7,430.0,430.0,210.0,,272.6
112,1,2.0,5.0,30,1064,obj2end,ESACC,5.0,390.5460920301213,153.75021951203843,148.1021606864667,283.49096987382154,661.5695352719924,326.5564729108887,study,1036,obj1start,11.0,411,11,540.0,260.0,820.0,166.8,501.3,430.0,430.0,210.0,314.9,281.2
113,1,2.0,5.0,586,1650,,EFIX,5.0,,400.42758396494116,,150.831860029637,,675.1223963104765,study,1066,obj2start,11.0,411,11,540.0,260.0,820.0,,154.3,430.0,430.0,210.0,,322.4
