,block,cond,cuecond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart,manip_accuracy,all_accuracy,dom_accuracy
10,1,1.0,0,2.0,380,2704,,EFIX,2.0,,858.193043551391,,46.554269406790155,,316.7637921227741,study,False,False,2326,obj2start,1.0,424,1,260.0,1100.0,1380.0,,1117.1,430.0,430.0,210.0,,386.7,True,False,False
11,1,1.0,0,2.0,34,2738,obj3end,ESACC,2.0,1111.1138960520655,869.1507809350459,341.3708979980572,64.2423536306073,38.54983787255142,300.14509824416587,study,False,False,2706,obj2start,1.0,424,1,260.0,1100.0,1380.0,1345.5,1127.2,430.0,430.0,210.0,192.8,371.8,True,False,False
12,1,1.0,0,2.0,664,3402,,EFIX,2.0,,1147.591151063827,,370.27212965601393,,19.73448757885544,study,False,False,2740,obj3start,1.0,424,1,260.0,1100.0,1380.0,,1382.3,430.0,430.0,210.0,,190.4,True,False,False
13,1,1.0,0,2.0,124,3526,obj3end,ESACC,2.0,1120.4712803102095,1141.5564506409657,338.72686636876034,365.19464672965836,21.068697159530295,19.160636732634977,study,False,False,3404,obj3start,1.0,424,1,260.0,1100.0,1380.0,1359.0,1376.3,430.0,430.0,210.0,211.7,191.2,True,False,False
14,1,1.0,0,2.0,114,3640,,EFIX,2.0,,1106.2323128529558,,326.93413709797875,,35.35434909597408,study,False,False,3528,obj3start,1.0,424,1,260.0,1100.0,1380.0,,1344.8,430.0,430.0,210.0,,213.3,True,False,False
15,1,1.0,0,2.0,12,3652,obj3end,ESACC,2.0,1140.6235926018715,1108.3827858641616,362.2681051376176,331.6148368212737,14.77091737164624,34.29868802155562,study,False,False,3642,obj3start,1.0,424,1,260.0,1100.0,1380.0,1376.3,1345.8,430.0,430.0,210.0,195.7,207.4,True,False,False
16,1,1.0,0,2.0,364,4016,,EFIX,2.0,,1145.2089503667005,,373.3196217720146,,29.589525173615066,study,False,False,3654,obj3start,1.0,424,1,260.0,1100.0,1380.0,,1377.7,430.0,430.0,210.0,,180.5,True,False,False
17,1,1.0,1,3.0,112,114,,EFIX,3.0,,704.164639839292,,431.60148285194754,,718.3368569132451,study,True,False,4,screen,2.0,424,2,260.0,540.0,1660.0,,952.8,650.0,650.0,650.0,,524.0,True,True,True
18,1,1.0,1,3.0,134,248,screen,ESACC,3.0,679.1527074230065,698.0236743836128,407.3136383672906,424.15686956596613,743.3225410277829,720.1368272765948,study,True,False,116,screen,2.0,424,2,260.0,540.0,1660.0,927.4,948.8,650.0,650.0,650.0,524.2,536.9,True,True,True
19,1,1.0,1,3.0,120,368,,EFIX,3.0,,683.7141215449627,,417.163037672323,,753.833536001152,study,True,False,250,screen,2.0,424,2,260.0,540.0,1660.0,,924.0,650.0,650.0,650.0,,487.0,True,True,True
20,1,1.0,1,3.0,42,410,obj2end,ESACC,3.0,214.3180113756191,678.141703480917,78.20620180011299,412.81008950848087,1189.4756029444236,761.9423665868699,study,True,False,370,screen,2.0,424,2,260.0,540.0,1660.0,471.1,916.9,650.0,650.0,650.0,613.0,481.6,True,True,True
21,1,1.0,1,3.0,232,642,,EFIX,3.0,,190.91581914550713,,98.10631987797728,,1212.5711731688164,study,True,False,412,obj2start,2.0,424,2,260.0,540.0,1660.0,,447.9,650.0,650.0,650.0,,616.2,True,True,True
22,1,1.0,1,3.0,28,670,obj1end,ESACC,3.0,70.11889902159047,186.8373891917782,322.6339411779238,101.6081197542795,1438.3312066419194,1216.5476603898426,study,True,False,644,obj2start,2.0,424,2,260.0,540.0,1660.0,222.9,443.9,650.0,650.0,650.0,590.5,617.0,True,True,True
23,1,1.0,1,3.0,1176,1846,,EFIX,3.0,,100.00424990969132,,337.7111931813928,,1448.53058303924,study,True,False,672,obj1start,2.0,424,2,260.0,540.0,1660.0,,214.2,650.0,650.0,650.0,,561.1,True,True,True
24,1,1.0,1,3.0,28,1874,obj2end,ESACC,3.0,175.1582712862855,126.14915774590015,122.70460464057575,370.6448569722774,1233.1100599703175,1480.2815982102866,study,True,False,1848,obj1start,2.0,424,2,260.0,540.0,1660.0,427.9,183.1,650.0,650.0,650.0,600.1,550.0,True,True,True
25,1,1.0,1,3.0,642,2516,,EFIX,3.0,,207.27906310093164,,87.66190734863119,,1197.7331130097389,study,True,False,1876,obj2start,2.0,424,2,260.0,540.0,1660.0,,463.0,650.0,650.0,650.0,,608.1,True,True,True
26,1,1.0,1,3.0,82,2598,obj3end,ESACC,3.0,1381.3258449764849,190.01526254488087,1101.7391206633265,97.2100817816753,70.00778528135281,1212.7760716636853,study,True,False,2518,obj2start,2.0,424,2,260.0,540.0,1660.0,1639.7,447.6,650.0,650.0,650.0,583.0,619.8,True,True,True
27,1,1.0,1,3.0,142,2740,,EFIX,3.0,,1389.6561445192117,,1110.0235132644714,,64.68539247774571,study,True,False,2600,obj3start,2.0,424,2,260.0,540.0,1660.0,,1648.2,650.0,650.0,650.0,,586.4,True,True,True
28,1,1.0,1,3.0,16,2756,obj3end,ESACC,3.0,1440.3965877493602,1390.7078952821114,1160.6852846486854,1111.037555620871,70.58562176534261,61.22458656454931,study,True,False,2742,obj3start,2.0,424,2,260.0,540.0,1660.0,1699.2,1649.4,650.0,650.0,650.0,591.3,589.7,True,True,True
29,1,1.0,1,3.0,1260,4016,,EFIX,3.0,,1455.0000859106503,,1175.643334519445,,102.8846441409018,study,True,False,2758,obj3start,2.0,424,2,260.0,540.0,1660.0,,1712.3,650.0,650.0,650.0,,561.4,True,True,True
30,1,1.0,0,10.0,74,76,,blink,10.0,,344.0292138757986,,173.0898610548867,,422.5921201347702,study,True,False,4,obj2start,3.0,424,3,1100.0,1100.0,540.0,,952.7,210.0,430.0,430.0,,520.9,True,True,False
31,1,1.0,0,10.0,144,220,obj2end,ESACC,10.0,336.7565886512096,359.614237760409,161.31026005806322,187.04651827820803,434.33282169322644,418.04593049089704,study,True,False,78,screen,3.0,424,3,1100.0,1100.0,540.0,965.2,944.8,210.0,430.0,430.0,518.6,534.4,True,True,False
32,1,1.0,0,10.0,98,318,,EFIX,10.0,,307.4156794960205,,148.59475091671314,,425.31917426798424,study,True,False,222,obj2start,3.0,424,3,1100.0,1100.0,540.0,,961.8,210.0,430.0,430.0,,484.6,True,True,False
33,1,1.0,0,10.0,22,340,obj2end,ESACC,10.0,202.14410701279422,312.3483472022863,62.4679117627602,149.84488646597185,503.8712533971352,427.3329966197321,study,True,False,320,obj2start,3.0,424,3,1100.0,1100.0,540.0,1043.2,963.0,210.0,430.0,430.0,404.0,490.7,True,True,False
34,1,1.0,0,10.0,210,550,,EFIX,10.0,,176.50937652147547,,45.99521714265519,,548.3680880576476,study,True,False,342,obj2start,3.0,424,3,1100.0,1100.0,540.0,,1086.6,210.0,430.0,430.0,,386.0,True,True,False
35,1,1.0,0,10.0,24,574,obj1end,ESACC,10.0,20.905740838343906,162.26429058791712,199.21106896957303,58.358375577118295,592.3960246321712,555.7244820952195,study,True,False,552,obj2start,3.0,424,3,1100.0,1100.0,540.0,1097.9,1092.7,210.0,430.0,430.0,230.8,372.1,True,True,False
36,1,1.0,0,10.0,1522,2096,,EFIX,10.0,,28.33972476930573,,248.30453076816784,,613.9504377390735,study,True,False,576,obj1start,3.0,424,3,1100.0,1100.0,540.0,,1101.5,210.0,430.0,430.0,,181.7,True,True,False
37,1,1.0,0,10.0,24,2120,obj2end,ESACC,10.0,121.13471839237505,17.017931719219,98.94250855926383,236.9084422303266,571.5221955444952,606.2059138609586,study,True,False,2098,obj1start,3.0,424,3,1100.0,1100.0,540.0,1102.9,1098.0,210.0,430.0,430.0,331.1,193.1,True,True,False
38,1,1.0,0,10.0,210,2330,,EFIX,10.0,,138.34352171316152,,82.0422452154986,,572.1773588669862,study,True,False,2122,obj2start,3.0,424,3,1100.0,1100.0,540.0,,1106.3,210.0,430.0,430.0,,348.2,True,True,False
39,1,1.0,0,10.0,14,2344,obj2end,ESACC,10.0,178.50044817870906,139.73321008264287,41.501927666073534,80.63107341465818,561.9345246556755,571.7808758606743,study,True,False,2332,obj2start,3.0,424,3,1100.0,1100.0,540.0,1100.4,1106.1,210.0,430.0,430.0,388.5,349.6,True,True,False
40,1,1.0,0,10.0,708,3052,,EFIX,10.0,,183.41237689970652,,39.54870415070515,,574.8983388391378,study,True,False,2346,obj2start,3.0,424,3,1100.0,1100.0,540.0,,1113.7,210.0,430.0,430.0,,392.9,True,True,False
41,1,1.0,0,10.0,48,3100,obj3end,ESACC,10.0,604.4678734225665,191.08231210658926,568.6874449115261,39.704533746160514,16.8940818039928,586.0993516461181,study,True,False,3054,obj2start,3.0,424,3,1100.0,1100.0,540.0,531.5,1125.3,210.0,430.0,430.0,415.4,399.4,True,True,False
42,1,1.0,0,10.0,162,3262,,EFIX,10.0,,615.1337415554442,,583.0381805679625,,31.96122650963198,study,True,False,3102,obj3start,3.0,424,3,1100.0,1100.0,540.0,,517.4,210.0,430.0,430.0,,407.4,True,True,False
43,1,1.0,0,10.0,14,3276,obj3end,ESACC,10.0,665.2089371017199,627.4280914973444,636.7188783128705,595.9211441122055,80.41722452310822,41.97630283862549,study,True,False,3264,obj3start,3.0,424,3,1100.0,1100.0,540.0,463.8,504.5,210.0,430.0,430.0,404.3,407.6,True,True,False
44,1,1.0,0,10.0,648,3924,,EFIX,10.0,,647.6362018911543,,619.4744950359135,,65.51831804922956,study,True,False,3278,obj3start,3.0,424,3,1100.0,1100.0,540.0,,481.2,210.0,430.0,430.0,,401.1,True,True,False
45,1,1.0,0,10.0,36,3960,screen,ESACC,10.0,389.5407039065366,632.4361548804749,380.3971082960542,603.7114294097802,213.23686360477166,52.033546871225305,study,True,False,3926,obj3start,3.0,424,3,1100.0,1100.0,540.0,731.4,497.0,210.0,430.0,430.0,336.0,400.7,True,True,False
46,1,1.0,0,10.0,58,4018,,EFIX,10.0,,366.4909275821162,,359.5825357271957,,235.804156027836,study,True,False,3962,screen,3.0,424,3,1100.0,1100.0,540.0,,754.2,210.0,430.0,430.0,,331.4,True,True,False
47,1,1.0,1,10.0,28,30,,blink,13.0,,536.594343988082,,460.9961930428493,,420.99583133328053,study,False,False,4,screen,4.0,424,4,1380.0,1380.0,540.0,,939.0,210.0,650.0,650.0,,515.7,False,False,False
48,1,1.0,1,10.0,156,186,screen,ESACC,13.0,577.6304181741125,545.6484216049745,463.8112762751677,462.55399684793554,393.4576216061903,413.8649538194796,study,False,False,32,screen,4.0,424,4,1380.0,1380.0,540.0,924.1,934.6,210.0,650.0,650.0,564.7,525.2,False,False,False
49,1,1.0,1,10.0,198,384,,EFIX,13.0,,547.0383990178386,,471.52837666464995,,409.55953169228036,study,False,False,188,screen,4.0,424,4,1380.0,1380.0,540.0,,927.5,210.0,650.0,650.0,,517.4,False,False,False
50,1,1.0,1,10.0,42,426,obj3end,ESACC,13.0,920.1574702190925,548.8793765482541,843.5174983365786,474.8690029892455,66.40609911747563,407.0535222793189,study,False,False,386,screen,4.0,424,4,1380.0,1380.0,540.0,539.1,924.4,210.0,650.0,650.0,583.6,516.1,False,False,False
51,1,1.0,1,10.0,166,592,,EFIX,13.0,,955.4387055169997,,880.971690805102,,75.25370422776545,study,False,False,428,obj3start,4.0,424,4,1380.0,1380.0,540.0,,501.4,210.0,650.0,650.0,,585.4,False,False,False
52,1,1.0,1,10.0,16,608,obj3end,ESACC,13.0,1016.2948833876908,966.1266169607377,946.7202807587889,893.2416470362317,122.96052211990641,83.28649350284836,study,False,False,594,obj3start,4.0,424,4,1380.0,1380.0,540.0,435.5,489.2,210.0,650.0,650.0,585.2,584.0,False,False,False
53,1,1.0,1,10.0,276,884,,EFIX,13.0,,1019.42592178147,,950.8213344261897,,127.20538510613454,study,False,False,610,obj3start,4.0,424,4,1380.0,1380.0,540.0,,431.5,210.0,650.0,650.0,,583.6,False,False,False
54,1,1.0,1,10.0,68,952,obj2end,ESACC,13.0,390.1476643528704,1012.8760091936228,60.59042828698284,943.142518392634,809.2213541423632,120.02420589197828,study,False,False,886,obj3start,4.0,424,4,1380.0,1380.0,540.0,1347.6,439.1,210.0,650.0,650.0,598.8,585.0,False,False,False
55,1,1.0,1,10.0,118,1070,,EFIX,13.0,,393.8457820010264,,49.34065261019558,,824.8117967148627,study,False,False,954,obj2start,4.0,424,4,1380.0,1380.0,540.0,,1363.5,210.0,650.0,650.0,,603.5,False,False,False
56,1,1.0,1,10.0,40,1110,obj1end,ESACC,13.0,20.50390206765532,394.197577364448,422.2184387257383,49.47453890639109,931.1650820343298,823.596824908887,study,False,False,1072,obj2start,4.0,424,4,1380.0,1380.0,540.0,1370.0,1362.3,210.0,650.0,650.0,227.9,603.8,False,False,False
57,1,1.0,1,10.0,398,1508,,EFIX,13.0,,15.822136391777214,,452.6039549098085,,945.5973455969512,study,False,False,1112,obj1start,4.0,424,4,1380.0,1380.0,540.0,,1370.3,210.0,650.0,650.0,,197.5,False,False,False
58,1,1.0,1,10.0,14,1522,obj1end,ESACC,13.0,37.30335105590377,22.621449997734455,441.07997007345506,462.31561730056234,981.2316444143044,962.1433001377706,study,False,False,1510,obj1start,4.0,424,4,1380.0,1380.0,540.0,1417.3,1383.8,210.0,650.0,650.0,210.5,187.7,False,False,False
59,1,1.0,1,10.0,402,1924,,EFIX,13.0,,48.59269492423741,,431.9088445494026,,985.7876292589597,study,False,False,1524,obj1start,4.0,424,4,1380.0,1380.0,540.0,,1427.4,210.0,650.0,650.0,,220.7,False,False,False
60,1,1.0,1,10.0,20,1944,obj1end,ESACC,13.0,46.02977297358742,47.98968639197393,485.73113962355757,435.08965742706414,965.5541103428642,987.1853979876324,study,False,False,1926,obj1start,4.0,424,4,1380.0,1380.0,540.0,1374.5,1427.4,210.0,650.0,650.0,164.3,217.5,False,False,False
61,1,1.0,1,10.0,626,2570,,EFIX,13.0,,65.39143674824712,,498.91486247655524,,950.673466548846,study,False,False,1946,obj1start,4.0,424,4,1380.0,1380.0,540.0,,1349.8,210.0,650.0,650.0,,152.0,False,False,False
62,1,1.0,1,10.0,20,2590,obj1end,ESACC,13.0,47.80721702839441,68.77863040218233,439.3967796877897,500.6900238670629,989.3460112619852,947.802985857293,study,False,False,2572,obj1start,4.0,424,4,1380.0,1380.0,540.0,1427.7,1345.5,210.0,650.0,650.0,213.2,150.5,False,False,False
63,1,1.0,1,10.0,670,3260,,EFIX,13.0,,51.8791865780489,,430.6593201127778,,987.7952470021306,study,False,False,2592,obj1start,4.0,424,4,1380.0,1380.0,540.0,,1430.4,210.0,650.0,650.0,,222.3,False,False,False
64,1,1.0,1,10.0,44,3304,obj2end,ESACC,13.0,363.01110175861015,56.45883456112068,110.38595925207157,416.38876065523186,915.371542052734,981.1440261246051,study,False,False,3262,obj1start,4.0,424,4,1380.0,1380.0,540.0,1451.5,1429.8,210.0,650.0,650.0,565.9,236.6,False,False,False
65,1,1.0,1,10.0,222,3526,,EFIX,13.0,,379.230022545684,,96.2466103299228,,911.4732086024252,study,False,False,3306,obj2start,4.0,424,4,1380.0,1380.0,540.0,,1449.0,210.0,650.0,650.0,,582.9,False,False,False
66,1,1.0,1,10.0,14,3540,obj2end,ESACC,13.0,364.95997040771476,381.54324787630566,82.09616312593415,87.63133001387109,873.6382432105407,902.8218262758161,study,False,False,3528,obj2start,4.0,424,4,1380.0,1380.0,540.0,1410.3,1440.6,210.0,650.0,650.0,573.7,586.7,False,False,False
67,1,1.0,1,10.0,474,4014,,EFIX,13.0,,358.61100094670826,,82.5218152975321,,856.1973195473108,study,False,False,3542,obj2start,4.0,424,4,1380.0,1380.0,540.0,,1392.3,210.0,650.0,650.0,,568.4,False,False,False
68,1,1.0,0,5.0,60,62,,blink,5.0,,400.897056611794,,220.49591832956912,,182.37996052198284,study,True,False,4,screen,5.0,424,5,540.0,1100.0,1100.0,,933.8,430.0,650.0,430.0,,505.1,True,True,False
69,1,1.0,0,5.0,140,202,obj3end,ESACC,5.0,435.2187955500084,397.4922011813565,177.69468196881982,219.690805451662,176.20272415601298,189.8210999862766,study,True,False,64,screen,5.0,424,5,540.0,1100.0,1100.0,961.4,928.9,430.0,650.0,430.0,538.8,512.2,True,True,False
70,1,1.0,0,5.0,124,326,,EFIX,5.0,,431.62239283892586,,204.43553996308955,,148.30337150584268,study,True,False,204,obj3start,5.0,424,5,540.0,1100.0,1100.0,,966.7,430.0,650.0,430.0,,495.0,True,True,False
71,1,1.0,0,5.0,22,348,obj3end,ESACC,5.0,495.9091146571114,438.98798389021994,243.0593548909401,191.86049619450066,65.89271583414964,149.15243880004104,study,True,False,328,obj3start,5.0,424,5,540.0,1100.0,1100.0,1035.7,972.2,430.0,650.0,430.0,415.6,506.9,True,True,False
72,1,1.0,0,5.0,194,542,,EFIX,5.0,,539.6059302861672,,262.52344657192054,,47.05911176382319,study,True,False,350,obj3start,5.0,424,5,540.0,1100.0,1100.0,,1078.0,430.0,650.0,430.0,,388.4,True,True,False
73,1,1.0,0,5.0,48,590,obj1end,ESACC,5.0,61.0393315821856,539.0238028139387,631.288998795322,266.4857594694321,568.6596521646318,50.93780521380956,study,True,False,544,obj3start,5.0,424,5,540.0,1100.0,1100.0,534.6,1077.1,430.0,650.0,430.0,369.2,384.5,True,True,False
74,1,1.0,0,5.0,682,1272,,EFIX,5.0,,77.76020833305428,,669.1686259830178,,609.9693844776145,study,True,False,592,obj1start,5.0,424,5,540.0,1100.0,1100.0,,493.2,430.0,650.0,430.0,,367.9,True,True,False
75,1,1.0,0,5.0,50,1322,obj3end,ESACC,5.0,479.76771462865236,65.68043848818304,303.20465036011564,661.3152954529329,111.07231878375457,606.3348249935839,study,True,False,1274,obj1start,5.0,424,5,540.0,1100.0,1100.0,1014.5,495.6,430.0,650.0,430.0,359.1,381.6,True,True,False
76,1,1.0,0,5.0,552,1874,,EFIX,5.0,,518.7897165518992,,303.6227428899225,,92.90193754707167,study,True,False,1324,obj3start,5.0,424,5,540.0,1100.0,1100.0,,1052.6,430.0,650.0,430.0,,350.1,True,True,False
77,1,1.0,0,5.0,30,1904,obj2end,ESACC,5.0,603.1006632395623,527.817278989614,86.36208658896562,299.19739303677096,140.6357351458014,85.59836447035654,study,True,False,1876,obj3start,5.0,424,5,540.0,1100.0,1100.0,1127.1,1062.2,430.0,650.0,430.0,568.0,353.2,True,True,False
78,1,1.0,0,5.0,794,2698,,EFIX,5.0,,600.0230662232912,,51.494465722056056,,171.47501275696115,study,True,False,1906,obj2start,5.0,424,5,540.0,1100.0,1100.0,,1115.2,430.0,650.0,430.0,,600.8,True,True,False
79,1,1.0,0,5.0,20,2718,obj3end,ESACC,5.0,552.1568074378871,588.4603385105917,122.64232548349693,50.21523673149419,99.90565549557243,169.93401660644636,study,True,False,2700,obj2start,5.0,424,5,540.0,1100.0,1100.0,1083.3,1103.4,430.0,650.0,430.0,528.5,599.9,True,True,False
80,1,1.0,0,5.0,468,3186,,EFIX,5.0,,530.1642481344815,,145.1830913019832,,87.00649401050475,study,True,False,2720,obj3start,5.0,424,5,540.0,1100.0,1100.0,,1064.2,430.0,650.0,430.0,,509.3,True,True,False
81,1,1.0,0,5.0,16,3202,obj3end,ESACC,5.0,520.6760701242183,525.872313399365,214.74536083464065,160.85300743225164,40.39269735979521,74.17337797350204,study,True,False,3188,obj3start,5.0,424,5,540.0,1100.0,1100.0,1060.6,1062.0,430.0,650.0,430.0,438.9,493.7,True,True,False
82,1,1.0,0,5.0,124,3326,,EFIX,5.0,,522.322831206908,,248.46959572551327,,46.012389635836094,study,True,False,3204,obj3start,5.0,424,5,540.0,1100.0,1100.0,,1061.7,430.0,650.0,430.0,,404.5,True,True,False
83,1,1.0,0,5.0,12,3338,obj3end,ESACC,5.0,518.7887816828734,520.8974755170158,282.7398097191126,258.46117696861165,74.12017269272914,53.57406088770943,study,True,False,3328,obj3start,5.0,424,5,540.0,1100.0,1100.0,1055.4,1059.7,430.0,650.0,430.0,370.8,394.7,True,True,False
84,1,1.0,0,5.0,166,3504,,EFIX,5.0,,516.9071483351725,,293.5183128869475,,84.43340571124678,study,True,False,3340,obj3start,5.0,424,5,540.0,1100.0,1100.0,,1052.2,430.0,650.0,430.0,,360.4,True,True,False
85,1,1.0,0,5.0,68,3572,obj1end,ESACC,5.0,90.84739952249596,511.86765867751393,590.7903604494576,294.49023752919214,516.6945422587702,87.50142855976699,study,True,False,3506,obj3start,5.0,424,5,540.0,1100.0,1100.0,589.0,1047.1,430.0,650.0,430.0,353.5,360.3,True,True,False
86,1,1.0,0,5.0,238,3810,,EFIX,5.0,,83.23701099871379,,622.6334395131697,,550.7089975658652,study,True,False,3574,obj1start,5.0,424,5,540.0,1100.0,1100.0,,555.4,430.0,650.0,430.0,,348.2,True,True,False
87,1,1.0,0,5.0,14,3824,obj1end,ESACC,5.0,72.70770248054876,82.96746350226698,652.9030632490553,629.6757895933431,589.9206811089098,558.3436217957541,study,True,False,3812,obj1start,5.0,424,5,540.0,1100.0,1100.0,514.0,547.8,430.0,650.0,430.0,362.1,347.4,True,True,False
88,1,1.0,0,5.0,192,4016,,EFIX,5.0,,68.61399274200564,,655.0388385431813,,594.9150191413896,study,True,False,3826,obj1start,5.0,424,5,540.0,1100.0,1100.0,,508.2,430.0,650.0,430.0,,369.2,True,True,False
89,1,1.0,0,15.0,236,238,,EFIX,15.0,,456.85670620009506,,199.27380660789316,,705.6217471138485,study,True,False,4,screen,6.0,424,6,1380.0,820.0,260.0,,949.1,650.0,650.0,650.0,,498.2,True,True,False
90,1,1.0,0,15.0,22,260,obj2end,ESACC,15.0,573.0794360295962,456.9910392994594,90.00022222194782,189.2110197636491,561.230825953101,699.9720065831204,study,True,False,240,screen,6.0,424,6,1380.0,820.0,260.0,814.0,945.5,650.0,650.0,650.0,560.2,508.4,True,True,False
91,1,1.0,0,15.0,344,604,,EFIX,15.0,,605.1720581784986,,74.03526186892297,,521.4683307737872,study,True,False,262,obj2start,6.0,424,6,1380.0,820.0,260.0,,777.9,650.0,650.0,650.0,,589.1,True,True,False
92,1,1.0,0,15.0,48,652,obj3end,ESACC,15.0,1169.6935196879567,617.0163368987891,610.6053799304425,66.25073584497004,68.5195592513554,505.2416847410752,study,True,False,606,obj2start,6.0,424,6,1380.0,820.0,260.0,211.3,764.0,650.0,650.0,650.0,601.8,614.6,True,True,False
93,1,1.0,0,15.0,722,1374,,EFIX,15.0,,1208.344143859687,,649.848882433447,,108.22000739234865,study,True,False,654,obj3start,6.0,424,6,1380.0,820.0,260.0,,173.4,650.0,650.0,650.0,,585.1,True,True,False
94,1,1.0,0,15.0,48,1422,obj2end,ESACC,15.0,683.8286993099953,1218.0696203419573,125.30638451411805,659.149148524065,437.01451920960244,111.63153676269087,study,True,False,1376,obj3start,6.0,424,6,1380.0,820.0,260.0,696.5,163.2,650.0,650.0,650.0,628.8,594.4,True,True,False
95,1,1.0,0,15.0,736,2158,,EFIX,15.0,,623.2565603345063,,69.63289452550427,,498.4463260974044,study,True,False,1424,obj2start,6.0,424,6,1380.0,820.0,260.0,,757.5,650.0,650.0,650.0,,619.3,True,True,False
96,1,1.0,0,15.0,14,2172,obj2end,ESACC,15.0,577.1719501153881,613.9330338074341,46.55598779963753,63.763390750492555,546.2668395573724,508.34807956753417,study,True,False,2160,obj2start,6.0,424,6,1380.0,820.0,260.0,804.5,767.1,650.0,650.0,650.0,606.1,614.4,True,True,False
97,1,1.0,0,15.0,224,2396,,EFIX,15.0,,571.2470306268558,,46.852641334294034,,552.5098822645618,study,True,False,2174,obj2start,6.0,424,6,1380.0,820.0,260.0,,810.6,650.0,650.0,650.0,,604.1,True,True,False
98,1,1.0,0,15.0,54,2450,obj1end,ESACC,15.0,71.55207893555571,568.3162939772183,583.3829788398012,45.862948008168836,1141.3814874966213,555.3588119405327,study,True,False,2398,obj2start,6.0,424,6,1380.0,820.0,260.0,1399.3,813.5,650.0,650.0,650.0,581.1,604.6,True,True,False
99,1,1.0,0,15.0,1232,3682,,EFIX,15.0,,101.53324578678651,,641.3025806902698,,1199.7620597435143,study,True,False,2452,obj1start,6.0,424,6,1380.0,820.0,260.0,,1458.0,650.0,650.0,650.0,,585.0,True,True,False
100,1,1.0,0,15.0,56,3738,obj2end,ESACC,15.0,496.2384104440123,111.5238539506234,87.70724029406011,655.979854873608,629.5494897146689,1214.6528598739642,study,True,False,3684,obj1start,6.0,424,6,1380.0,820.0,260.0,887.0,1473.1,650.0,650.0,650.0,593.4,588.6,True,True,False
101,1,1.0,0,15.0,106,3844,,EFIX,15.0,,530.2373147940458,,75.04405372846004,,597.755476762865,study,True,False,3740,obj2start,6.0,424,6,1380.0,820.0,260.0,,854.0,650.0,650.0,650.0,,583.1,True,True,False
