,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart,manip_accuracy,all_accuracy
31,1,2.0,12.0,198,1054,,EFIX,12.0,,615.2643740702042,,79.1343793808987,,906.7536876131247,study,True,False,858,obj2start,2.0,308,2,1100.0,1660.0,820.0,,1712.4,650.0,650.0,430.0,,590.7,True,True
32,1,2.0,12.0,106,1160,obj2end,ESACC,12.0,677.8765226794627,637.4063774390714,144.26565772906594,96.16075082901544,960.3627335543587,928.2536776118908,study,True,False,1056,obj2start,2.0,308,2,1100.0,1660.0,820.0,1771.7,1734.5,650.0,650.0,430.0,558.7,589.2,True,True
33,1,2.0,12.0,528,1688,,EFIX,12.0,,655.9619272488304,,123.34524717231707,,940.5286013726535,study,True,False,1162,obj2start,2.0,308,2,1100.0,1660.0,820.0,,1750.6,650.0,650.0,430.0,,566.3,True,True
34,1,2.0,12.0,52,1740,obj1end,ESACC,12.0,115.19279491357082,645.9999071207363,479.8055647864039,114.97773697546837,393.4785635838374,931.1132476772092,study,True,False,1690,obj2start,2.0,308,2,1100.0,1660.0,820.0,1186.3,1740.8,650.0,650.0,430.0,573.7,568.2,True,True
35,1,2.0,12.0,1018,2758,,EFIX,12.0,,67.09649767312752,,530.7560079735321,,351.67305839373023,study,True,False,1742,obj1start,2.0,308,2,1100.0,1660.0,820.0,,1132.5,650.0,650.0,430.0,,591.3,True,True
36,1,2.0,12.0,10,2768,obj1end,ESACC,12.0,76.38042943058126,102.9380881889692,532.6405636073918,537.5093022450867,346.35526558722916,334.538861718635,study,True,False,2760,obj1start,2.0,308,2,1100.0,1660.0,820.0,1131.9,1131.5,650.0,650.0,430.0,580.6,552.0,True,True
37,1,2.0,12.0,280,3048,,EFIX,12.0,,64.35472010660918,,518.9966570219889,,366.2588292451119,study,True,False,2770,obj1start,2.0,308,2,1100.0,1660.0,820.0,,1143.2,650.0,650.0,430.0,,602.3,True,True
38,1,2.0,12.0,52,3100,obj3end,ESACC,12.0,406.5671408267028,63.05299358476171,885.3026827023626,525.6992295980659,82.37014022083487,358.9647336438497,study,True,False,3050,obj1start,2.0,308,2,1100.0,1660.0,820.0,827.8,1136.8,650.0,650.0,430.0,348.0,598.8,True,True
39,1,2.0,12.0,916,4016,,EFIX,12.0,,430.9211064684579,,918.1007569978362,,86.83893136145794,study,True,False,3102,obj3start,2.0,308,2,1100.0,1660.0,820.0,,793.2,650.0,650.0,430.0,,347.4,True,True
40,1,2.0,3.0,202,204,,EFIX,3.0,,1193.7568429123244,,631.2015525963161,,459.3728333282237,study,True,False,4,screen,3.0,308,3,260.0,820.0,1100.0,,1445.8,650.0,430.0,210.0,,512.4,True,True
41,1,2.0,3.0,50,254,obj2end,ESACC,3.0,671.3978030944099,1188.7523291249527,69.7352851861954,627.3755653514089,290.1844413472231,459.12536414360727,study,True,False,206,screen,3.0,308,3,260.0,820.0,1100.0,885.1,1441.3,650.0,430.0,210.0,405.0,517.1,True,True
42,1,2.0,3.0,174,428,,EFIX,3.0,,670.7137243265565,,75.55726305260141,,281.6254604967384,study,True,False,256,obj2start,3.0,308,3,260.0,820.0,1100.0,,871.7,650.0,430.0,210.0,,374.9,True,True
43,1,2.0,3.0,12,440,obj2end,ESACC,3.0,654.0420322884455,672.46211045679,84.18420279363579,82.6637163452019,294.2294682726392,277.7432087378555,study,True,False,430,obj2start,3.0,308,3,260.0,820.0,1100.0,840.3,868.0,650.0,430.0,210.0,348.3,362.7,True,True
44,1,2.0,3.0,144,584,,EFIX,3.0,,672.8055662671051,,114.62691655976793,,276.72970566962994,study,True,False,442,obj2start,3.0,308,3,260.0,820.0,1100.0,,845.3,650.0,430.0,210.0,,318.2,True,True
45,1,2.0,3.0,52,636,obj1end,ESACC,3.0,152.4279829952493,674.7862624564908,640.9729245451792,117.93430374577198,965.2244764820255,275.08635007938864,study,True,False,586,obj2start,3.0,308,3,260.0,820.0,1100.0,185.0,845.7,650.0,430.0,210.0,517.3,314.9,True,True
46,1,2.0,3.0,158,794,,EFIX,3.0,,150.87352319078386,,656.2734338673172,,981.8568225561199,study,True,False,638,obj1start,3.0,308,3,260.0,820.0,1100.0,,171.1,650.0,430.0,210.0,,528.1,True,True
47,1,2.0,3.0,14,808,obj1end,ESACC,3.0,147.86077911332674,146.53562706727672,690.5206803564973,654.1228401454883,1020.2425250890103,980.4125101201025,study,True,False,796,obj1start,3.0,308,3,260.0,820.0,1100.0,142.0,173.8,650.0,430.0,210.0,560.9,531.5,True,True
48,1,2.0,3.0,240,1048,,EFIX,3.0,,139.28564175822288,,694.1991717079472,,1026.2867484285277,study,True,False,810,obj1start,3.0,308,3,260.0,820.0,1100.0,,141.5,650.0,430.0,210.0,,576.8,True,True
49,1,2.0,3.0,72,1120,obj3end,ESACC,3.0,902.4297479582551,133.10060105048362,317.70969453260307,686.6875344725577,53.994907167250595,1019.0484630281329,study,True,False,1050,obj1start,3.0,308,3,260.0,820.0,1100.0,1046.1,149.1,650.0,430.0,210.0,206.8,576.4,True,True
50,1,2.0,3.0,698,1818,,EFIX,3.0,,965.9581460912269,,384.52976477770875,,54.14000369412622,study,True,False,1122,obj3start,3.0,308,3,260.0,820.0,1100.0,,1090.5,650.0,430.0,210.0,,156.7,True,True
51,1,2.0,3.0,66,1884,obj1end,ESACC,3.0,121.95265474765192,987.1823742348726,574.5541314793585,409.83050154911604,903.9560000353999,80.20623417166523,study,True,False,1820,obj3start,3.0,308,3,260.0,820.0,1100.0,253.9,1099.0,650.0,430.0,210.0,528.2,129.8,True,True
52,1,2.0,3.0,152,2036,,EFIX,3.0,,110.3560147885017,,592.8561798615243,,923.8757762816384,study,True,False,1886,obj1start,3.0,308,3,260.0,820.0,1100.0,,237.8,650.0,430.0,210.0,,541.9,True,True
53,1,2.0,3.0,16,2052,obj1end,ESACC,3.0,117.6003826524387,109.28833423563565,664.3506980503595,605.7688833210237,997.1789458266755,936.9353979864353,study,True,False,2038,obj1start,3.0,308,3,260.0,820.0,1100.0,171.2,225.5,650.0,430.0,210.0,572.9,546.3,True,True
54,1,2.0,3.0,178,2230,,EFIX,3.0,,130.1408851975428,,679.4679168290435,,1011.5100839833481,study,True,False,2054,obj1start,3.0,308,3,260.0,820.0,1100.0,,155.6,650.0,430.0,210.0,,572.3,True,True
55,1,2.0,3.0,52,2282,obj2end,ESACC,3.0,602.8723413791679,134.63257406734823,94.96873169627989,685.3421991968684,347.42345919641065,1017.1990611478168,study,True,False,2232,obj1start,3.0,308,3,260.0,820.0,1100.0,779.5,149.7,650.0,430.0,210.0,344.1,572.8,True,True
56,1,2.0,3.0,230,2512,,EFIX,3.0,,623.5651208975692,,109.8610941143406,,328.8547703774418,study,True,False,2284,obj2start,3.0,308,3,260.0,820.0,1100.0,,791.5,650.0,430.0,210.0,,323.9,True,True
57,1,2.0,3.0,108,2620,obj2end,ESACC,3.0,612.8388450481905,613.3630083400857,170.09247484824246,105.7269123733404,360.14920519140395,338.54716067336904,study,True,False,2514,obj2start,3.0,308,3,260.0,820.0,1100.0,746.1,783.7,650.0,430.0,210.0,276.8,330.7,True,True
58,1,2.0,3.0,438,3058,,EFIX,3.0,,610.9422313116028,,143.46571018888105,,351.19568619218546,study,True,False,2622,obj2start,3.0,308,3,260.0,820.0,1100.0,,760.4,650.0,430.0,210.0,,299.5,True,True
59,1,2.0,3.0,30,3088,screen,ESACC,3.0,753.6316474246554,612.4863508683275,182.30924277172565,133.99824625718057,197.7692089279825,346.4960750138449,study,True,False,3060,obj2start,3.0,308,3,260.0,820.0,1100.0,912.5,767.3,650.0,430.0,210.0,272.9,306.8,True,True
60,1,2.0,3.0,126,3214,,EFIX,3.0,,798.3405601621403,,223.46286044888978,,154.95692949978073,study,True,False,3090,obj3start,3.0,308,3,260.0,820.0,1100.0,,949.8,650.0,430.0,210.0,,248.1,True,True
61,1,2.0,3.0,28,3242,obj3end,ESACC,3.0,899.9344698365542,801.2646254515421,325.7023948330745,223.21514285549716,80.61048318922306,150.28306624500314,study,True,False,3216,obj3start,3.0,308,3,260.0,820.0,1100.0,1026.1,956.0,650.0,430.0,210.0,177.8,253.0,True,True
62,1,2.0,3.0,268,3510,,EFIX,3.0,,944.0473399146889,,375.6985227546151,,92.22461710411162,study,True,False,3244,obj3start,3.0,308,3,260.0,820.0,1100.0,,1049.7,650.0,430.0,210.0,,132.7,True,True
63,1,2.0,3.0,14,3524,obj3end,ESACC,3.0,983.7154568268204,951.2350130225442,404.8655332329488,379.6683421092677,73.10335149635753,83.5706288118021,study,True,False,3512,obj3start,3.0,308,3,260.0,820.0,1100.0,1099.3,1060.6,650.0,430.0,210.0,136.9,136.3,True,True
64,1,2.0,3.0,110,3634,,EFIX,3.0,,986.7903779425495,,406.5356687918047,,70.4503371177172,study,True,False,3526,obj3start,3.0,308,3,260.0,820.0,1100.0,,1104.6,650.0,430.0,210.0,,139.7,True,True
65,1,2.0,3.0,70,3704,obj1end,ESACC,3.0,107.55765895555746,982.8166716127682,633.7449408082088,403.02929173944665,966.04381370619,69.40180112936551,study,True,False,3636,obj3start,3.0,308,3,260.0,820.0,1100.0,199.9,1100.5,650.0,430.0,210.0,560.8,140.6,True,True
66,1,2.0,3.0,206,3910,,EFIX,3.0,,108.82251605251552,,638.597165668624,,970.947135533135,study,True,False,3706,obj1start,3.0,308,3,260.0,820.0,1100.0,,195.3,650.0,430.0,210.0,,562.5,True,True
67,1,2.0,3.0,16,3926,obj1end,ESACC,3.0,130.6095325770673,110.46021908361398,697.4086678555121,639.7604708013773,1031.9277348729415,971.8896336518875,study,True,False,3912,obj1start,3.0,308,3,260.0,820.0,1100.0,142.1,193.9,650.0,430.0,210.0,593.8,561.5,True,True
68,1,2.0,3.0,90,4016,,EFIX,3.0,,141.56373123084882,,708.9120467307633,,1042.8730939093214,study,True,False,3928,obj1start,3.0,308,3,260.0,820.0,1100.0,,130.2,650.0,430.0,210.0,,593.5,True,True
69,1,2.0,6.0,194,196,,EFIX,6.0,,461.060364811377,,199.83157908598932,,498.8473313549948,study,True,False,4,screen,4.0,308,4,540.0,1100.0,1380.0,,908.5,650.0,430.0,210.0,,372.9,True,True
70,1,2.0,6.0,66,262,obj2end,ESACC,6.0,577.3523187794433,459.52002132660124,82.67829219329586,200.17654707782322,371.40772743711193,500.0946410430729,study,True,False,198,screen,4.0,308,4,540.0,1100.0,1380.0,1044.3,907.7,650.0,430.0,210.0,368.9,374.4,True,True
71,1,2.0,6.0,316,578,,EFIX,6.0,,653.7120849425992,,89.73009528580697,,294.62432010952523,study,True,False,264,obj2start,4.0,308,4,540.0,1100.0,1380.0,,1116.5,650.0,430.0,210.0,,341.8,True,True
72,1,2.0,6.0,12,590,obj2end,ESACC,6.0,716.4668450109885,687.9458481595772,140.7435256059759,112.36320572144605,232.16532902222937,260.33342082798356,study,True,False,580,obj2start,4.0,308,4,540.0,1100.0,1380.0,1169.3,1148.2,650.0,430.0,210.0,307.5,328.5,True,True
73,1,2.0,6.0,110,700,,EFIX,6.0,,727.2989550384352,,151.31348254534353,,221.54857255238645,study,True,False,592,obj2start,4.0,308,4,540.0,1100.0,1380.0,,1177.6,650.0,430.0,210.0,,300.1,True,True
74,1,2.0,6.0,38,738,obj3end,ESACC,6.0,934.353980031123,735.9969157544072,346.01930581977655,163.0934088183823,22.480213522117538,213.83044684983483,study,True,False,702,obj2start,4.0,308,4,540.0,1100.0,1380.0,1359.4,1181.1,650.0,430.0,210.0,201.0,288.5,True,True
75,1,2.0,6.0,432,1170,,EFIX,6.0,,966.1822240136693,,377.1791219036388,,25.53605294480728,study,True,False,740,obj3start,4.0,308,4,540.0,1100.0,1380.0,,1387.2,650.0,430.0,210.0,,185.5,True,True
76,1,2.0,6.0,74,1244,obj1end,ESACC,6.0,154.10158986850206,968.6635432388275,673.6997105535967,380.8320627258162,1000.1696356118796,31.576256902932627,study,True,False,1172,obj3start,4.0,308,4,540.0,1100.0,1380.0,434.9,1386.5,650.0,430.0,210.0,537.3,179.1,True,True
77,1,2.0,6.0,486,1730,,EFIX,6.0,,139.10607463371252,,682.3272675190403,,1012.8645022904101,study,True,False,1246,obj1start,4.0,308,4,540.0,1100.0,1380.0,,430.9,650.0,430.0,210.0,,563.7,True,True
78,1,2.0,6.0,54,1784,obj2end,ESACC,6.0,677.5500350527627,142.0577699388527,108.13903088154619,671.1247350530302,270.898597264733,999.8061862181089,study,True,False,1732,obj1start,4.0,308,4,540.0,1100.0,1380.0,1136.2,439.6,650.0,430.0,210.0,328.1,549.5,True,True
79,1,2.0,6.0,754,2538,,EFIX,6.0,,702.3328555606665,,129.7976887313484,,246.36444548676252,study,True,False,1786,obj2start,4.0,308,4,540.0,1100.0,1380.0,,1156.2,650.0,430.0,210.0,,313.0,True,True
80,1,2.0,6.0,34,2572,obj3end,ESACC,6.0,888.7428536984137,736.0364800741878,301.64194005476094,164.41928110778252,61.902019353168114,214.15344965701573,study,True,False,2540,obj2start,4.0,308,4,540.0,1100.0,1380.0,1319.5,1179.9,650.0,430.0,210.0,223.1,286.3,True,True
81,1,2.0,6.0,686,3258,,EFIX,6.0,,961.8995009874993,,374.8368311679097,,30.110629352439638,study,True,False,2574,obj3start,4.0,308,4,540.0,1100.0,1380.0,,1379.2,650.0,430.0,210.0,,179.9,True,True
82,1,2.0,6.0,36,3294,obj2end,ESACC,6.0,728.3392410134168,976.8577634435835,153.48631860853266,389.47026844163605,220.73977892532196,39.43462945179022,study,True,False,3260,obj3start,4.0,308,4,540.0,1100.0,1380.0,1177.3,1392.2,650.0,430.0,210.0,297.4,172.5,True,True
83,1,2.0,6.0,166,3460,,EFIX,6.0,,701.9588734391781,,125.14895125409564,,246.37016864872257,study,True,False,3296,obj2start,4.0,308,4,540.0,1100.0,1380.0,,1159.5,650.0,430.0,210.0,,319.9,True,True
84,1,2.0,6.0,56,3516,obj1end,ESACC,6.0,121.82680329057317,712.346095658564,634.8620086286469,139.18678098152859,964.656296304544,236.53532505737908,study,True,False,3462,obj2start,4.0,308,4,540.0,1100.0,1380.0,475.9,1164.0,650.0,430.0,210.0,546.4,306.4,True,True
85,1,2.0,6.0,500,4016,,EFIX,6.0,,130.48317899254292,,652.2805071439741,,981.5670430490217,study,True,False,3518,obj1start,4.0,308,4,540.0,1100.0,1380.0,,458.5,650.0,430.0,210.0,,548.1,True,True
86,1,2.0,8.0,186,188,,EFIX,8.0,,141.98267499945192,,726.5143357154076,,726.8996354380707,study,True,False,4,obj1start,5.0,308,5,820.0,260.0,1660.0,,959.8,430.0,650.0,650.0,,454.8,True,True
87,1,2.0,8.0,26,214,obj1end,ESACC,8.0,76.39666223075457,138.9291186180924,654.7216584167656,722.579614990625,864.6273474740433,729.7131628249555,study,True,False,190,obj1start,5.0,308,5,820.0,260.0,1660.0,846.1,956.3,430.0,650.0,650.0,358.2,456.9,True,True
88,1,2.0,8.0,310,524,,EFIX,8.0,,102.4507686647592,,624.0514081387847,,921.2166737527062,study,True,False,216,obj1start,5.0,308,5,820.0,260.0,1660.0,,796.0,430.0,650.0,650.0,,330.4,True,True
89,1,2.0,8.0,50,574,obj2end,ESACC,8.0,667.1558513570873,109.03068375462017,166.23155536780612,601.7737864015016,1507.0742947844342,943.8070194695523,study,True,False,526,obj1start,5.0,308,5,820.0,260.0,1660.0,158.7,771.2,430.0,650.0,650.0,518.2,332.5,True,True
90,1,2.0,8.0,138,712,,EFIX,8.0,,668.3752987655962,,154.76931220367948,,1505.109145543937,study,True,False,576,obj2start,5.0,308,5,820.0,260.0,1660.0,,159.5,430.0,650.0,650.0,,532.3,True,True
91,1,2.0,8.0,18,730,obj2end,ESACC,8.0,727.6702824768921,665.4720129351798,167.2603957905158,150.88074761214565,1553.5688076168367,1501.6407692920436,study,True,False,714,obj2start,5.0,308,5,820.0,260.0,1660.0,108.0,162.8,430.0,650.0,650.0,580.2,534.6,True,True
92,1,2.0,8.0,466,1196,,EFIX,8.0,,743.7602974077066,,172.92593790406343,,1565.587231680177,study,True,False,732,obj2start,5.0,308,5,820.0,260.0,1660.0,,95.3,430.0,650.0,650.0,,597.3,True,True
93,1,2.0,8.0,58,1254,obj1end,ESACC,8.0,101.10712141090758,755.1831830754707,509.4297301885708,182.77209852710013,966.7464248705552,1576.5930483165273,study,True,False,1198,screen,5.0,308,5,820.0,260.0,1660.0,718.9,84.2,430.0,650.0,650.0,428.8,600.0,True,True
94,1,2.0,8.0,134,1388,,EFIX,8.0,,86.70576682089832,,528.1305615091784,,954.548002983611,study,True,False,1256,obj1start,5.0,308,5,820.0,260.0,1660.0,,734.2,430.0,650.0,650.0,,417.5,True,True
95,1,2.0,8.0,70,1458,obj3end,ESACC,8.0,844.4172724429552,92.21220092807675,1391.7516049927874,529.179638686146,66.42687709052719,960.536875918879,study,True,False,1390,obj1start,5.0,308,5,820.0,260.0,1660.0,1650.2,730.5,430.0,650.0,650.0,584.3,407.8,True,True
96,1,2.0,8.0,1748,3206,,EFIX,8.0,,871.9724078203392,,1415.6072477915616,,50.038784957270835,study,True,False,1460,obj3start,5.0,308,5,820.0,260.0,1660.0,,1674.8,430.0,650.0,650.0,,602.2,True,True
97,1,2.0,8.0,74,3280,obj1end,ESACC,8.0,88.90742376202336,855.4292723539451,597.4416540550216,1398.8306688087732,931.3305159823766,48.241475930987065,study,True,False,3208,obj3start,5.0,308,5,820.0,260.0,1660.0,777.7,1658.0,430.0,650.0,650.0,351.8,601.8,True,True
98,1,2.0,8.0,678,3958,,EFIX,8.0,,99.42157713494593,,604.1726988204615,,934.6147067107387,study,True,False,3282,obj1start,5.0,308,5,820.0,260.0,1660.0,,778.4,430.0,650.0,650.0,,339.7,True,True
99,1,2.0,8.0,58,4016,obj2end,ESACC,8.0,671.070696722782,105.06721658062516,132.66453934642823,609.7270864903412,1500.8530507681292,934.926264472231,study,True,False,3960,obj1start,5.0,308,5,820.0,260.0,1660.0,161.8,780.6,430.0,650.0,650.0,560.8,332.6,True,True
100,1,2.0,9.0,188,190,,EFIX,9.0,,230.1892482284957,,175.94058656262342,,664.8692277433211,study,False,False,4,obj2start,6.0,308,6,820.0,540.0,1380.0,,715.3,650.0,430.0,430.0,,445.0,True,False
101,1,2.0,9.0,30,220,obj2end,ESACC,9.0,369.75809659830304,245.30165103398713,16.883423823383698,168.90500288623778,844.5573100743371,671.1012591256256,study,False,False,192,obj2start,6.0,308,6,820.0,540.0,1380.0,535.6,708.9,650.0,430.0,430.0,413.7,431.3,True,False
102,1,2.0,9.0,334,554,,EFIX,9.0,,440.551699576792,,84.46182569658316,,907.9018669437793,study,False,False,222,obj2start,6.0,308,6,820.0,540.0,1380.0,,473.6,650.0,430.0,430.0,,377.8,True,False
103,1,2.0,9.0,38,592,obj1end,ESACC,9.0,152.4870158406938,474.21568932290717,231.90577828074913,118.28998266970876,627.9460884502746,931.7212673326717,study,False,False,556,obj2start,6.0,308,6,820.0,540.0,1380.0,757.3,451.6,650.0,430.0,430.0,511.0,351.4,True,False
104,1,2.0,9.0,328,920,,EFIX,9.0,,130.1658173254407,,253.24126835885176,,614.643913172497,study,False,False,594,obj1start,6.0,308,6,820.0,540.0,1380.0,,773.3,650.0,430.0,430.0,,528.5,True,False
