,block,cond,cuecond,duration,end,endloc,event,manip_accuracy,manip_objend,manip_objstart,manip_x,manip_y,other_objend,other_objstart,other_x,other_y,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,test_objend,test_objstart,test_x,test_y,testtrial,trialnum,xend,xstart,yend,ystart,all_accuracy,dom_accuracy
11,1,0.0,1,50,2210,offscreen,ESACC,,,,,,,,,,study,,,2162,screen,1.0,919,,,,,,1,934.6,521.6,118.0,279.0,False,False
12,1,0.0,1,266,2476,,EFIX,,,,,,,,,,study,,,2212,offscreen,1.0,919,,,,,,1,,930.2,,110.1,False,False
13,1,0.0,1,24,2500,offscreen,ESACC,,,,,,,,,,study,,,2478,offscreen,1.0,919,,,,,,1,968.6,928.9,57.6,105.8,False,False
14,1,0.0,1,546,3046,,EFIX,,,,,,,,,,study,,,2502,offscreen,1.0,919,,,,,,1,,972.3,,62.1,False,False
15,1,0.0,1,68,3114,screen,ESACC,,,,,,,,,,study,,,3048,offscreen,1.0,919,,,,,,1,547.4,984.6,306.7,60.1,False,False
16,1,0.0,1,332,3446,,EFIX,,,,,,,,,,study,,,3116,screen,1.0,919,,,,,,1,,548.7,,333.3,False,False
17,1,0.0,1,44,3490,screen,ESACC,,,,,,,,,,study,,,3448,screen,1.0,919,,,,,,1,509.8,548.4,342.6,342.1,False,False
18,1,0.0,1,388,3878,,EFIX,,,,,,,,,,study,,,3492,screen,1.0,919,,,,,,1,,491.6,,320.5,False,False
19,1,0.0,1,60,3938,offscreen,ESACC,,,,,,,,,,study,,,3880,screen,1.0,919,,,,,,1,941.2,481.4,74.9,316.5,False,False
20,1,0.0,1,84,4022,,EFIX,,,,,,,,,,study,,,3940,offscreen,1.0,919,,,,,,1,,956.3,,66.7,False,False
21,1,2.0,0,18,20,,blink,True,,187.10024051294,325.0,197.0,,612.1637852731898,115.0,617.0,study,True,False,4,screen,2.0,919,,245.88310230676692,745.0,197.0,17.0,2,,504.7,,144.9,True,False
22,1,2.0,0,222,242,manip_objend,ESACC,True,150.6279190588518,183.7457482501296,325.0,197.0,555.7668306043462,612.0396229003478,115.0,617.0,study,True,False,22,screen,2.0,919,269.4156083080563,251.15433502131708,745.0,197.0,17.0,2,475.6,500.1,194.1,141.3,True,False
23,1,2.0,0,86,328,,EFIX,True,,154.01870016332433,325.0,197.0,,553.9727069089234,115.0,617.0,study,True,False,244,manip_objstart,2.0,919,,266.01082684732967,745.0,197.0,17.0,2,,479.0,,199.4,True,False
24,1,2.0,0,38,366,test_objend,ESACC,True,383.63483939809225,157.17639771925047,325.0,197.0,782.0292130093351,554.1393507052175,115.0,617.0,study,True,False,330,manip_objstart,2.0,919,117.76115658399418,262.94565978543926,745.0,197.0,17.0,2,693.7,482.1,91.0,201.9,True,False
25,1,2.0,0,156,522,,EFIX,True,,385.08410769596816,325.0,197.0,,784.1082642084574,115.0,617.0,study,True,False,368,test_objstart,2.0,919,,119.2718323830065,745.0,197.0,17.0,2,,694.6,,88.9,True,False
26,1,2.0,0,58,580,manip_objend,ESACC,True,151.26400761582377,391.4749672712165,325.0,197.0,607.0756130829174,786.8396596511897,115.0,617.0,study,True,False,524,test_objstart,2.0,919,450.5294662949361,111.66310939607582,745.0,197.0,17.0,2,320.6,702.6,45.8,93.7,True,False
27,1,2.0,0,54,634,,EFIX,True,,152.223027167377,325.0,197.0,,598.1871362709165,115.0,617.0,study,True,False,582,manip_objstart,2.0,919,,471.9701791427081,745.0,197.0,17.0,2,,297.4,,47.3,True,False
28,1,2.0,0,6,640,manip_objend,ESACC,True,148.2744077715369,142.50014035080807,325.0,197.0,595.4689748425186,589.8002119362116,115.0,617.0,study,True,False,636,manip_objstart,2.0,919,468.6547769947512,467.03992334703037,745.0,197.0,17.0,2,299.7,299.5,50.9,56.8,True,False
29,1,2.0,0,170,810,,EFIX,True,,149.89556364349147,325.0,197.0,,592.3045500416149,115.0,617.0,study,True,False,642,manip_objstart,2.0,919,,477.59886934539537,745.0,197.0,17.0,2,,290.2,,51.2,True,False
30,1,2.0,0,82,892,other_objend,ESACC,True,508.1441626152956,147.78785471073056,325.0,197.0,56.07575233556835,590.6024466593411,115.0,617.0,study,True,False,812,manip_objstart,2.0,919,810.3224605056928,476.3247316694778,745.0,197.0,17.0,2,60.7,290.9,631.0,53.2,True,False
31,1,2.0,0,184,1076,,EFIX,True,,506.8343023119094,325.0,197.0,,54.304788002532526,115.0,617.0,study,True,False,894,other_objstart,2.0,919,,808.6191996236547,745.0,197.0,17.0,2,,62.4,,630.5,True,False
32,1,2.0,0,20,1096,other_objend,ESACC,True,462.6323378234599,506.9411504306984,325.0,197.0,54.960713241369085,50.94438143701424,115.0,617.0,study,True,False,1078,other_objstart,2.0,919,776.9302928834735,806.4498310496443,745.0,197.0,17.0,2,71.2,66.7,583.8,633.2,True,False
33,1,2.0,0,406,1502,,EFIX,True,,482.9138639550536,325.0,197.0,,46.96594510919587,115.0,617.0,study,True,False,1098,other_objstart,2.0,919,,790.239077747994,745.0,197.0,17.0,2,,69.2,,606.6,True,False
34,1,2.0,0,72,1574,manip_objend,ESACC,True,154.77225203504665,486.0013374467194,325.0,197.0,578.071319129396,62.41233852372462,115.0,617.0,study,True,False,1504,other_objstart,2.0,919,505.9273169141987,799.7807824647952,745.0,197.0,17.0,2,258.8,54.7,57.1,600.9,True,False
35,1,2.0,0,470,2044,,EFIX,True,,148.59555848005687,325.0,197.0,,581.0926260072486,115.0,617.0,study,True,False,1576,manip_objstart,2.0,919,,492.09820158175745,745.0,197.0,17.0,2,,273.0,,57.8,True,False
36,1,2.0,0,30,2074,screen,ESACC,True,257.29644381530034,139.2943645665538,325.0,197.0,580.568221658747,580.8846012763637,115.0,617.0,study,True,False,2046,manip_objstart,2.0,919,641.5025019436791,475.96945280133264,745.0,197.0,17.0,2,123.9,288.4,36.5,62.6,True,False
37,1,2.0,0,226,2300,,EFIX,True,,249.25145937386202,325.0,197.0,,572.8475277069807,115.0,617.0,study,True,False,2076,screen,2.0,919,,635.6148912667167,745.0,197.0,17.0,2,,128.0,,44.3,True,False
38,1,2.0,0,12,2312,screen,ESACC,True,261.3194405320814,247.54090571055121,325.0,197.0,580.4117934708081,564.9765481858517,115.0,617.0,study,True,False,2302,screen,2.0,919,646.5136116123156,637.3888138334403,745.0,197.0,17.0,2,118.7,124.3,36.6,52.1,True,False
39,1,2.0,0,108,2420,,EFIX,True,,253.66152644813917,325.0,197.0,,572.950407976118,115.0,617.0,study,True,False,2314,screen,2.0,919,,640.9057418996962,745.0,197.0,17.0,2,,122.6,,44.1,True,False
40,1,2.0,0,166,2586,screen,ESACC,True,239.16471311629564,256.9699009611826,325.0,197.0,532.60093879001,577.340047112618,115.0,617.0,study,True,False,2422,screen,2.0,919,640.9678307060348,642.7453072563035,745.0,197.0,17.0,2,114.0,121.8,84.4,39.7,True,False
41,1,2.0,0,736,3322,,EFIX,True,,231.38178407126176,325.0,197.0,,519.7013854128157,115.0,617.0,study,True,False,2588,screen,2.0,919,,636.6549536444368,745.0,197.0,17.0,2,,116.2,,97.3,True,False
42,1,2.0,0,42,3364,screen,ESACC,True,196.2816853402273,229.6000871079974,325.0,197.0,635.1885546827808,522.2185366300205,115.0,617.0,study,True,False,3324,screen,2.0,919,498.77700428147244,633.892893160982,745.0,197.0,17.0,2,284.7,119.4,4.9,94.8,True,False
43,1,2.0,0,80,3444,,EFIX,True,,198.61120310798182,325.0,197.0,,641.1742430884135,115.0,617.0,study,True,False,3366,screen,2.0,919,,492.7579628986223,745.0,197.0,17.0,2,,292.9,,1.0,True,False
44,1,2.0,0,8,3452,screen,ESACC,True,196.695221090905,190.2169813660179,325.0,197.0,642.3184646263877,634.6656600132073,115.0,617.0,study,True,False,3446,screen,2.0,919,485.8899155158502,486.1630384963464,745.0,197.0,17.0,2,300.0,296.7,1.9,8.9,True,False
45,1,2.0,0,496,3948,,EFIX,True,,185.07298560297772,325.0,197.0,,633.2092939937,115.0,617.0,study,True,False,3454,screen,2.0,919,,476.8312175183164,745.0,197.0,17.0,2,,305.1,,13.0,True,False
46,1,2.0,0,32,3980,offscreen,ESACC,True,210.62936642358304,182.0731995654495,325.0,197.0,654.6928516487712,630.776228150681,115.0,617.0,study,True,False,3950,screen,2.0,919,493.99669027231346,474.7026964321985,745.0,197.0,17.0,2,297.3,306.2,-11.8,15.9,True,False
47,1,2.0,0,48,4028,,EFIX,True,,207.08329242118978,325.0,197.0,,650.5977943399439,115.0,617.0,study,True,False,3982,offscreen,2.0,919,,493.85776292369854,745.0,197.0,17.0,2,,295.7,,-8.0,True,False
48,1,1.0,1,190,192,,EFIX,True,,509.1120112509623,115.0,197.0,,622.2628383569117,1165.0,407.0,study,False,True,4,screen,3.0,919,,348.4753075900787,955.0,197.0,7.0,3,,617.0,,112.2,False,False
49,1,1.0,1,66,258,manip_objend,ESACC,True,137.80816376398028,526.1928258727974,115.0,197.0,1107.5274669280216,607.5104032031056,1165.0,407.0,study,False,True,194,screen,3.0,919,852.7080919048441,331.9983283090443,955.0,197.0,7.0,3,113.5,634.2,59.2,111.5,False,False
50,1,1.0,1,28,286,,EFIX,True,,135.80033136925698,115.0,197.0,,1105.1912639900843,1165.0,407.0,study,False,True,260,manip_objstart,3.0,919,,850.6102103784084,955.0,197.0,7.0,3,,115.3,,61.2,False,False
51,1,1.0,1,6,292,manip_objend,ESACC,True,148.11350377328867,138.22261030670776,115.0,197.0,1107.4924875591707,1103.8566437721884,1165.0,407.0,study,False,True,288,manip_objstart,3.0,919,850.9862572333351,848.82594800112,955.0,197.0,7.0,3,117.0,117.5,48.9,58.8,False,False
52,1,1.0,1,272,564,,EFIX,True,,150.74790214129015,115.0,197.0,,1113.8217676091629,1165.0,407.0,study,False,True,294,manip_objstart,3.0,919,,857.1516376931213,955.0,197.0,7.0,3,,111.2,,46.3,False,False
53,1,1.0,1,74,638,test_objend,ESACC,True,805.6991808361232,156.706732465456,115.0,197.0,413.70178873193186,1121.3496332544992,1165.0,407.0,study,False,True,566,manip_objstart,3.0,919,124.99267978565784,864.0723349349868,955.0,197.0,7.0,3,912.1,105.2,79.6,40.6,False,False
54,1,1.0,1,220,858,,EFIX,True,,804.5797039448609,115.0,197.0,,404.8808466697332,1165.0,407.0,study,False,True,640,test_objstart,3.0,919,,114.6669089144728,955.0,197.0,7.0,3,,912.5,,90.5,False,False
55,1,1.0,1,82,940,manip_objend,ESACC,True,178.5932249554837,804.9865837391329,115.0,197.0,1174.738924186987,400.0592456124467,1165.0,407.0,study,False,True,860,test_objstart,3.0,919,917.875558014266,109.34075178084335,955.0,197.0,7.0,3,52.5,913.6,29.7,95.8,False,False
56,1,1.0,1,312,1252,,EFIX,True,,165.44597305465007,115.0,197.0,,1157.3652707766896,1165.0,407.0,study,False,True,942,manip_objstart,3.0,919,,901.166116762054,955.0,197.0,7.0,3,,67.9,,38.4,False,False
57,1,1.0,1,20,1272,manip_objend,ESACC,True,148.081092648589,158.18814747003015,115.0,197.0,1113.9919254644533,1152.7486673165145,1165.0,407.0,study,False,True,1254,manip_objstart,3.0,919,857.7645422841865,897.4316074219806,955.0,197.0,7.0,3,110.1,70.5,49.0,45.2,False,False
58,1,1.0,1,404,1676,,EFIX,True,,135.57175221999603,115.0,197.0,,1115.9980734750395,1165.0,407.0,study,False,True,1274,manip_objstart,3.0,919,,861.9534210153122,955.0,197.0,7.0,3,,103.7,,61.9,False,False
59,1,1.0,1,66,1742,test_objend,ESACC,True,786.8983288837256,125.51163292699206,115.0,197.0,402.6971318497314,1116.4206957952722,1165.0,407.0,study,False,True,1678,manip_objstart,3.0,919,107.48478962160178,864.1302968881487,955.0,197.0,7.0,3,896.7,99.9,106.7,72.4,False,False
60,1,1.0,1,592,2334,,EFIX,True,,813.0038437793514,115.0,197.0,,392.0985207827237,1165.0,407.0,study,False,True,1744,test_objstart,3.0,919,,103.18551254900078,955.0,197.0,7.0,3,,922.1,,99.2,False,False
61,1,1.0,1,62,2396,other_objend,ESACC,True,1079.5933725250447,810.8159162226652,115.0,197.0,96.45646686459132,394.8423102961484,1165.0,407.0,study,False,True,2336,test_objstart,3.0,919,260.7256220627347,105.48198898390187,955.0,197.0,7.0,3,1188.3,919.7,313.4,97.6,False,False
62,1,1.0,1,720,3116,,EFIX,True,,1084.2251150014927,115.0,197.0,,58.378934556910195,1165.0,407.0,study,False,True,2398,other_objstart,3.0,919,,280.48547199454026,955.0,197.0,7.0,3,,1187.9,,353.3,False,False
63,1,1.0,1,20,3136,other_objend,ESACC,True,1055.453731813953,1079.770165359277,115.0,197.0,82.3321322449504,57.4596380079095,1165.0,407.0,study,False,True,3118,other_objstart,3.0,919,243.81669343996938,276.4482049136873,955.0,197.0,7.0,3,1162.7,1183.5,324.7,352.6,False,False
64,1,1.0,1,298,3434,,EFIX,True,,1062.5652356443813,115.0,197.0,,73.89776721931456,1165.0,407.0,study,False,True,3138,other_objstart,3.0,919,,253.49729781597273,955.0,197.0,7.0,3,,1168.8,,333.2,False,False
65,1,1.0,1,192,3626,test_objend,ESACC,True,852.1064722204613,1054.9539373830498,115.0,197.0,417.37925199990474,77.57454479402377,1165.0,407.0,study,False,True,3436,other_objstart,3.0,919,150.00479992320246,245.43799624345039,955.0,197.0,7.0,3,953.8,1161.6,47.0,329.5,False,False
66,1,1.0,1,272,3898,,EFIX,True,,836.180195890814,115.0,197.0,,368.9787527758204,1165.0,407.0,study,False,True,3628,test_objstart,3.0,919,,87.80273344264403,955.0,197.0,7.0,3,,946.6,,109.6,False,False
67,1,1.0,1,82,3980,manip_objend,ESACC,True,158.97977858834753,832.2484364659389,115.0,197.0,1092.7838624357516,364.04046478379297,1165.0,407.0,study,False,True,3900,test_objstart,3.0,919,834.1238337321385,79.7336817160728,955.0,197.0,7.0,3,135.9,943.5,39.4,118.1,False,False
68,1,1.0,1,36,4016,,EFIX,True,,150.00493325221007,115.0,197.0,,1087.4858527815431,1165.0,407.0,study,False,True,3982,manip_objstart,3.0,919,,830.1358202125721,955.0,197.0,7.0,3,,138.2,,48.8,False,False
69,1,1.0,0,198,218,,EFIX,True,,644.4084496652724,325.0,197.0,,535.7184428410133,745.0,617.0,study,True,False,22,offscreen,4.0,919,,278.3096297291921,955.0,407.0,12.0,4,,965.8,,128.9,True,False
70,1,1.0,0,52,270,test_objend,ESACC,True,576.0465692980039,643.20953040203,325.0,197.0,280.002946413069,534.3542832241546,745.0,617.0,study,True,False,220,offscreen,4.0,919,88.78992059913112,277.2697242758394,955.0,407.0,12.0,4,874.8,964.7,368.9,129.9,True,False
71,1,1.0,0,122,392,,EFIX,True,,574.38221595032,325.0,197.0,,256.38824075998497,745.0,617.0,study,True,False,272,test_objstart,4.0,919,,90.75753412251784,955.0,407.0,12.0,4,,865.7,,390.8,True,False
72,1,1.0,0,72,464,manip_objend,ESACC,True,167.66887009817893,573.6266120047081,325.0,197.0,729.9786640717659,259.26721736463327,745.0,617.0,study,True,False,394,test_objstart,4.0,919,746.1118213780023,91.06860051631408,955.0,407.0,12.0,4,311.2,866.0,29.9,387.7,True,False
73,1,1.0,0,296,760,,EFIX,True,,154.07478703538746,325.0,197.0,,714.094559564768,745.0,617.0,study,True,False,466,manip_objstart,4.0,919,,731.7561342414562,955.0,407.0,12.0,4,,320.2,,43.0,True,False
74,1,1.0,0,74,834,other_objend,ESACC,True,532.1168762593421,149.00526836323607,325.0,197.0,68.47167297503398,710.480520492997,745.0,617.0,study,True,False,762,manip_objstart,4.0,919,276.37360583094767,729.9291540964781,955.0,407.0,12.0,4,720.4,319.4,553.1,48.1,True,False
75,1,1.0,0,282,1116,,EFIX,True,,540.7471590309098,325.0,197.0,,56.528665294698094,745.0,617.0,study,True,False,836,other_objstart,4.0,919,,283.9040154700176,955.0,407.0,12.0,4,,720.0,,566.3,True,False
76,1,1.0,0,238,1354,screen,ESACC,True,199.0138186156931,544.7712914609212,325.0,197.0,772.3512801827935,55.78315157823193,745.0,617.0,study,True,False,1118,other_objstart,4.0,919,790.6241205528705,276.3326980290244,955.0,407.0,12.0,4,274.5,727.6,4.5,564.0,True,False
77,1,1.0,0,50,1404,,EFIX,True,,175.539454254592,325.0,197.0,,750.9181713076332,745.0,617.0,study,True,False,1356,manip_objstart,4.0,919,,774.3785250121545,955.0,407.0,12.0,4,,280.1,,27.3,True,False
78,1,1.0,0,8,1412,manip_objend,ESACC,True,146.60368344622177,166.46155712355932,325.0,197.0,727.9152697945003,744.5169239177844,745.0,617.0,study,True,False,1406,manip_objstart,4.0,919,760.8657174561093,771.5824324075815,955.0,407.0,12.0,4,279.0,277.7,57.8,37.4,True,False
79,1,1.0,0,424,1836,,EFIX,True,,165.06756192541283,325.0,197.0,,742.3417676515312,745.0,617.0,study,True,False,1414,manip_objstart,4.0,919,,768.9650837326751,955.0,407.0,12.0,4,,280.3,,38.1,True,False
80,1,1.0,0,6,1842,manip_objend,ESACC,True,163.1885412643915,153.38220235737913,325.0,197.0,742.7183180722016,733.6743828157012,745.0,617.0,study,True,False,1838,manip_objstart,4.0,919,771.5636720323216,764.6764675338193,955.0,407.0,12.0,4,275.5,278.3,41.5,50.9,True,False
81,1,1.0,0,868,2710,,EFIX,True,,160.07313953315216,325.0,197.0,,736.9853526359938,745.0,617.0,study,True,False,1844,manip_objstart,4.0,919,,764.0977751570803,955.0,407.0,12.0,4,,283.5,,42.4,True,False
82,1,1.0,0,42,2752,manip_objend,ESACC,True,37.10336911925924,150.4521850954648,325.0,197.0,629.6925122629298,717.7825993990102,745.0,617.0,study,True,False,2712,manip_objstart,4.0,919,700.603068791452,740.0809820553424,955.0,407.0,12.0,4,292.5,308.1,179.1,47.5,True,False
83,1,1.0,0,672,3424,,EFIX,True,,32.12102115437802,325.0,197.0,,625.402078666197,745.0,617.0,study,True,False,2754,manip_objstart,4.0,919,,695.2407928192937,955.0,407.0,12.0,4,,298.0,,179.6,True,False
84,1,1.0,0,70,3494,test_objend,ESACC,True,610.9810635363423,36.28567210346256,325.0,197.0,318.81320549814114,627.5736211792207,745.0,617.0,study,True,False,3426,manip_objstart,4.0,919,69.81303603196183,700.2904040467783,955.0,407.0,12.0,4,916.9,291.4,348.5,183.3,True,False
85,1,1.0,0,240,3734,,EFIX,True,,616.6568332549313,325.0,197.0,,308.9039494729713,745.0,617.0,study,True,False,3496,test_objstart,4.0,919,,57.58168111474342,955.0,407.0,12.0,4,,919.2,,361.9,True,False
86,1,1.0,0,58,3792,other_objend,ESACC,True,545.482731165708,618.9744421218052,325.0,197.0,65.63086164298011,304.6725455304432,745.0,617.0,study,True,False,3736,test_objstart,4.0,919,259.5176487254769,52.70066413243763,955.0,407.0,12.0,4,739.5,920.0,551.6,367.6,True,False
87,1,1.0,0,230,4022,,EFIX,True,,549.8670566600621,325.0,197.0,,53.00735797981263,745.0,617.0,study,True,False,3794,other_objstart,4.0,919,,272.4147206007781,955.0,407.0,12.0,4,,733.3,,565.3,True,False
88,1,2.0,1,196,210,,EFIX,True,,344.92413658658336,115.0,197.0,,263.940637265276,325.0,407.0,study,True,True,16,screen,5.0,919,,705.7072055746632,1165.0,197.0,4.0,5,,459.5,,179.9,True,True
89,1,2.0,1,54,264,manip_objend,ESACC,True,171.22289566527016,352.8228025510823,115.0,197.0,433.8724236454767,269.7812632485807,325.0,407.0,study,True,True,212,screen,5.0,919,1061.101917819396,697.9641323162674,1165.0,197.0,4.0,5,117.8,467.3,25.8,177.8,True,True
90,1,2.0,1,186,450,,EFIX,True,,186.39662014103152,115.0,197.0,,455.7408254699155,325.0,407.0,study,True,True,266,screen,5.0,919,,1082.1523460215756,1165.0,197.0,4.0,5,,98.9,,11.3,True,True
91,1,2.0,1,30,480,screen,ESACC,True,190.07064476136236,184.34003905825776,115.0,197.0,475.8454055678167,453.09960273652854,325.0,407.0,study,True,True,452,screen,5.0,919,1128.471023110474,1079.8570507247705,1165.0,197.0,4.0,5,50.8,100.9,18.1,13.2,True,True
92,1,2.0,1,172,652,,EFIX,True,,194.36885038503468,115.0,197.0,,479.9471325052375,325.0,407.0,study,True,True,482,screen,5.0,919,,1130.4110977869955,1165.0,197.0,4.0,5,,49.5,,14.0,True,True
93,1,2.0,1,10,662,offscreen,ESACC,True,207.18923717220449,191.55628415690256,115.0,197.0,489.11693898289803,476.7932570831932,325.0,407.0,study,True,True,654,screen,5.0,919,1126.3646745170945,1127.6053431941514,1165.0,197.0,4.0,5,56.3,52.0,-1.7,16.1,True,True
94,1,2.0,1,140,802,,EFIX,True,,197.55315740326702,115.0,197.0,,480.37199127342967,325.0,407.0,study,True,True,664,screen,5.0,919,,1123.511125890616,1165.0,197.0,4.0,5,,57.5,,8.0,True,True
95,1,2.0,1,228,1030,manip_objend,ESACC,True,168.41900130329714,179.9020011005992,115.0,197.0,444.2667667066714,464.88141498666084,325.0,407.0,study,True,True,804,manip_objstart,5.0,919,1088.7905951100056,1119.8860343802846,1165.0,197.0,4.0,5,89.0,58.2,30.6,26.3,True,True
96,1,2.0,1,168,1198,,EFIX,True,,160.6415263871705,115.0,197.0,,437.1701041928645,325.0,407.0,study,True,True,1032,manip_objstart,5.0,919,,1086.552207673428,1165.0,197.0,4.0,5,,90.1,,38.3,True,True
97,1,2.0,1,20,1218,offscreen,ESACC,True,219.3988605257557,158.1799608041423,115.0,197.0,502.9193374687436,436.2715897236491,325.0,407.0,study,True,True,1200,manip_objstart,5.0,919,1138.6772413638555,1089.0871865925153,1165.0,197.0,4.0,5,45.5,87.1,-11.1,41.3,True,True
98,1,2.0,1,160,1378,,EFIX,True,,201.73965896669895,115.0,197.0,,487.39397821474984,325.0,407.0,study,True,True,1220,screen,5.0,919,,1135.1294595771885,1165.0,197.0,4.0,5,,45.8,,7.5,True,True
99,1,2.0,1,16,1394,screen,ESACC,True,188.87292024003864,201.76387188989014,115.0,197.0,476.20686681315294,488.5659218570202,325.0,407.0,study,True,True,1380,screen,5.0,919,1133.0061694448093,1139.1043235805928,1165.0,197.0,4.0,5,45.7,41.5,21.3,9.1,True,True
100,1,2.0,1,392,1786,,EFIX,True,,197.66539909655407,115.0,197.0,,483.2076261815411,325.0,407.0,study,True,True,1396,screen,5.0,919,,1132.2815948340767,1165.0,197.0,4.0,5,,48.1,,11.0,True,True
101,1,2.0,1,8,1794,screen,ESACC,True,199.8622025296429,185.81436973495886,115.0,197.0,484.5006707941693,471.8972133844403,325.0,407.0,study,True,True,1788,screen,5.0,919,1130.6258886121439,1126.9236797583055,1165.0,197.0,4.0,5,50.3,51.7,7.9,22.3,True,True
102,1,2.0,1,70,1864,,EFIX,True,,195.78176626029298,115.0,197.0,,481.1761631668801,325.0,407.0,study,True,True,1796,screen,5.0,919,,1130.6548987202063,1165.0,197.0,4.0,5,,49.5,,12.5,True,True
103,1,2.0,1,62,1926,other_objend,ESACC,True,216.41303103094324,201.95655473393282,115.0,197.0,99.79278531036198,487.225255913525,325.0,407.0,study,True,True,1866,screen,5.0,919,873.2208197243123,1133.9649245016356,1165.0,197.0,4.0,5,299.2,47.1,310.6,6.8,True,True
104,1,2.0,1,512,2438,,EFIX,True,,238.06423502911983,115.0,197.0,,70.81369923962454,325.0,407.0,study,True,True,1928,other_objstart,5.0,919,,870.3129207359846,1165.0,197.0,4.0,5,,306.3,,338.7,True,True
105,1,2.0,1,32,2470,other_objend,ESACC,True,212.32015919361027,238.51593238188514,115.0,197.0,91.72704072409617,67.20007440472072,325.0,407.0,study,True,True,2440,other_objstart,5.0,919,889.4997751545528,874.0479677912421,1165.0,197.0,4.0,5,284.7,303.3,324.6,343.4,True,True
106,1,2.0,1,210,2680,,EFIX,True,,201.64257982876535,115.0,197.0,,101.04320857930037,325.0,407.0,study,True,True,2472,other_objstart,5.0,919,,897.6022114500387,1165.0,197.0,4.0,5,,275.7,,318.8,True,True
107,1,2.0,1,80,2760,test_objend,ESACC,True,1035.2759100838773,199.30642237519592,115.0,197.0,874.2986960987647,104.25473610344999,325.0,407.0,study,True,True,2682,other_objstart,5.0,919,91.41230770525377,897.4313622779182,1165.0,197.0,4.0,5,1146.4,275.4,107.5,315.3,True,True
108,1,2.0,1,262,3022,,EFIX,True,,1031.4214269637798,115.0,197.0,,872.2145148987146,325.0,407.0,study,True,True,2762,test_objstart,5.0,919,,98.13337862317796,1165.0,197.0,4.0,5,,1142.0,,101.6,True,True
109,1,2.0,1,6,3028,test_objend,ESACC,True,1031.924900368239,1034.2874890474118,115.0,197.0,870.6417173556526,875.9615345436123,325.0,407.0,study,True,True,3024,test_objstart,5.0,919,90.27181176868002,101.49192086072665,1165.0,197.0,4.0,5,1143.2,1144.5,109.4,97.6,True,True
110,1,2.0,1,90,3118,,EFIX,True,,1031.6090199295468,115.0,197.0,,870.2914282009218,325.0,407.0,study,True,True,3030,test_objstart,5.0,919,,90.15081807726426,1165.0,197.0,4.0,5,,1142.9,,109.6,True,True
111,1,2.0,1,30,3148,test_objend,ESACC,True,1040.164688883448,1031.1618495658188,115.0,197.0,884.3430216833284,870.0268731481805,325.0,407.0,study,True,True,3120,test_objstart,5.0,919,111.41175880489456,90.85570978204946,1165.0,197.0,4.0,5,1149.3,1142.4,86.7,109.0,True,True
112,1,2.0,1,676,3824,,EFIX,True,,1037.7546627213967,115.0,197.0,,880.5059568225532,325.0,407.0,study,True,True,3150,test_objstart,5.0,919,,105.7579311446664,1165.0,197.0,4.0,5,,1147.5,,92.7,True,True
113,1,2.0,1,86,3910,screen,ESACC,True,191.88079632938778,1042.1802627184993,115.0,197.0,439.9570888166254,879.6747694460721,325.0,407.0,study,True,True,3826,test_objstart,5.0,919,1040.691231826232,85.8469568476367,1165.0,197.0,4.0,5,141.8,1153.7,7.0,111.9,True,True
114,1,2.0,1,108,4018,,EFIX,True,,194.12392948835546,115.0,197.0,,440.6541727931326,325.0,407.0,study,True,True,3912,screen,5.0,919,,1038.58273623241,1165.0,197.0,4.0,5,,144.3,,5.1,True,True
