,block,cond,cuecond,duration,end,endloc,event,manip_accuracy,manip_objend,manip_objstart,manip_x,manip_y,other_objend,other_objstart,other_x,other_y,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,test_objend,test_objstart,test_x,test_y,testtrial,trialnum,xend,xstart,yend,ystart,all_accuracy,dom_accuracy
0,1,1.0,0,274,276,,EFIX,False,,530.0764661820028,115.0,197.0,,516.390414318469,115.0,407.0,study,True,False,4,test_objstart,1.0,908,,138.09076725110916,745.0,407.0,13.0,1,,626.5,,336.1,False,False
1,1,1.0,0,54,330,other_objend,ESACC,False,177.1722608085137,525.7939520382486,115.0,197.0,63.953186003513544,510.72035400990245,115.0,407.0,study,True,False,278,test_objstart,1.0,908,681.0756272250534,141.1498494508584,745.0,407.0,13.0,1,65.1,621.2,367.0,339.2,False,False
2,1,1.0,0,120,450,,EFIX,False,,168.11097525146894,115.0,197.0,,81.9469340488099,115.0,407.0,study,True,False,332,other_objstart,1.0,908,,693.9807634221571,745.0,407.0,13.0,1,,53.1,,353.3,False,False
3,1,1.0,0,26,476,manip_objend,ESACC,False,123.6993532723595,162.2315628969899,115.0,197.0,190.30903814585372,92.70965429770517,115.0,407.0,study,True,False,452,other_objstart,1.0,908,756.7030659380205,701.0186017503388,745.0,407.0,13.0,1,4.3,46.8,252.2,344.2,False,False
4,1,1.0,0,278,754,,EFIX,False,,121.74189911447907,115.0,197.0,,199.73755280367286,115.0,407.0,study,True,False,478,manip_objstart,1.0,908,,761.0355379349902,745.0,407.0,13.0,1,,2.0,,242.3,False,False
5,1,1.0,0,14,768,manip_objend,ESACC,False,121.82520264707135,120.24283762453379,115.0,197.0,232.79901202539497,204.65663927661865,115.0,407.0,study,True,False,756,manip_objstart,1.0,908,777.1315075326697,762.7544427926985,745.0,407.0,13.0,1,-6.3,1.5,208.3,236.7,False,False
6,1,1.0,0,548,1316,,EFIX,False,,107.3107636726158,115.0,197.0,,221.69257993897764,115.0,407.0,study,True,False,770,manip_objstart,1.0,908,,761.4851278915434,745.0,407.0,13.0,1,,8.8,,212.4,False,False
7,1,1.0,0,12,1328,manip_objend,ESACC,False,99.00550489745507,115.93882007334732,115.0,197.0,216.05112820811652,237.2378764025677,115.0,407.0,study,True,False,1318,manip_objstart,1.0,908,752.6141707408916,774.090311268653,745.0,407.0,13.0,1,17.5,-0.9,214.2,200.0,False,False
8,1,1.0,0,74,1402,,EFIX,False,,103.37625452684964,115.0,197.0,,214.30037330812095,115.0,407.0,study,True,False,1330,manip_objstart,1.0,908,,755.2063625261641,745.0,407.0,13.0,1,,13.8,,218.1,False,False
9,1,1.0,0,56,1458,other_objend,ESACC,False,282.60320238808333,104.20407861499473,115.0,197.0,82.62305973516108,206.52479270053752,115.0,407.0,study,True,False,1404,manip_objstart,1.0,908,679.104240893841,752.0322400003872,745.0,407.0,13.0,1,69.4,15.0,475.9,226.3,False,False
10,1,1.0,0,236,1694,,EFIX,False,,290.3408341931944,115.0,197.0,,87.21123780797978,115.0,407.0,study,True,False,1460,other_objstart,1.0,908,,674.2802088152965,745.0,407.0,13.0,1,,75.2,,484.6,False,False
11,1,1.0,0,208,1902,other_objend,ESACC,False,222.8677859180191,299.3484257516648,115.0,197.0,64.68423300928904,94.26282406123846,115.0,407.0,study,True,False,1696,other_objstart,1.0,908,694.6078389998202,671.4860236818038,745.0,407.0,13.0,1,50.4,79.2,410.3,494.2,False,False
12,1,1.0,0,212,2114,,EFIX,False,,263.5583616582862,115.0,197.0,,80.65364219922122,115.0,407.0,study,True,False,1904,other_objstart,1.0,908,,698.4447079046415,745.0,407.0,13.0,1,,48.0,,451.9,False,False
13,1,1.0,0,68,2182,test_objend,ESACC,False,574.8503196485152,268.33294616949297,115.0,197.0,529.3986116339937,84.08668146621082,115.0,407.0,study,True,False,2116,other_objstart,1.0,908,101.83756674233723,699.6603247290788,745.0,407.0,13.0,1,644.2,47.1,421.5,456.6,False,False
14,1,1.0,0,148,2330,,EFIX,False,,561.2846158590132,115.0,197.0,,518.1335928117381,115.0,407.0,study,True,False,2184,test_objstart,1.0,908,,112.05543271077933,745.0,407.0,13.0,1,,633.1,,412.9,False,False
15,1,1.0,0,32,2362,test_objend,ESACC,False,630.1616617979865,559.7360806665941,115.0,197.0,591.4488312609976,515.2751497986295,115.0,407.0,study,True,False,2332,test_objstart,1.0,908,39.34107268491801,115.13678821297731,745.0,407.0,13.0,1,706.4,630.2,414.6,415.8,False,False
16,1,1.0,0,296,2658,,EFIX,False,,636.8960119203134,115.0,197.0,,594.146892611583,115.0,407.0,study,True,False,2364,test_objstart,1.0,908,,41.5033733568731,745.0,407.0,13.0,1,,708.8,,427.3,False,False
17,1,1.0,0,16,2674,test_objend,ESACC,False,653.1461092282492,634.682731764462,115.0,197.0,613.0088416980623,587.7500914504395,115.0,407.0,study,True,False,2660,test_objstart,1.0,908,23.49127497604167,53.443147362407494,745.0,407.0,13.0,1,727.8,701.9,423.0,438.6,False,False
18,1,1.0,0,248,2922,,EFIX,False,,646.0559108931672,115.0,197.0,,602.3190516661414,115.0,407.0,study,True,False,2676,test_objstart,1.0,908,,37.68607169764451,745.0,407.0,13.0,1,,716.8,,432.0,False,False
19,1,1.0,0,204,3126,test_objend,ESACC,False,623.1231419230071,639.5537897628315,115.0,197.0,581.8543202555087,594.7041701552126,115.0,407.0,study,True,False,2924,test_objstart,1.0,908,50.12434538225906,44.80011160700383,745.0,407.0,13.0,1,696.7,709.1,420.4,433.8,False,False
20,1,1.0,0,568,3694,,EFIX,False,,615.8545688715802,115.0,197.0,,584.0726410302061,115.0,407.0,study,True,False,3128,test_objstart,1.0,908,,48.23743359674105,745.0,407.0,13.0,1,,698.9,,392.8,False,False
21,1,1.0,0,72,3766,other_objend,ESACC,False,213.5380528149491,622.9947030272409,115.0,197.0,19.091883092036788,589.2490135757548,115.0,407.0,study,True,False,3696,test_objstart,1.0,908,648.9056171740232,41.50180718956702,745.0,407.0,13.0,1,96.1,704.2,409.7,399.4,False,False
22,1,1.0,0,40,3806,,EFIX,False,,219.6531128848394,115.0,197.0,,12.54950198215053,115.0,407.0,study,True,False,3768,other_objstart,1.0,908,,638.2707027586337,745.0,407.0,13.0,1,,106.8,,416.5,False,False
23,1,1.0,0,12,3818,other_objend,ESACC,False,218.8965280674867,231.22354983867882,115.0,197.0,10.940292500660126,21.455302374937517,115.0,407.0,study,True,False,3808,other_objstart,1.0,908,636.5608297719865,633.6547403752298,745.0,407.0,13.0,1,108.5,111.7,415.8,428.2,False,False
24,1,1.0,0,96,3914,,EFIX,False,,217.84751547814358,115.0,197.0,,14.40624864425156,115.0,407.0,study,True,False,3820,other_objstart,1.0,908,,642.3437864570653,745.0,407.0,13.0,1,,102.7,,414.5,False,False
25,1,1.0,0,30,3944,manip_objend,ESACC,False,67.60887515703837,215.35356974055483,115.0,197.0,170.0910344492031,18.578482176970223,115.0,407.0,study,True,False,3916,other_objstart,1.0,908,697.9018269069081,648.0163269548075,745.0,407.0,13.0,1,66.4,97.0,244.0,411.6,False,False
26,1,1.0,0,88,4032,,EFIX,False,,74.4634809822909,115.0,197.0,,176.41658085338804,115.0,407.0,study,True,False,3946,manip_objstart,1.0,908,,709.6638711390062,745.0,407.0,13.0,1,,55.0,,241.1,False,False
27,1,0.0,0,34,36,,EFIX,,,,,,,,,,study,,,4,screen,2.0,908,,,,,,2,,534.7,,460.9,False,False
28,1,0.0,0,26,62,offscreen,ESACC,,,,,,,,,,study,,,38,screen,2.0,908,,,,,,2,413.4,533.2,558.6,465.2,False,False
29,1,0.0,0,176,238,,EFIX,,,,,,,,,,study,,,64,offscreen,2.0,908,,,,,,2,,401.5,,574.7,False,False
30,1,0.0,0,42,280,offscreen,ESACC,,,,,,,,,,study,,,240,offscreen,2.0,908,,,,,,2,271.6,401.9,606.5,581.7,False,False
31,1,0.0,0,34,314,,EFIX,,,,,,,,,,study,,,282,offscreen,2.0,908,,,,,,2,,262.1,,612.2,False,False
32,1,0.0,0,8,322,offscreen,ESACC,,,,,,,,,,study,,,316,offscreen,2.0,908,,,,,,2,259.5,256.2,602.6,594.6,False,False
33,1,0.0,0,46,368,,EFIX,,,,,,,,,,study,,,324,offscreen,2.0,908,,,,,,2,,262.8,,618.0,False,False
34,1,0.0,0,78,446,screen,ESACC,,,,,,,,,,study,,,370,offscreen,2.0,908,,,,,,2,458.6,260.6,456.1,613.4,False,False
35,1,0.0,0,240,686,,EFIX,,,,,,,,,,study,,,448,screen,2.0,908,,,,,,2,,454.9,,452.2,False,False
36,1,0.0,0,12,698,screen,ESACC,,,,,,,,,,study,,,688,screen,2.0,908,,,,,,2,430.2,450.4,434.2,448.6,False,False
37,1,0.0,0,396,1094,,EFIX,,,,,,,,,,study,,,700,screen,2.0,908,,,,,,2,,428.8,,431.1,False,False
38,1,0.0,0,74,1168,offscreen,ESACC,,,,,,,,,,study,,,1096,screen,2.0,908,,,,,,2,210.5,430.1,574.9,433.9,False,False
39,1,0.0,0,78,1246,,EFIX,,,,,,,,,,study,,,1170,offscreen,2.0,908,,,,,,2,,218.0,,592.8,False,False
40,1,0.0,0,32,1278,offscreen,ESACC,,,,,,,,,,study,,,1248,offscreen,2.0,908,,,,,,2,224.8,218.6,606.0,596.6,False,False
41,1,0.0,0,48,1326,,EFIX,,,,,,,,,,study,,,1280,offscreen,2.0,908,,,,,,2,,229.0,,611.8,False,False
42,1,0.0,0,26,1352,offscreen,ESACC,,,,,,,,,,study,,,1328,offscreen,2.0,908,,,,,,2,232.1,233.1,618.0,627.3,False,False
43,1,0.0,0,184,1536,,EFIX,,,,,,,,,,study,,,1354,offscreen,2.0,908,,,,,,2,,244.8,,621.7,False,False
44,1,0.0,0,8,1544,offscreen,ESACC,,,,,,,,,,study,,,1538,offscreen,2.0,908,,,,,,2,256.1,250.4,623.8,616.7,False,False
45,1,0.0,0,196,1740,,EFIX,,,,,,,,,,study,,,1546,offscreen,2.0,908,,,,,,2,,257.0,,625.1,False,False
46,1,0.0,0,230,1970,offscreen,ESACC,,,,,,,,,,study,,,1742,offscreen,2.0,908,,,,,,2,267.3,255.9,636.5,640.5,False,False
47,1,0.0,0,46,2016,,EFIX,,,,,,,,,,study,,,1972,offscreen,2.0,908,,,,,,2,,267.8,,643.2,False,False
48,1,0.0,0,18,2034,offscreen,ESACC,,,,,,,,,,study,,,2018,offscreen,2.0,908,,,,,,2,269.3,272.0,655.4,642.4,False,False
49,1,0.0,0,84,2118,,EFIX,,,,,,,,,,study,,,2036,offscreen,2.0,908,,,,,,2,,266.5,,650.6,False,False
50,1,0.0,0,14,2132,offscreen,ESACC,,,,,,,,,,study,,,2120,offscreen,2.0,908,,,,,,2,268.8,262.0,659.9,640.8,False,False
51,1,0.0,0,90,2222,,EFIX,,,,,,,,,,study,,,2134,offscreen,2.0,908,,,,,,2,,266.2,,655.3,False,False
52,1,0.0,0,62,2284,offscreen,ESACC,,,,,,,,,,study,,,2224,offscreen,2.0,908,,,,,,2,671.3,270.1,608.1,660.1,False,False
53,1,0.0,0,366,2650,,EFIX,,,,,,,,,,study,,,2286,offscreen,2.0,908,,,,,,2,,663.9,,616.0,False,False
54,1,0.0,0,180,2830,offscreen,ESACC,,,,,,,,,,study,,,2652,offscreen,2.0,908,,,,,,2,684.6,667.4,563.6,619.0,False,False
55,1,0.0,0,268,3098,,EFIX,,,,,,,,,,study,,,2832,offscreen,2.0,908,,,,,,2,,671.8,,592.5,False,False
56,1,0.0,0,22,3120,offscreen,ESACC,,,,,,,,,,study,,,3100,offscreen,2.0,908,,,,,,2,718.1,673.2,611.2,598.1,False,False
57,1,0.0,0,384,3504,,EFIX,,,,,,,,,,study,,,3122,offscreen,2.0,908,,,,,,2,,705.0,,624.8,False,False
58,1,0.0,0,12,3516,offscreen,ESACC,,,,,,,,,,study,,,3506,offscreen,2.0,908,,,,,,2,681.1,699.0,627.8,636.9,False,False
59,1,0.0,0,210,3726,,EFIX,,,,,,,,,,study,,,3518,offscreen,2.0,908,,,,,,2,,676.7,,625.5,False,False
60,1,0.0,0,170,3896,offscreen,ESACC,,,,,,,,,,study,,,3728,offscreen,2.0,908,,,,,,2,692.2,675.6,576.8,622.9,False,False
61,1,0.0,0,130,4026,,EFIX,,,,,,,,,,study,,,3898,offscreen,2.0,908,,,,,,2,,681.8,,601.7,False,False
62,1,1.0,1,42,66,,EFIX,True,,744.3322981034747,1165.0,407.0,,392.6175874817632,535.0,197.0,study,False,False,26,offscreen,3.0,908,,349.19130859745064,745.0,407.0,11.0,3,,440.6,,578.1,False,False
63,1,1.0,1,18,84,offscreen,ESACC,True,759.5716819366029,744.5594804983682,1165.0,407.0,403.3127074615924,375.17038795725864,535.0,197.0,study,False,False,68,offscreen,3.0,908,364.93443246698445,344.22786058074956,745.0,407.0,11.0,3,426.7,436.1,585.5,558.9,False,False
64,1,1.0,1,24,108,,EFIX,True,,756.2219581577884,1165.0,407.0,,391.051978642226,535.0,197.0,study,False,False,86,offscreen,3.0,908,,358.4963737612976,745.0,407.0,11.0,3,,427.2,,572.9,False,False
65,1,1.0,1,16,124,offscreen,ESACC,True,752.7346677282773,753.7394311033489,1165.0,407.0,375.0273056725337,386.12061587022265,535.0,197.0,study,False,False,110,offscreen,3.0,908,351.0804466215685,355.00863369782996,745.0,407.0,11.0,3,427.2,428.7,556.2,568.2,False,False
66,1,1.0,1,88,212,,EFIX,True,,755.6516459321716,1165.0,407.0,,381.4543354059565,535.0,197.0,study,False,False,126,offscreen,3.0,908,,355.2877847604671,745.0,407.0,11.0,3,,425.5,,562.4,False,False
67,1,1.0,1,52,264,test_objend,ESACC,True,505.0391766982043,758.5793564288446,1165.0,407.0,278.4431180690232,374.8208105215077,535.0,197.0,study,False,False,214,offscreen,3.0,908,91.87257479792326,355.96999873584855,745.0,407.0,11.0,3,661.4,420.8,445.1,554.0,False,False
68,1,1.0,1,174,438,,EFIX,True,,491.71902546067906,1165.0,407.0,,289.59903314755735,535.0,197.0,study,False,False,266,test_objstart,3.0,908,,82.1924570748435,745.0,407.0,11.0,3,,675.2,,450.4,False,False
69,1,1.0,1,40,478,other_objend,ESACC,True,716.337720631826,499.51288271675236,1165.0,407.0,76.84874754997638,303.75174073575283,535.0,197.0,study,False,False,440,test_objstart,3.0,908,324.1415277313291,98.02611896836476,745.0,407.0,11.0,3,469.2,669.4,236.7,469.4,False,False
70,1,1.0,1,116,594,,EFIX,True,,731.5971159046487,1165.0,407.0,,90.65506053166584,535.0,197.0,study,False,False,480,other_objstart,3.0,908,,337.60085900364646,745.0,407.0,11.0,3,,453.5,,236.7,False,False
71,1,1.0,1,106,700,other_objend,ESACC,True,687.2016370760477,738.3188606557468,1165.0,407.0,43.452157598904115,99.33146530682008,535.0,197.0,study,False,False,596,other_objstart,3.0,908,303.14038002219365,342.4948758740779,745.0,407.0,11.0,3,502.2,445.7,225.5,240.5,False,False
72,1,1.0,1,132,832,,EFIX,True,,691.4959508196704,1165.0,407.0,,69.17116451238913,535.0,197.0,study,False,False,702,other_objstart,3.0,908,,297.8970459739405,745.0,407.0,11.0,3,,491.4,,250.7,False,False
73,1,1.0,1,22,854,other_objend,ESACC,True,754.6864779496186,694.5090352184052,1165.0,407.0,107.81317173703775,78.93541663917408,535.0,197.0,study,False,False,834,other_objstart,3.0,908,360.6434250059191,297.85701267554543,745.0,407.0,11.0,3,431.8,486.4,228.2,259.2,False,False
74,1,1.0,1,306,1160,,EFIX,True,,748.9504122436945,1165.0,407.0,,100.27322673575432,535.0,197.0,study,False,False,856,other_objstart,3.0,908,,356.5819961804017,745.0,407.0,11.0,3,,438.6,,224.6,False,False
75,1,1.0,1,68,1228,manip_objend,ESACC,True,80.29009901600563,755.7169972946222,1165.0,407.0,611.1681438033237,106.84652544654882,535.0,197.0,study,False,False,1162,other_objstart,3.0,908,350.8881588198725,362.67916951487575,745.0,407.0,11.0,3,1093.9,431.7,444.3,224.3,False,False
76,1,1.0,1,396,1624,,EFIX,True,,82.74539262097927,1165.0,407.0,,609.4315384027971,535.0,197.0,study,False,False,1230,manip_objstart,3.0,908,,348.69872382903833,745.0,407.0,11.0,3,,1091.6,,445.2,False,False
77,1,1.0,1,12,1636,manip_objend,ESACC,True,84.67898204395236,72.98547800761469,1165.0,407.0,592.9692487810813,614.7770978167615,535.0,197.0,study,False,False,1626,manip_objstart,3.0,908,337.7906600248147,356.3128962022003,745.0,407.0,11.0,3,1082.3,1099.8,425.2,439.8,False,False
78,1,1.0,1,452,2088,,EFIX,True,,84.47070498107622,1165.0,407.0,,596.9985762127075,535.0,197.0,study,False,False,1638,manip_objstart,3.0,908,,339.9695574606643,745.0,407.0,11.0,3,,1084.1,,431.3,False,False
79,1,1.0,1,158,2246,test_objend,ESACC,True,301.00315612963266,81.36467292381872,1165.0,407.0,379.0658254182246,598.0787657156873,535.0,197.0,study,False,False,2090,manip_objstart,3.0,908,122.14294903923025,342.16985548116304,745.0,407.0,11.0,3,864.9,1086.5,383.7,428.4,False,False
80,1,1.0,1,72,2318,,EFIX,True,,312.15464116363864,1165.0,407.0,,371.50036339147766,535.0,197.0,study,False,False,2248,test_objstart,3.0,908,,109.98418068067788,745.0,407.0,11.0,3,,853.4,,388.4,False,False
81,1,1.0,1,34,2352,test_objend,ESACC,True,426.3045976763563,314.50993625003326,1165.0,407.0,276.0246546959166,377.6195175040612,535.0,197.0,study,False,False,2320,test_objstart,3.0,908,25.131852299422743,105.52961669597782,745.0,407.0,11.0,3,739.4,850.5,382.5,404.5,False,False
82,1,1.0,1,276,2628,,EFIX,True,,439.9325857446797,1165.0,407.0,,275.42091423855237,535.0,197.0,study,False,False,2354,test_objstart,3.0,908,,22.553935355054968,745.0,407.0,11.0,3,,725.2,,396.2,False,False
83,1,1.0,1,50,2678,offscreen,ESACC,True,196.98248653116346,447.3845996455398,1165.0,407.0,483.8409862754498,284.97189335090576,535.0,197.0,study,False,False,2630,test_objstart,3.0,908,223.17280300251642,28.65274855925688,745.0,407.0,11.0,3,968.1,717.7,412.7,415.7,False,False
84,1,1.0,1,220,2898,,EFIX,True,,192.2134230484437,1165.0,407.0,,491.49771108317486,535.0,197.0,study,False,False,2680,offscreen,3.0,908,,228.54758804240316,745.0,407.0,11.0,3,,973.2,,419.6,False,False
85,1,1.0,1,36,2934,manip_objend,ESACC,True,106.78150588936273,197.07797949035304,1165.0,407.0,598.2142509168433,486.95146575403174,535.0,197.0,study,False,False,2900,offscreen,3.0,908,331.5634026849163,223.63302528920002,745.0,407.0,11.0,3,1072.3,968.3,460.0,419.2,False,False
86,1,1.0,1,478,3412,,EFIX,True,,85.65401333270964,1165.0,407.0,,602.244642981571,535.0,197.0,study,False,False,2936,manip_objstart,3.0,908,,342.6026999309842,745.0,407.0,11.0,3,,1086.0,,440.1,False,False
87,1,1.0,1,142,3554,manip_objend,ESACC,True,81.44427542804966,76.55716818169273,1165.0,407.0,584.5948768164154,600.0741620833213,535.0,197.0,study,False,False,3414,manip_objstart,3.0,908,339.2302610322374,345.8279919266225,745.0,407.0,11.0,3,1084.1,1090.4,397.6,424.2,False,False
88,1,1.0,1,416,3970,,EFIX,True,,97.36118323027924,1165.0,407.0,,582.3188130225573,535.0,197.0,study,False,False,3556,manip_objstart,3.0,908,,325.4400098328415,745.0,407.0,11.0,3,,1069.8,,427.4,False,False
