,block,cond,cuecond,duration,end,endloc,event,manip_accuracy,manip_objend,manip_objstart,manip_x,manip_y,other_objend,other_objstart,other_x,other_y,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,test_objend,test_objstart,test_x,test_y,testtrial,trialnum,xend,xstart,yend,ystart,all_accuracy,dom_accuracy
10,1,1.0,1,184,1880,,EFIX,True,,654.1822146772257,855.0,435.0,,10.018482919085196,1485.0,645.0,study,True,False,1698,other_objstart,1.0,804,,461.5174644582802,1275.0,225.0,8.0,1,,1476.1,,640.4,True,True
11,1,1.0,1,16,1896,other_objend,ESACC,True,683.5250397754277,649.5791945559832,855.0,435.0,36.639868995398935,15.202960238058948,1485.0,645.0,study,True,False,1882,other_objstart,1.0,804,505.163815014496,462.7041495383416,1275.0,225.0,8.0,1,1492.8,1469.8,680.8,644.7,True,True
12,1,1.0,1,750,2646,,EFIX,True,,692.3322684954097,855.0,435.0,,50.813088864976514,1485.0,645.0,study,True,False,1898,other_objstart,1.0,804,,519.2070588888406,1275.0,225.0,8.0,1,,1496.9,,694.4,True,True
13,1,1.0,1,50,2696,test_objend,ESACC,True,460.8476646355063,698.8963943246524,855.0,435.0,434.0490410080409,70.66944176940977,1485.0,645.0,study,True,False,2648,other_objstart,1.0,804,37.048211832691734,537.1947226099676,1275.0,225.0,8.0,1,1281.9,1495.4,261.4,714.9,True,True
14,1,1.0,1,418,3114,,EFIX,True,,450.7675675999771,855.0,435.0,,455.12569692338843,1485.0,645.0,study,True,False,2698,test_objstart,1.0,804,,24.153674668671066,1275.0,225.0,8.0,1,,1264.6,,246.8,True,True
15,1,1.0,1,16,3130,test_objend,ESACC,True,483.6468236223618,440.94191227416803,855.0,435.0,443.7479577417794,455.42043212837956,1485.0,645.0,study,True,False,3116,test_objstart,1.0,804,29.261749776798997,32.584812413147276,1275.0,225.0,8.0,1,1298.6,1255.9,242.3,251.4,True,True
16,1,1.0,1,298,3428,,EFIX,True,,494.8475724907621,855.0,435.0,,426.5654932129414,1485.0,645.0,study,True,False,3132,test_objstart,1.0,804,,49.49868685126917,1275.0,225.0,8.0,1,,1315.4,,253.6,True,True
17,1,1.0,1,46,3474,manip_objend,ESACC,True,27.338068695502233,493.58206004675657,855.0,435.0,663.0274277886248,427.21569493641033,1485.0,645.0,study,True,False,3430,test_objstart,1.0,804,488.1591646174432,48.303726564313855,1275.0,225.0,8.0,1,847.9,1314.0,461.4,253.5,True,True
18,1,1.0,1,544,4018,,EFIX,True,,90.53667765055224,855.0,435.0,,703.5757883838812,1485.0,645.0,study,True,False,3476,manip_objstart,1.0,804,,554.2516486218151,1275.0,225.0,8.0,1,,795.8,,503.5,True,True
19,1,1.0,1,222,224,,EFIX,True,,430.2764808817698,435.0,645.0,,448.954173607953,435.0,435.0,study,True,True,4,offscreen,2.0,804,,225.0641019798582,645.0,645.0,15.0,2,,860.2,,579.1,True,True
20,1,1.0,1,34,258,test_objend,ESACC,True,188.51432306326225,426.69532455840204,435.0,645.0,250.590602377663,445.90010091947727,435.0,435.0,study,True,True,226,offscreen,2.0,804,47.68280612547881,221.4834079564427,645.0,645.0,15.0,2,619.2,856.7,604.9,579.9,True,True
21,1,1.0,1,226,484,,EFIX,True,,169.4448877954127,435.0,645.0,,256.34658179893876,435.0,435.0,study,True,True,260,test_objstart,2.0,804,,44.716551745410754,645.0,645.0,15.0,2,,603.6,,628.1,True,True
22,1,1.0,1,34,518,manip_objend,ESACC,True,66.18798984710142,159.54842525076825,435.0,645.0,175.97400376191928,256.54960533978607,435.0,435.0,study,True,True,486,test_objstart,2.0,804,264.7052133978475,51.47523676487564,645.0,645.0,15.0,2,383.6,594.3,603.3,636.1,True,True
23,1,1.0,1,144,662,,EFIX,True,,100.63607703005918,435.0,645.0,,179.8488810084733,435.0,435.0,study,True,True,520,manip_objstart,2.0,804,,300.6486653886892,645.0,645.0,15.0,2,,348.9,,592.9,True,True
24,1,1.0,1,22,684,other_objend,ESACC,True,182.66244824812787,113.02853621984141,435.0,645.0,154.7823310329703,183.89521472838823,435.0,435.0,study,True,True,664,manip_objstart,2.0,804,363.9279736431372,313.6422324879097,645.0,645.0,15.0,2,304.1,336.2,517.6,590.1,True,True
25,1,1.0,1,784,1468,,EFIX,True,,215.9267699939032,435.0,645.0,,146.5140607586862,435.0,435.0,study,True,True,686,other_objstart,2.0,804,,386.35782637342805,645.0,645.0,15.0,2,,295.6,,480.1,True,True
26,1,1.0,1,28,1496,manip_objend,ESACC,True,161.09217858108443,220.45845413592104,435.0,645.0,275.40277776376905,156.63949055075477,435.0,435.0,study,True,True,1470,other_objstart,2.0,804,370.7569149726003,394.1648512995546,645.0,645.0,15.0,2,274.5,285.8,658.8,482.7,True,True
27,1,1.0,1,856,2352,,EFIX,True,,156.8121487640546,435.0,645.0,,303.2458573501046,435.0,435.0,study,True,True,1498,manip_objstart,2.0,804,,360.9765227822995,645.0,645.0,15.0,2,,288.3,,700.4,True,True
28,1,1.0,1,30,2382,manip_objend,ESACC,True,109.3589045299924,171.61468468636363,435.0,645.0,301.1102289859977,320.9915886748437,435.0,435.0,study,True,True,2354,manip_objstart,2.0,804,160.81470703887751,373.2607667569685,645.0,645.0,15.0,2,506.9,278.4,727.4,715.2,True,True
29,1,1.0,1,1114,3496,,EFIX,True,,108.71729393247426,435.0,645.0,,283.6325968572724,435.0,435.0,study,True,True,2384,manip_objstart,2.0,804,,131.92971613704012,645.0,645.0,15.0,2,,526.7,,703.4,True,True
30,1,1.0,1,26,3522,manip_objend,ESACC,True,61.61688080388362,91.00137361600652,435.0,645.0,228.2468838779623,274.1263394860115,435.0,435.0,study,True,True,3498,manip_objstart,2.0,804,270.9845752067818,147.23875169261657,645.0,645.0,15.0,2,374.2,508.1,655.0,699.2,True,True
31,1,1.0,1,170,3692,,EFIX,True,,86.97735337431233,435.0,645.0,,218.73056485091422,435.0,435.0,study,True,True,3524,manip_objstart,2.0,804,,296.6396129986688,645.0,645.0,15.0,2,,348.5,,635.9,True,True
32,1,1.0,1,18,3710,manip_objend,ESACC,True,131.65804191161283,75.03172662280936,435.0,645.0,163.01484594968642,211.00180094018157,435.0,435.0,study,True,True,3694,manip_objstart,2.0,804,323.0446408780062,284.2705753327277,645.0,645.0,15.0,2,332.8,361.0,562.0,632.6,True,True
33,1,1.0,1,298,4008,,EFIX,True,,168.51281850351916,435.0,645.0,,151.586839798183,435.0,435.0,study,True,True,3712,other_objstart,2.0,804,,350.8056014376053,645.0,645.0,15.0,2,,314.6,,527.1,True,True
34,1,2.0,1,394,396,,EFIX,True,,329.55632295557615,1065.0,435.0,,364.70449681900004,435.0,645.0,study,True,False,4,test_objstart,3.0,804,,57.561879746929755,855.0,645.0,3.0,3,,799.4,,630.1,True,True
35,1,2.0,1,52,448,other_objend,ESACC,True,797.5669564368875,359.02072363583693,1065.0,435.0,135.4069791406632,351.57343471883655,435.0,645.0,study,True,False,398,test_objstart,3.0,804,542.3938144927539,70.68153931543932,855.0,645.0,3.0,3,316.6,786.2,710.7,661.2,True,True
36,1,2.0,1,544,992,,EFIX,True,,830.7700163101699,1065.0,435.0,,168.85147319463934,435.0,645.0,study,True,False,450,other_objstart,3.0,804,,573.8595821278931,855.0,645.0,3.0,3,,286.9,,726.1,True,True
37,1,2.0,1,46,1038,test_objend,ESACC,True,412.3953442996174,837.8093816614851,1065.0,435.0,335.07897576541563,176.3535086126726,435.0,645.0,study,True,False,994,other_objstart,3.0,804,116.16333328550793,579.9625505151173,855.0,645.0,3.0,3,762.6,281.6,715.4,732.0,True,True
38,1,2.0,1,218,1256,,EFIX,True,,407.6381851593395,1065.0,435.0,,341.9106462220795,435.0,645.0,study,True,False,1040,test_objstart,3.0,804,,111.00851318705243,855.0,645.0,3.0,3,,769.5,,715.8,True,True
39,1,2.0,1,12,1268,test_objend,ESACC,True,415.8139006815428,406.6770831999266,1065.0,435.0,365.9579210783666,347.7186362563848,435.0,645.0,study,True,False,1258,test_objstart,3.0,804,120.321236695772,109.7462983430421,855.0,645.0,3.0,3,787.2,774.6,744.4,719.7,True,True
40,1,2.0,1,778,2046,,EFIX,True,,415.6333119469613,1065.0,435.0,,361.30464984552856,435.0,645.0,study,True,False,1270,test_objstart,3.0,804,,119.52008199461717,855.0,645.0,3.0,3,,783.4,,740.7,True,True
41,1,2.0,1,18,2064,test_objend,ESACC,True,375.3988811917265,421.4046274069615,1065.0,435.0,363.11474770380784,356.27217123991034,435.0,645.0,study,True,False,2048,test_objstart,3.0,804,78.66587570223822,125.01943848858066,855.0,645.0,3.0,3,794.6,777.5,695.4,743.1,True,True
42,1,2.0,1,168,2232,,EFIX,True,,366.35257607938286,1065.0,435.0,,373.6739354035815,435.0,645.0,study,True,False,2066,test_objstart,3.0,804,,69.3700944211553,855.0,645.0,3.0,3,,805.5,,693.6,True,True
43,1,2.0,1,34,2266,manip_objend,ESACC,True,103.23032500191022,363.4926134050044,1065.0,435.0,581.2370428663335,380.2089951592413,435.0,645.0,study,True,False,2234,test_objstart,3.0,804,195.03973954043312,66.68493083148546,855.0,645.0,3.0,3,1001.9,811.8,516.7,695.8,True,True
44,1,2.0,1,744,3010,,EFIX,True,,83.33456665754011,1065.0,435.0,,595.9585975552329,435.0,645.0,study,True,False,2268,manip_objstart,3.0,804,,214.38901557682476,855.0,645.0,3.0,3,,1013.1,,500.2,True,True
45,1,2.0,1,34,3044,test_objend,ESACC,True,349.555174471785,117.38279260607153,1065.0,435.0,378.1809355321867,561.101345569586,435.0,645.0,study,True,False,3012,manip_objstart,3.0,804,53.149035739136444,179.60712680737365,855.0,645.0,3.0,3,811.9,981.4,676.1,517.4,True,True
46,1,2.0,1,904,3948,,EFIX,True,,414.03730508252517,1065.0,435.0,,366.64000054549416,435.0,645.0,study,True,False,3046,test_objstart,3.0,804,,118.54488601369528,855.0,645.0,3.0,3,,788.3,,743.0,True,True
47,1,2.0,1,52,4000,other_objend,ESACC,True,805.5866495914638,446.4216840611575,1065.0,435.0,147.30868949250757,348.3393747482475,435.0,645.0,study,True,False,3950,test_objstart,3.0,804,545.7946958335158,150.18761600078747,855.0,645.0,3.0,3,316.2,762.6,732.1,763.4,True,True
48,1,2.0,0,190,192,,EFIX,True,,759.3425840817832,1485.0,645.0,,562.0188253074803,435.0,225.0,study,True,False,4,offscreen,4.0,804,,727.4786319885967,1275.0,225.0,4.0,4,,728.0,,704.6,True,False
49,1,2.0,0,36,228,screen,ESACC,True,793.2342718264258,752.8498190210315,1485.0,645.0,384.0320429339198,554.0495013985663,435.0,225.0,study,True,False,194,offscreen,4.0,804,631.2468692991673,714.7886750641759,1275.0,225.0,4.0,4,705.6,733.6,497.5,691.7,True,False
50,1,2.0,0,130,358,,EFIX,True,,837.1455847103298,1485.0,645.0,,333.4287480107257,435.0,225.0,study,True,False,230,screen,4.0,804,,652.5632000044133,1275.0,225.0,4.0,4,,667.7,,463.8,True,False
51,1,2.0,0,40,398,other_objend,ESACC,True,1216.51486632922,839.3480565295902,1485.0,645.0,131.69062229331288,331.971625293488,435.0,225.0,study,True,False,360,screen,4.0,804,956.1874397836441,654.7771834754171,1275.0,225.0,4.0,4,321.1,665.4,291.1,464.0,True,False
52,1,2.0,0,1424,1822,,EFIX,True,,1265.812991717181,1485.0,645.0,,157.2276375196168,435.0,225.0,study,True,False,400,other_objstart,4.0,804,,994.7585284881955,1275.0,225.0,4.0,4,,280.7,,255.2,True,False
53,1,2.0,0,14,1836,other_objend,ESACC,True,1252.5087305084944,1255.5141894857263,1485.0,645.0,134.98933291190082,156.79247430919634,435.0,225.0,study,True,False,1824,other_objstart,4.0,804,974.4814621120302,990.3736062718958,1275.0,225.0,4.0,4,300.6,285.8,237.6,273.2,True,False
54,1,2.0,0,152,1988,,EFIX,True,,1252.9460084137704,1485.0,645.0,,128.79324516448833,435.0,225.0,study,True,False,1838,other_objstart,4.0,804,,968.7123928184258,1275.0,225.0,4.0,4,,306.3,,220.1,True,False
55,1,2.0,0,66,2054,test_objend,ESACC,True,502.2028474630546,1246.4562005943087,1485.0,645.0,773.3005237292937,124.1090649388674,435.0,225.0,study,True,False,1990,other_objstart,4.0,804,66.70607168766578,964.1011668906951,1275.0,225.0,4.0,4,1208.3,310.9,225.9,226.5,True,False
56,1,2.0,0,148,2202,,EFIX,True,,491.5915377628057,1485.0,645.0,,774.1125499564,435.0,225.0,study,True,False,2056,test_objstart,4.0,804,,67.30705757942476,1275.0,225.0,4.0,4,,1209.0,,238.2,True,False
57,1,2.0,0,18,2220,test_objend,ESACC,True,458.6444592492097,493.48266433584064,1485.0,645.0,835.825783282617,770.6147805486214,435.0,225.0,study,True,False,2204,test_objstart,4.0,804,15.124152868838625,70.76114753167872,1275.0,225.0,4.0,4,1270.7,1205.5,239.5,238.3,True,False
58,1,2.0,0,384,2604,,EFIX,True,,443.77008686931566,1485.0,645.0,,852.0104987616057,435.0,225.0,study,True,False,2222,test_objstart,4.0,804,,25.804844506410053,1275.0,225.0,4.0,4,,1286.7,,248.0,True,False
59,1,2.0,0,44,2648,manip_objend,ESACC,True,124.78417367599143,435.6551158887039,1485.0,645.0,1024.4847924688781,859.7658867389424,435.0,225.0,study,True,False,2606,test_objstart,4.0,804,348.3806682351936,34.25463472291011,1275.0,225.0,4.0,4,1407.5,1294.3,547.2,253.3,True,False
60,1,2.0,0,162,2810,,EFIX,True,,93.4333987394229,1485.0,645.0,,1043.0540733825837,435.0,225.0,study,True,False,2650,manip_objstart,4.0,804,,384.92830501276467,1275.0,225.0,4.0,4,,1414.4,,583.8,True,False
61,1,2.0,0,24,2834,manip_objend,ESACC,True,47.87870090134026,91.09906695460714,1485.0,645.0,1141.3572490679683,1042.323865216565,435.0,225.0,study,True,False,2812,manip_objstart,4.0,804,508.6692147162044,392.0497927559712,1275.0,225.0,4.0,4,1476.4,1410.2,692.1,593.0,True,False
62,1,2.0,0,556,3390,,EFIX,True,,87.57379745106415,1485.0,645.0,,1131.15567894079,435.0,225.0,study,True,False,2836,manip_objstart,4.0,804,,529.7029072980438,1275.0,225.0,4.0,4,,1449.6,,725.1,True,False
63,1,2.0,0,40,3430,offscreen,ESACC,True,270.7047284404171,96.25616863349592,1485.0,645.0,872.8763085340328,1098.3584342098895,435.0,225.0,study,True,False,3392,manip_objstart,4.0,804,256.3611710068434,509.94828169138873,1275.0,225.0,4.0,4,1269.4,1418.3,481.3,714.4,True,False
64,1,2.0,0,294,3724,,EFIX,True,,307.20060221295137,1485.0,645.0,,842.4204472827095,435.0,225.0,study,True,False,3432,offscreen,4.0,804,,228.29851072663612,1275.0,225.0,4.0,4,,1246.4,,451.5,True,False
65,1,2.0,0,28,3752,test_objend,ESACC,True,420.01648777161114,322.57924607761123,1485.0,645.0,816.4789342046738,830.7125676189087,435.0,225.0,study,True,False,3726,offscreen,4.0,804,77.85788335165553,215.58146951906602,1275.0,225.0,4.0,4,1248.2,1238.1,298.1,437.4,True,False
66,1,2.0,0,212,3964,,EFIX,True,,446.5679119686053,1485.0,645.0,,805.6779133127579,435.0,225.0,study,True,False,3754,test_objstart,4.0,804,,59.100761416414976,1275.0,225.0,4.0,4,,1239.3,,272.1,True,False
67,1,2.0,0,50,4014,screen,ESACC,True,909.3885858091687,448.05996250502005,1485.0,645.0,230.24248087614072,803.5581683985299,435.0,225.0,study,True,False,3966,test_objstart,4.0,804,612.5647720853689,60.08102861968989,1275.0,225.0,4.0,4,663.2,1237.2,255.6,271.7,True,False
68,1,1.0,1,224,232,,EFIX,True,,375.10523856645887,435.0,435.0,,183.31377471428604,855.0,435.0,study,True,False,10,test_objstart,5.0,804,,135.6463784993908,645.0,645.0,14.0,5,,772.5,,598.7,True,True
69,1,1.0,1,50,282,manip_objend,ESACC,True,93.52780335279988,368.21136592995066,435.0,435.0,340.8569347981643,173.42321067262017,855.0,435.0,study,True,False,234,test_objstart,5.0,804,208.92450789699132,138.55544016746512,645.0,645.0,14.0,5,517.1,770.6,479.8,586.5,True,True
70,1,1.0,1,134,416,,EFIX,True,,69.05896031652952,435.0,435.0,,363.3581428838495,855.0,435.0,study,True,False,284,manip_objstart,5.0,804,,230.18501254425755,645.0,645.0,14.0,5,,493.5,,471.7,True,True
71,1,1.0,1,28,444,manip_objend,ESACC,True,125.92632766820446,66.1762041824703,435.0,435.0,542.897264682739,366.6214532729911,855.0,435.0,study,True,False,418,manip_objstart,5.0,804,377.0854545060045,232.51944004749367,645.0,645.0,14.0,5,313.0,490.2,466.2,471.5,True,True
72,1,1.0,1,716,1160,,EFIX,True,,147.66262221699841,435.0,435.0,,564.1278667110853,855.0,435.0,study,True,False,446,manip_objstart,5.0,804,,392.9354272650915,645.0,645.0,14.0,5,,292.1,,472.2,True,True
73,1,1.0,1,32,1192,test_objend,ESACC,True,247.71423051572953,129.3889098802521,435.0,435.0,391.8039560800784,538.2764066908376,855.0,435.0,study,True,False,1162,manip_objstart,5.0,804,110.93394430921498,358.2394311071856,645.0,645.0,14.0,5,535.3,320.0,661.5,494.3,True,True
74,1,1.0,1,820,2012,,EFIX,True,,304.23839336941023,435.0,435.0,,411.09731208072867,855.0,435.0,study,True,False,1194,test_objstart,5.0,804,,114.80853626799707,645.0,645.0,14.0,5,,554.0,,715.0,True,True
75,1,1.0,1,38,2050,other_objend,ESACC,True,333.06745563023713,320.9671166957762,435.0,435.0,115.07358515315323,420.94167054355637,855.0,435.0,study,True,False,2014,test_objstart,5.0,804,184.4774511966164,123.95922716764571,645.0,645.0,14.0,5,761.3,556.7,501.8,732.0,True,True
76,1,1.0,1,494,2544,,EFIX,True,,375.90824678370655,435.0,435.0,,75.14659007566476,855.0,435.0,study,True,False,2052,other_objstart,5.0,804,,222.19138147101927,645.0,645.0,14.0,5,,806.5,,492.4,True,True
77,1,1.0,1,48,2592,manip_objend,ESACC,True,135.9258621455093,376.0114094013638,435.0,435.0,554.4689711787306,71.08150251647754,855.0,435.0,study,True,False,2546,other_objstart,5.0,804,391.6373833024626,226.0189815037666,645.0,645.0,14.0,5,301.0,807.3,457.8,487.7,True,True
78,1,1.0,1,1416,4008,,EFIX,True,,140.40227918377963,435.0,435.0,,551.3336557838638,855.0,435.0,study,True,False,2594,manip_objstart,5.0,804,,371.4630533444746,645.0,645.0,14.0,5,,306.6,,491.8,True,True
79,1,1.0,1,62,62,screen,ESACC,True,226.93655501042582,,1065.0,435.0,531.2703643155714,,435.0,225.0,study,True,False,2,screen,6.0,804,440.89023577303226,,435.0,435.0,7.0,6,863.4,,539.2,,True,True
80,1,1.0,1,124,186,,EFIX,True,,207.93530243804204,1065.0,435.0,,519.2062114420435,435.0,225.0,study,True,False,64,screen,6.0,804,,441.3786243125056,435.0,435.0,7.0,6,,870.3,,508.0,True,True
81,1,1.0,1,136,322,test_objend,ESACC,True,512.8737953921998,230.1881838844036,1065.0,435.0,248.1240214086496,510.770594298458,435.0,225.0,study,True,False,188,screen,6.0,804,117.5224659373688,425.14773902727035,435.0,435.0,7.0,6,552.2,851.4,443.7,520.8,True,True
82,1,1.0,1,96,418,,EFIX,True,,510.8352376255968,1065.0,435.0,,236.27238518286475,435.0,225.0,study,True,False,324,test_objstart,6.0,804,,119.35091118211042,435.0,435.0,7.0,6,,554.2,,429.0,True,True
83,1,1.0,1,32,450,test_objend,ESACC,True,731.3740834894274,513.0019103278272,1065.0,435.0,281.8120827785778,241.61738348057656,435.0,225.0,study,True,False,420,test_objstart,6.0,804,112.97809522203848,117.00837576857478,435.0,435.0,7.0,6,335.6,552.0,488.7,436.4,True,True
84,1,1.0,1,362,812,,EFIX,True,,763.8349625409928,1065.0,435.0,,290.2995866342217,435.0,225.0,study,True,False,452,test_objstart,6.0,804,,140.87529946729484,435.0,435.0,7.0,6,,302.7,,483.4,True,True
85,1,1.0,1,32,844,other_objend,ESACC,True,800.7592022574577,786.3912321484771,1065.0,435.0,143.31538647333022,279.1293069528888,435.0,225.0,study,True,False,814,test_objstart,6.0,804,252.50207919936025,157.56005204365732,435.0,435.0,7.0,6,291.7,278.9,227.1,456.4,True,True
86,1,1.0,1,586,1430,,EFIX,True,,826.1443275844723,1065.0,435.0,,163.61066591148636,435.0,225.0,study,True,False,846,other_objstart,6.0,804,,287.01297880061105,435.0,435.0,7.0,6,,273.7,,197.6,True,True
87,1,1.0,1,34,1464,test_objend,ESACC,True,785.217785076217,831.6505155412337,1065.0,435.0,272.126753554295,170.44230695458216,435.0,225.0,study,True,False,1432,other_objstart,6.0,804,155.6951187417255,285.3499255300411,435.0,435.0,7.0,6,279.9,265.7,448.6,205.3,True,True
88,1,1.0,1,614,2078,,EFIX,True,,777.5141477812477,1065.0,435.0,,296.88086836305234,435.0,225.0,study,True,False,1466,test_objstart,6.0,804,,153.8448894178809,435.0,435.0,7.0,6,,289.0,,483.5,True,True
89,1,1.0,1,56,2134,manip_objend,ESACC,True,108.1466596802694,772.6616465180604,1065.0,435.0,597.0893567967863,295.0288460472976,435.0,225.0,study,True,False,2080,test_objstart,6.0,804,538.5440557651714,149.39886211079389,435.0,435.0,7.0,6,970.9,293.9,488.3,484.1,True,True
90,1,1.0,1,980,3114,,EFIX,True,,105.32430868512736,1065.0,435.0,,621.5136442589173,435.0,225.0,study,True,False,2136,manip_objstart,6.0,804,,558.3271531996272,435.0,435.0,7.0,6,,988.6,,507.5,True,True
91,1,1.0,1,32,3146,screen,ESACC,True,319.29586593001795,112.34838672628992,1065.0,435.0,434.85612563237515,630.4840679985498,435.0,225.0,study,True,False,3116,manip_objstart,6.0,804,332.0630211270144,563.508793187826,435.0,435.0,7.0,6,756.6,992.0,517.7,520.4,True,True
92,1,1.0,1,342,3488,,EFIX,True,,340.6669047618216,1065.0,435.0,,424.83166077871357,435.0,225.0,study,True,False,3148,screen,6.0,804,,314.3118515105658,435.0,435.0,7.0,6,,736.3,,524.5,True,True
93,1,1.0,1,36,3524,test_objend,ESACC,True,538.4998792943226,341.4673337231543,1065.0,435.0,261.35439540975773,426.95191766755187,435.0,225.0,study,True,False,3490,screen,6.0,804,98.78319695170835,315.17921885809665,435.0,435.0,7.0,6,527.6,736.3,469.4,527.5,True,True
94,1,1.0,1,148,3672,,EFIX,True,,556.6752194951739,1065.0,435.0,,246.63191196599033,435.0,225.0,study,True,False,3526,test_objstart,6.0,804,,78.110818712903,435.0,435.0,7.0,6,,508.9,,460.3,True,True
95,1,1.0,1,30,3702,test_objend,ESACC,True,696.367726133255,561.5194564750184,1065.0,435.0,180.17216766193386,241.72732572053164,435.0,225.0,study,True,False,3674,test_objstart,6.0,804,77.47264033192623,72.23641740839587,435.0,435.0,7.0,6,369.9,503.9,393.0,456.7,True,True
96,1,1.0,1,234,3936,,EFIX,True,,732.2286869551069,1065.0,435.0,,176.37701097365266,435.0,225.0,study,True,False,3704,test_objstart,6.0,804,,118.38433173355331,435.0,435.0,7.0,6,,335.6,,370.7,True,True
97,1,1.0,1,30,3966,test_objend,ESACC,True,536.7506031668712,725.5355263527762,1065.0,435.0,214.99583716900196,171.8772818030353,435.0,225.0,study,True,False,3938,test_objstart,6.0,804,94.92739330667412,113.25104856026722,435.0,435.0,7.0,6,528.5,342.4,418.6,369.8,True,True
98,1,1.0,1,46,4012,,EFIX,True,,518.1572155244005,1065.0,435.0,,231.18585596874217,435.0,225.0,study,True,False,3968,test_objstart,6.0,804,,112.16461117482642,435.0,435.0,7.0,6,,546.9,,427.3,True,True
99,1,1.0,0,222,224,,EFIX,True,,345.7834148712168,855.0,225.0,,165.71110403349556,1065.0,645.0,study,True,True,4,other_objstart,7.0,804,,659.1207552489908,1485.0,225.0,17.0,7,,920.1,,564.6,True,False
100,1,1.0,0,26,250,other_objend,ESACC,True,426.80442828068226,357.89635371151803,855.0,225.0,69.25330317031813,161.33753438056496,1065.0,645.0,study,True,True,226,other_objstart,7.0,804,631.4713136794102,666.973612671446,1485.0,225.0,17.0,7,998.1,918.6,627.1,577.2,True,False
101,1,1.0,0,128,378,,EFIX,True,,456.79563264111886,855.0,225.0,,64.85560885536427,1065.0,645.0,study,True,True,252,other_objstart,7.0,804,,648.9208349251857,1485.0,225.0,17.0,7,,1001.4,,657.7,True,False
102,1,1.0,0,16,394,other_objend,ESACC,True,514.4729536136958,466.8622173618251,855.0,225.0,87.6608236329091,62.676391089468424,1065.0,645.0,study,True,True,380,other_objstart,7.0,804,680.9085254276083,651.4202407048771,1485.0,225.0,17.0,7,1012.1,1006.2,714.9,666.7,True,False
103,1,1.0,0,178,572,,EFIX,True,,524.9233182094314,855.0,225.0,,92.69568490496196,1065.0,645.0,study,True,True,396,other_objstart,7.0,804,,684.3423777613074,1485.0,225.0,17.0,7,,1017.0,,724.3,True,False
